Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:45:37 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.22    0.00    2.04    3.06    0.00   94.68

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdl              17.00     0.00  331.00    0.00 90112.00     0.00   544.48   143.21  438.32  438.32    0.00   3.02 100.00
sdm              20.00     0.00  335.00    0.00 89856.00     0.00   536.45   143.54  426.96  426.96    0.00   2.99 100.00
sdn              24.00     0.00  333.00    0.00 90368.00     0.00   542.75   143.35  439.59  439.59    0.00   3.00 100.00
sdo              38.00     0.00  347.00    0.00 98560.00     0.00   568.07   143.55  423.69  423.69    0.00   2.88 100.00
sdp              41.00     0.00  345.00    0.00 100096.00     0.00   580.27   143.51  409.00  409.00    0.00   2.90 100.00
sdq              32.00     0.00  352.00    2.00 98304.00  2048.00   566.96   143.56  404.45  403.76  526.50   2.82 100.00
sdr              39.00     0.00  349.00    0.00 97536.00     0.00   558.95   143.01  396.91  396.91    0.00   2.87 100.00
sds              24.00     0.00  326.00    0.00 89856.00     0.00   551.26   143.75  452.03  452.03    0.00   3.07 100.00
sdt              16.00     0.00  343.00    0.00 92928.00     0.00   541.85   143.11  442.58  442.58    0.00   2.92 100.00
sdu              29.00     0.00  337.00    0.00 92672.00     0.00   549.98   143.30  406.52  406.52    0.00   2.97 100.00
sdv              43.00     0.00  351.00    0.00 99328.00     0.00   565.97   143.74  403.53  403.53    0.00   2.85 100.00
sdw              19.00     0.00  328.00    0.00 89856.00     0.00   547.90   143.37  409.43  409.43    0.00   3.05 100.00
sdx              18.00     1.00  339.00    2.00 90624.00    12.00   531.59   143.53  407.98  409.14  210.00   2.93 100.00
sdy              24.00     0.00  333.00    1.00 90624.00     4.00   542.68   143.00  447.85  448.65  182.00   2.99 100.00
sdz              22.00     0.00  346.00    0.00 92928.00     0.00   537.16   143.60  423.59  423.59    0.00   2.89 100.00
sdaa             32.00     0.00  332.00    0.00 95744.00     0.00   576.77   143.32  417.92  417.92    0.00   3.01 100.00
sdab             42.00     0.00  332.00    0.00 97280.00     0.00   586.02   143.20  439.22  439.22    0.00   3.01 100.00
sdac             31.00     0.00  329.00    0.00 91136.00     0.00   554.02   143.56  418.43  418.43    0.00   3.04 100.00
sdad             24.00     0.00  323.00    0.00 89088.00     0.00   551.63   143.60  438.05  438.05    0.00   3.10 100.00
sdae             25.00     0.00  362.00    0.00 98560.00     0.00   544.53   143.67  379.94  379.94    0.00   2.76 100.00
sdaf             22.00     0.00  345.00    1.00 93440.00     4.00   540.14   143.55  400.95  401.57  188.00   2.89 100.00
sdag             33.00     0.00  354.00    0.00 97280.00     0.00   549.60   143.51  406.01  406.01    0.00   2.82 100.00

02/07/2019 07:46:09 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    0.41   17.08    0.00   82.48

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              47.00     0.00  348.00    0.00 99840.00     0.00   573.79   143.08  402.76  402.76    0.00   2.87 100.00
sdc              35.00     0.00  334.00    0.00 92416.00     0.00   553.39   143.54  416.60  416.60    0.00   2.99 100.00
sdd              48.00     0.00  333.00    0.00 97792.00     0.00   587.34   143.89  440.78  440.78    0.00   3.00 100.00
sde              45.00     0.00  350.00    0.00 98560.00     0.00   563.20   143.43  388.99  388.99    0.00   2.86 100.00
sdf              45.00     0.00  335.00    2.00 94976.00     8.00   563.70   143.40  404.32  405.65  181.00   2.97 100.00
sdg              51.00     0.00  343.00    0.00 98304.00     0.00   573.20   143.47  419.67  419.67    0.00   2.92 100.00
sdh              55.00     0.00  334.00    0.00 98048.00     0.00   587.11   143.28  412.92  412.92    0.00   2.99 100.00
sdi              31.00     0.00  322.00    0.00 90112.00     0.00   559.70   143.27  446.53  446.53    0.00   3.11 100.00
sdj              26.00     0.00  332.00    0.00 93440.00     0.00   562.89   143.35  440.83  440.83    0.00   3.01 100.00
sdk              22.00     0.00  334.00    0.00 91648.00     0.00   548.79   143.63  439.72  439.72    0.00   2.99 100.00
sdl              31.00     0.00  324.00    0.00 89600.00     0.00   553.09   143.58  422.82  422.82    0.00   3.09 100.00
sdm              36.00     0.00  313.00    0.00 89344.00     0.00   570.89   143.05  442.85  442.85    0.00   3.19 100.00
sdn              22.00     0.00  330.00    0.00 91136.00     0.00   552.34   143.21  435.18  435.18    0.00   3.03 100.00
sdo              45.00     0.00  344.00    2.00 98560.00  2048.00   581.55   143.40  413.13  412.44  531.00   2.89 100.00
sdp              41.00     0.00  351.00    2.00 99840.00  2048.00   577.27   143.55  409.11  408.07  591.50   2.83 100.00
sdq              46.00     0.00  339.00    0.00 98048.00     0.00   578.45   143.38  419.26  419.26    0.00   2.95 100.00
sdr              48.00     0.00  334.00    0.00 98048.00     0.00   587.11   143.69  420.09  420.09    0.00   2.99 100.00
sds              39.00     0.00  329.00    0.00 90112.00     0.00   547.79   143.26  423.07  423.07    0.00   3.04 100.00
sdt              26.00     0.00  338.00    0.00 92672.00     0.00   548.36   143.71  420.66  420.66    0.00   2.96 100.00
sdu              37.00     0.00  329.00    0.00 92160.00     0.00   560.24   143.62  427.80  427.80    0.00   3.04 100.00
sdv              39.00     1.00  347.00    1.00 98048.00     8.00   563.54   143.41  420.12  420.73  206.00   2.87 100.00
sdw              31.00     0.00  329.00    0.00 90624.00     0.00   550.91   143.80  457.55  457.55    0.00   3.04 100.00
sdx              28.00     0.00  336.00    0.00 91648.00     0.00   545.52   143.40  432.41  432.41    0.00   2.98 100.00
sdy              37.00     0.00  324.00    0.00 89344.00     0.00   551.51   143.49  433.45  433.45    0.00   3.09 100.00
sdz              17.00     0.00  343.00    0.00 93184.00     0.00   543.35   143.53  412.97  412.97    0.00   2.92 100.00
sdaa             50.00     0.00  335.00    0.00 95744.00     0.00   571.61   143.47  434.24  434.24    0.00   2.99 100.10
sdab             39.00     0.00  344.00    0.00 98304.00     0.00   571.53   143.61  407.78  407.78    0.00   2.91 100.10
sdac             13.00     0.00  337.00    0.00 91648.00     0.00   543.91   143.85  440.50  440.50    0.00   2.97 100.10
sdad             21.00     0.00  331.00    0.00 90368.00     0.00   546.03   143.94  446.07  446.07    0.00   3.02 100.00
sdae             37.00     0.00  350.00    0.00 98560.00     0.00   563.20   143.31  406.17  406.17    0.00   2.86 100.00
sdaf             25.00     0.00  339.00    0.00 92928.00     0.00   548.25   143.60  433.97  433.97    0.00   2.95 100.00
sdag             33.00     0.00  331.00    0.00 95488.00     0.00   576.97   143.50  429.81  429.81    0.00   3.02 100.00

02/07/2019 07:46:10 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.02    0.00    0.44   16.25    0.00   83.30

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     2.00    0.00    4.00     0.00   164.00    82.00     0.01    3.50    0.00    3.50   1.50   0.60
sdb              59.00     0.00  337.00    0.00 100608.00     0.00   597.08   143.15  431.83  431.83    0.00   2.97 100.00
sdc              30.00     0.00  326.00    0.00 92928.00     0.00   570.11   143.38  448.81  448.81    0.00   3.07 100.00
sdd              49.00     0.00  342.00    0.00 97280.00     0.00   568.89   143.23  413.65  413.65    0.00   2.92 100.00
sde              31.00     0.00  346.00    0.00 99072.00     0.00   572.67   143.26  442.53  442.53    0.00   2.89 100.00
sdf              46.00     0.00  331.00    0.00 96512.00     0.00   583.15   143.56  445.73  445.73    0.00   3.02 100.00
sdg              50.00     0.00  329.00    0.00 98560.00     0.00   599.15   143.82  428.85  428.85    0.00   3.04 100.00
sdh              52.00     0.00  330.00    0.00 98304.00     0.00   595.78   142.60  425.44  425.44    0.00   3.03 100.00
sdi              51.00     0.00  310.00    0.00 89344.00     0.00   576.41   143.41  457.90  457.90    0.00   3.23 100.00
sdj              46.00     0.00  327.00    0.00 93440.00     0.00   571.50   143.31  418.76  418.76    0.00   3.06 100.00
sdk              30.00     0.00  330.00    0.00 90624.00     0.00   549.24   143.08  441.45  441.45    0.00   3.03 100.00
sdl              31.00     0.00  311.00    0.00 88832.00     0.00   571.27   143.68  474.40  474.40    0.00   3.22 100.00
sdm              24.00     0.00  318.00    0.00 89856.00     0.00   565.13   143.38  451.99  451.99    0.00   3.14 100.00
sdn              28.00     0.00  328.00    2.00 90624.00  2048.00   561.65   143.62  419.59  418.36  621.00   3.03 100.00
sdo              44.00     0.00  338.00    0.00 98816.00     0.00   584.71   143.63  421.58  421.58    0.00   2.96 100.00
sdp              28.00     0.00  352.00    0.00 98816.00     0.00   561.45   143.08  401.25  401.25    0.00   2.84 100.00
sdq              35.00     0.00  339.00    0.00 96512.00     0.00   569.39   143.14  412.74  412.74    0.00   2.95 100.00
sdr              45.00     0.00  335.00    0.00 98304.00     0.00   586.89   143.26  435.96  435.96    0.00   2.99 100.00
sds              29.00     0.00  300.00    0.00 89344.00     0.00   595.63   143.75  475.38  475.38    0.00   3.33 100.00
sdt              43.00     0.00  325.00    0.00 93184.00     0.00   573.44   142.86  429.11  429.11    0.00   3.08 100.00
sdu              28.00     1.00  322.00    1.00 91648.00     8.00   567.53   143.44  453.56  454.22  241.00   3.10 100.00
sdv              53.00     0.00  338.00    1.00 98560.00     4.00   581.50   143.41  423.21  423.89  192.00   2.95 100.00
sdw              29.00     1.00  320.00    2.00 89600.00    12.00   556.60   143.36  459.34  460.84  220.50   3.11 100.00
sdx              23.00     0.00  327.00    0.00 91392.00     0.00   558.97   143.20  452.96  452.96    0.00   3.06 100.00
sdy              27.00     0.00  307.00    0.00 89600.00     0.00   583.71   143.49  469.87  469.87    0.00   3.26 100.00
sdz              34.00     0.00  330.00    0.00 93184.00     0.00   564.75   143.42  437.41  437.41    0.00   3.03 100.00
sdaa             49.00     0.00  313.00    0.00 94976.00     0.00   606.88   142.80  457.75  457.75    0.00   3.19  99.90
sdab             51.00     0.00  341.00    0.00 98304.00     0.00   576.56   143.86  438.24  438.24    0.00   2.93 100.00
sdac             33.00     0.00  337.00    0.00 91904.00     0.00   545.42   143.41  408.87  408.87    0.00   2.97 100.00
sdad             27.00     0.00  331.00    1.00 89856.00     4.00   541.33   143.08  429.08  429.89  159.00   3.01 100.00
sdae             45.00     0.00  355.00    0.00 98816.00     0.00   556.71   143.49  408.67  408.67    0.00   2.82 100.00
sdaf             25.00     0.00  332.00    0.00 92160.00     0.00   555.18   143.17  416.93  416.93    0.00   3.01 100.00
sdag             59.00     0.00  331.00    0.00 98048.00     0.00   592.44   143.17  442.56  442.56    0.00   3.02 100.00

02/07/2019 07:46:11 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.02    0.00    0.43   15.76    0.00   83.79

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              45.00     0.00  347.00    0.00 100864.00     0.00   581.35   143.60  400.15  400.15    0.00   2.88 100.00
sdc              39.00     0.00  323.00    0.00 92672.00     0.00   573.82   143.67  422.53  422.53    0.00   3.10 100.00
sdd              48.00     0.00  321.00    0.00 96768.00     0.00   602.92   143.61  448.15  448.15    0.00   3.12 100.00
sde              57.00     0.00  339.00    0.00 97280.00     0.00   573.92   143.96  398.43  398.43    0.00   2.95 100.00
sdf              39.00     0.00  331.00    0.00 95744.00     0.00   578.51   142.95  418.39  418.39    0.00   3.02 100.00
sdg              45.00     0.00  342.00    0.00 97280.00     0.00   568.89   143.25  416.42  416.42    0.00   2.92 100.00
sdh              56.00     0.00  326.00    0.00 97792.00     0.00   599.95   144.09  442.80  442.80    0.00   3.07 100.00
sdi              41.00     0.00  310.00    0.00 90112.00     0.00   581.37   143.34  454.35  454.35    0.00   3.23 100.00
sdj              36.00     0.00  317.00    0.00 91648.00     0.00   578.22   143.30  455.76  455.76    0.00   3.15 100.00
sdk              35.00     0.00  317.00    0.00 89856.00     0.00   566.91   143.22  427.38  427.38    0.00   3.15 100.00
sdl              43.00     0.00  312.00    0.00 89600.00     0.00   574.36   143.38  438.43  438.43    0.00   3.21 100.00
sdm              41.00     0.00  317.00    2.00 89600.00  2048.00   574.60   143.64  443.99  443.15  578.00   3.13 100.00
sdn              28.00     0.00  332.00    0.00 91136.00     0.00   549.01   143.48  438.99  438.99    0.00   3.01 100.00
sdo              37.00     0.00  348.00    0.00 98560.00     0.00   566.44   143.36  404.56  404.56    0.00   2.87 100.00
sdp              67.00     0.00  347.00    0.00 100608.00     0.00   579.87   143.76  410.78  410.78    0.00   2.88 100.00
sdq              55.00     0.00  328.00    0.00 97280.00     0.00   593.17   143.00  430.56  430.56    0.00   3.05 100.00
sdr              53.00     0.00  336.00    0.00 98560.00     0.00   586.67   143.74  432.45  432.45    0.00   2.98 100.00
sds              31.00     1.00  319.00    1.00 89600.00     8.00   560.05   143.14  444.39  445.13  209.00   3.12 100.00
sdt              41.00     1.00  331.00    1.00 93184.00     8.00   561.40   143.62  417.07  417.76  189.00   3.02 100.10
sdu              38.00     0.00  321.00    1.00 92160.00     4.00   572.45   143.27  448.80  449.63  182.00   3.11 100.10
sdv              47.00     0.00  338.00    0.00 99072.00     0.00   586.22   143.63  406.04  406.04    0.00   2.96 100.10
sdw              31.00     0.00  316.00    0.00 89344.00     0.00   565.47   143.88  445.21  445.21    0.00   3.17 100.10
sdx              38.00     0.00  325.00    0.00 91648.00     0.00   563.99   143.75  433.58  433.58    0.00   3.08 100.10
sdy              28.00     0.00  328.00    0.00 89856.00     0.00   547.90   143.26  436.66  436.66    0.00   3.05 100.10
sdz              51.00     0.00  321.00    0.00 92672.00     0.00   577.40   143.57  426.62  426.62    0.00   3.12 100.10
sdaa             39.00     0.00  338.00    0.00 97024.00     0.00   574.11   143.41  442.00  442.00    0.00   2.96 100.10
sdab             63.00     0.00  340.00    0.00 99072.00     0.00   582.78   143.15  414.10  414.10    0.00   2.94 100.00
sdac             48.00     0.00  315.00    1.00 91136.00     4.00   576.84   143.66  471.88  472.66  226.00   3.16 100.00
sdad             32.00     0.00  316.00    0.00 90112.00     0.00   570.33   143.34  441.36  441.36    0.00   3.16 100.00
sdae             75.00     0.00  317.00    0.00 99328.00     0.00   626.68   143.79  447.51  447.51    0.00   3.15 100.00
sdaf             32.00     0.00  326.00    0.00 92160.00     0.00   565.40   143.25  452.63  452.63    0.00   3.07 100.00
sdag             37.00     0.00  340.00    0.00 97792.00     0.00   575.25   143.75  411.21  411.21    0.00   2.94 100.00

02/07/2019 07:46:12 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.02    0.00    0.37   16.70    0.00   82.91

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              67.00     0.00  326.00    0.00 100352.00     0.00   615.66   142.97  436.92  436.92    0.00   3.07 100.00
sdc              53.00     0.00  318.00    0.00 92928.00     0.00   584.45   143.34  461.56  461.56    0.00   3.14 100.00
sdd              52.00     0.00  325.00    0.00 96768.00     0.00   595.50   143.83  419.74  419.74    0.00   3.08 100.00
sde              45.00     0.00  315.00    0.00 96512.00     0.00   612.77   143.22  444.75  444.75    0.00   3.17 100.00
sdf              51.00     0.00  327.00    0.00 96512.00     0.00   590.29   143.21  427.03  427.03    0.00   3.06 100.00
sdg              69.00     0.00  321.00    0.00 98560.00     0.00   614.08   143.63  461.46  461.46    0.00   3.12 100.00
sdh              42.00     0.00  326.00    0.00 96768.00     0.00   593.67   143.23  442.79  442.79    0.00   3.07 100.00
sdi              31.00     0.00  315.00    0.00 89856.00     0.00   570.51   143.46  455.29  455.29    0.00   3.17 100.00
sdj              46.00     0.00  321.00    0.00 93440.00     0.00   582.18   143.19  455.21  455.21    0.00   3.12 100.00
sdk              30.00     0.00  323.00    2.00 91136.00  2048.00   573.44   143.08  452.31  451.62  564.00   3.08 100.00
sdl              39.00     0.00  309.00    2.00 90368.00  2048.00   594.32   143.38  476.59  475.62  626.00   3.22 100.00
sdm              35.00     0.00  316.00    0.00 89856.00     0.00   568.71   143.45  472.44  472.44    0.00   3.16 100.00
sdn              48.00     0.00  305.00    0.00 90112.00     0.00   590.90   143.55  474.94  474.94    0.00   3.28 100.00
sdo              45.00     0.00  341.00    0.00 98048.00     0.00   575.06   143.29  423.71  423.71    0.00   2.93 100.00
sdp              54.00     0.00  336.00    0.00 100352.00     0.00   597.33   143.49  432.07  432.07    0.00   2.98 100.00
sdq              51.00     0.00  335.00    0.00 97792.00     0.00   583.83   144.02  436.05  436.05    0.00   2.99 100.00
sdr              54.00     1.00  326.00    1.00 97792.00     8.00   598.17   143.46  434.99  435.66  218.00   3.06 100.00
sds              46.00     0.00  317.00    1.00 90368.00     4.00   568.38   143.68  461.93  462.66  231.00   3.14 100.00
sdt              39.00     0.00  317.00    1.00 92928.00     4.00   584.48   143.36  463.34  464.09  224.00   3.14  99.90
sdu              40.00     0.00  317.00    0.00 91904.00     0.00   579.84   143.43  445.65  445.65    0.00   3.15  99.90
sdv              58.00     0.00  330.00    0.00 99072.00     0.00   600.44   142.84  448.77  448.77    0.00   3.03  99.90
sdw              35.00     0.00  314.00    0.00 89344.00     0.00   569.07   143.36  448.35  448.35    0.00   3.18  99.90
sdx              38.00     0.00  313.00    0.00 91136.00     0.00   582.34   143.04  453.51  453.51    0.00   3.19  99.90
sdy              52.00     0.00  302.00    0.00 89344.00     0.00   591.68   144.15  468.76  468.76    0.00   3.31 100.00
sdz              46.00     0.00  322.00    0.00 92928.00     0.00   577.19   143.32  445.93  445.93    0.00   3.11 100.00
sdaa             49.00     0.00  338.00    0.00 96768.00     0.00   572.59   143.42  401.42  401.42    0.00   2.96 100.00
sdab             47.00     0.00  318.00    1.00 98816.00     4.00   619.56   143.77  446.03  446.93  160.00   3.13 100.00
sdac             49.00     0.00  305.00    0.00 90880.00     0.00   595.93   143.85  456.25  456.25    0.00   3.28 100.00
sdad             50.00     0.00  308.00    0.00 89344.00     0.00   580.16   143.59  444.33  444.33    0.00   3.25 100.00
sdae             58.00     0.00  321.00    0.00 98560.00     0.00   614.08   143.02  446.00  446.00    0.00   3.12 100.00
sdaf             28.00     0.00  342.00    0.00 93952.00     0.00   549.43   143.67  420.40  420.40    0.00   2.92 100.00
sdag             42.00     0.00  345.00    0.00 97280.00     0.00   563.94   143.33  414.81  414.81    0.00   2.90 100.00

02/07/2019 07:46:13 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    0.38   16.09    0.00   83.51

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              68.00     0.00  327.00    0.00 101120.00     0.00   618.47   143.36  434.48  434.48    0.00   3.06 100.00
sdc              36.00     0.00  319.00    0.00 91904.00     0.00   576.20   142.88  424.02  424.02    0.00   3.13 100.00
sdd              45.00     0.00  330.00    0.00 97024.00     0.00   588.02   143.49  449.64  449.64    0.00   3.03 100.00
sde              60.00     0.00  336.00    0.00 98048.00     0.00   583.62   143.34  447.39  447.39    0.00   2.98 100.00
sdf              50.00     0.00  335.00    0.00 96512.00     0.00   576.19   144.03  444.91  444.91    0.00   2.99 100.00
sdg              61.00     0.00  323.00    0.00 97280.00     0.00   602.35   143.64  412.01  412.01    0.00   3.10 100.00
sdh              64.00     0.00  326.00    0.00 97024.00     0.00   595.24   143.29  431.61  431.61    0.00   3.07 100.00
sdi              48.00     0.00  313.00    0.00 88832.00     0.00   567.62   143.14  450.29  450.29    0.00   3.19 100.00
sdj              46.00     0.00  317.00    2.00 92672.00  2048.00   593.86   143.09  431.02  429.94  602.50   3.13 100.00
sdk              45.00     0.00  310.00    0.00 90112.00     0.00   581.37   143.89  461.05  461.05    0.00   3.23 100.00
sdl              39.00     0.00  318.00    0.00 89600.00     0.00   563.52   143.47  432.21  432.21    0.00   3.14 100.00
sdm              43.00     0.00  308.00    0.00 89600.00     0.00   581.82   143.49  438.02  438.02    0.00   3.25 100.00
sdn              38.00     0.00  317.00    0.00 90624.00     0.00   571.76   143.52  443.33  443.33    0.00   3.15 100.00
sdo              68.00     0.00  325.00    0.00 99584.00     0.00   612.82   142.97  443.88  443.88    0.00   3.08 100.00
sdp              79.00     1.00  316.00    1.00 100096.00     8.00   631.57   142.84  434.02  434.63  239.00   3.15 100.00
sdq              60.00     1.00  324.00    1.00 98304.00     8.00   605.00   143.62  454.90  455.75  180.00   3.08 100.00
sdr              66.00     0.00  331.00    1.00 98816.00     4.00   595.30   143.18  428.39  429.05  210.00   3.01 100.00
sds              34.00     0.00  312.00    0.00 90368.00     0.00   579.28   143.47  467.25  467.25    0.00   3.21 100.00
sdt              37.00     0.00  322.00    0.00 92928.00     0.00   577.19   143.30  464.21  464.21    0.00   3.11 100.00
sdu              47.00     0.00  317.00    0.00 91392.00     0.00   576.61   143.41  439.76  439.76    0.00   3.15 100.00
sdv              56.00     0.00  330.00    0.00 99328.00     0.00   601.99   144.24  422.82  422.82    0.00   3.03 100.10
sdw              44.00     0.00  310.00    0.00 88832.00     0.00   573.11   143.66  459.95  459.95    0.00   3.23 100.10
sdx              40.00     0.00  320.00    0.00 90880.00     0.00   568.00   143.25  438.41  438.41    0.00   3.13 100.10
sdy              35.00     0.00  317.00    0.00 89856.00     0.00   566.91   143.38  441.50  441.50    0.00   3.15 100.00
sdz              43.00     0.00  318.00    0.00 92928.00     0.00   584.45   143.41  472.64  472.64    0.00   3.14 100.00
sdaa             57.00     0.00  317.00    1.00 95744.00     4.00   602.19   143.54  450.97  451.79  192.00   3.14 100.00
sdab             57.00     0.00  338.00    0.00 98560.00     0.00   583.20   143.59  419.28  419.28    0.00   2.96 100.00
sdac             59.00     0.00  301.00    0.00 91136.00     0.00   605.55   143.19  481.95  481.95    0.00   3.32 100.00
sdad             36.00     0.00  308.00    0.00 89600.00     0.00   581.82   143.26  481.78  481.78    0.00   3.25 100.00
sdae             47.00     0.00  337.00    0.00 99328.00     0.00   589.48   143.31  433.97  433.97    0.00   2.97 100.00
sdaf             50.00     0.00  325.00    0.00 92928.00     0.00   571.86   143.12  429.03  429.03    0.00   3.08 100.00
sdag             49.00     0.00  323.00    0.00 97536.00     0.00   603.94   143.60  448.00  448.00    0.00   3.10 100.00

02/07/2019 07:46:14 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    0.38   15.44    0.00   84.15

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              70.00     0.00  333.00    0.00 101632.00     0.00   610.40   144.07  437.29  437.29    0.00   3.00 100.00
sdc              43.00     0.00  315.00    0.00 91648.00     0.00   581.89   143.57  493.62  493.62    0.00   3.17 100.00
sdd              62.00     0.00  334.00    0.00 97792.00     0.00   585.58   143.04  442.78  442.78    0.00   2.99 100.00
sde              66.00     0.00  310.00    0.00 98048.00     0.00   632.57   143.70  441.73  441.73    0.00   3.23 100.00
sdf              44.00     0.00  321.00    0.00 96512.00     0.00   601.32   143.65  431.14  431.14    0.00   3.12 100.00
sdg              53.00     0.00  317.00    0.00 98304.00     0.00   620.21   143.21  474.21  474.21    0.00   3.15 100.00
sdh              65.00     0.00  305.00    0.00 97792.00     0.00   641.26   143.01  477.86  477.86    0.00   3.28 100.00
sdi              50.00     0.00  294.00    2.00 88576.00  2048.00   612.32   142.92  468.57  467.28  658.50   3.38 100.00
sdj              42.00     0.00  328.00    0.00 92672.00     0.00   565.07   143.44  441.54  441.54    0.00   3.05 100.00
sdk              35.00     0.00  320.00    0.00 90368.00     0.00   564.80   143.48  436.49  436.49    0.00   3.12 100.00
sdl              43.00     0.00  304.00    0.00 89600.00     0.00   589.47   143.34  488.42  488.42    0.00   3.29 100.00
sdm              51.00     0.00  316.00    0.00 89344.00     0.00   565.47   143.66  461.19  461.19    0.00   3.16 100.00
sdn              52.00     0.00  297.00    0.00 89600.00     0.00   603.37   143.58  493.18  493.18    0.00   3.37 100.00
sdo              66.00     1.00  328.00    1.00 100096.00     8.00   608.53   143.56  437.13  437.83  208.00   3.04 100.00
sdp              57.00     0.00  318.00    1.00 100096.00     4.00   627.59   143.26  432.03  432.86  168.00   3.13 100.00
sdq              58.00     0.00  325.00    1.00 98560.00     4.00   604.69   142.70  418.67  419.50  150.00   3.07 100.00
sdr              62.00     0.00  320.00    0.00 98560.00     0.00   616.00   143.17  442.87  442.87    0.00   3.12 100.00
sds              51.00     0.00  308.00    0.00 88832.00     0.00   576.83   143.20  461.14  461.14    0.00   3.25 100.00
sdt              49.00     0.00  315.00    0.00 92928.00     0.00   590.02   143.33  437.87  437.87    0.00   3.17 100.00
sdu              54.00     0.00  312.00    0.00 92160.00     0.00   590.77   143.23  472.10  472.10    0.00   3.21 100.00
sdv              47.00     0.00  334.00    0.00 98816.00     0.00   591.71   143.28  443.92  443.92    0.00   2.99 100.00
sdw              42.00     0.00  303.00    0.00 89344.00     0.00   589.73   143.72  482.71  482.71    0.00   3.30 100.00
sdx              54.00     0.00  314.00    0.00 90112.00     0.00   573.96   143.76  455.31  455.31    0.00   3.18 100.00
sdy              37.00     0.00  302.00    0.00 88832.00     0.00   588.29   142.83  485.38  485.38    0.00   3.31 100.00
sdz              57.00     0.00  313.00    0.00 91392.00     0.00   583.97   143.43  458.27  458.27    0.00   3.19 100.00
sdaa             47.00     0.00  322.00    0.00 97024.00     0.00   602.63   143.16  455.11  455.11    0.00   3.11 100.00
sdab             60.00     0.00  314.00    0.00 98560.00     0.00   627.77   143.72  454.95  454.95    0.00   3.18 100.00
sdac             37.00     0.00  302.00    0.00 91136.00     0.00   603.55   143.57  449.47  449.47    0.00   3.31 100.00
sdad             52.00     0.00  297.00    0.00 89088.00     0.00   599.92   143.37  487.63  487.63    0.00   3.37 100.00
sdae             51.00     0.00  343.00    0.00 100608.00     0.00   586.64   143.24  416.24  416.24    0.00   2.92 100.00
sdaf             43.00     0.00  313.00    0.00 92928.00     0.00   593.79   143.85  458.62  458.62    0.00   3.19 100.00
sdag             56.00     0.00  333.00    0.00 98304.00     0.00   590.41   143.01  439.07  439.07    0.00   3.00 100.00

02/07/2019 07:46:15 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.02    0.00    0.36   15.75    0.00   83.87

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              85.00     0.00  312.00    0.00 100608.00     0.00   644.92   142.95  459.09  459.09    0.00   3.21 100.00
sdc              46.00     0.00  318.00    0.00 92416.00     0.00   581.23   143.54  436.18  436.18    0.00   3.14 100.00
sdd              55.00     0.00  309.00    0.00 96000.00     0.00   621.36   143.84  458.15  458.15    0.00   3.24 100.00
sde              66.00     0.00  320.00    0.00 97536.00     0.00   609.60   144.14  456.13  456.13    0.00   3.12 100.00
