Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:43:35 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.17    0.00    1.70    2.23    0.00   95.90

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdz               0.00    33.00 5964.00 5910.00 95424.00 95044.00    32.08   140.02   11.80    3.73   19.94   0.08 100.00
sdaa              1.00    45.00 4399.00 4410.00 70400.00 71236.00    32.16   141.05   16.04    5.15   26.90   0.11 100.00
sdab              2.00    11.00 3219.00 3145.00 51536.00 50496.00    32.07   142.75   22.45    7.99   37.26   0.16 100.00
sdac              4.00    32.00 6225.00 6054.00 99664.00 99344.00    32.41   140.98   11.49    3.70   19.51   0.08 100.00
sdad             11.00    88.00 4519.00 4393.00 72480.00 73668.00    32.80   141.99   15.93    5.22   26.95   0.11 100.00
sdae              3.00    47.00 4744.00 4650.00 75952.00 77132.00    32.59   140.97   15.02    4.78   25.46   0.11 100.10
sdaf              6.00    75.00 6507.00 6486.00 104208.00 106896.00    32.50   140.05   10.74    3.48   18.02   0.08 100.20
sdag              2.00    15.00 3417.00 3419.00 54704.00 56960.00    32.67   142.24   20.73    7.67   33.77   0.15 100.20

02/07/2019 07:44:03 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.26    0.00   12.48   18.36    0.00   67.90

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               8.00    48.00 6116.00 5862.00 97984.00 94608.00    32.16   140.56   11.76    3.72   20.15   0.08 100.00
sdc              12.00    83.00 6503.00 6629.00 104240.00 108416.00    32.39   139.78   10.62    3.28   17.82   0.08 100.00
sdd               6.00    51.00 6653.00 6687.00 106544.00 109824.00    32.44   140.85   10.55    3.41   17.65   0.07 100.00
sde               2.00    34.00 5788.00 5655.00 92640.00 93072.00    32.46   140.87   12.32    3.92   20.93   0.09  99.90
sdf               9.00    66.00 4314.00 4313.00 69168.00 72048.00    32.74   141.45   16.43    5.31   27.56   0.12  99.90
sdg               3.00    35.00 3708.00 3795.00 59376.00 63296.00    32.70   141.80   18.94    6.67   30.92   0.13  99.90
sdh               1.00    55.00 5762.00 5893.00 92208.00 97168.00    32.50   139.83   12.06    3.68   20.25   0.09 100.00
sdi              12.00    85.00 6746.00 6587.00 108128.00 108768.00    32.54   140.41   10.50    3.43   17.74   0.08 100.00
sdj               3.00    47.00 5827.00 5674.00 93280.00 93552.00    32.49   140.22   12.20    3.83   20.79   0.09 100.00
sdk               5.00    15.00 5562.00 5582.00 89072.00 91552.00    32.42   140.92   12.65    4.00   21.28   0.09 100.00
sdl               2.00    41.00 5784.00 5662.00 92576.00 93264.00    32.47   140.22   12.25    3.90   20.77   0.09 100.00
sdm               2.00    46.00 6000.00 5821.00 96032.00 95888.00    32.47   140.33   11.86    3.77   20.20   0.08 100.00
sdn              12.00    81.00 6573.00 6620.00 105360.00 109216.00    32.53   140.45   10.56    3.33   17.74   0.08 100.00
sdo               1.00    41.00 5786.00 5642.00 92592.00 92944.00    32.47   140.66   12.35    3.83   21.09   0.09 100.00
sdp               2.00    27.00 5482.00 5403.00 87744.00 88896.00    32.46   141.14   12.97    4.24   21.82   0.09 100.00
sdq               3.00    20.00 5544.00 5538.00 88752.00 90944.00    32.43   140.52   12.73    4.03   21.44   0.09 100.00
sdr              46.00    49.00 4880.00 4790.00 78880.00 79696.00    32.80   140.31   14.49    4.40   24.77   0.10 100.00
sds               7.00    41.00 6118.00 6047.00 98000.00 99424.00    32.46   140.26   11.53    3.60   19.55   0.08 100.00
sdt               5.00    49.00 5913.00 5813.00 94688.00 95840.00    32.50   140.57   11.97    3.71   20.37   0.09 100.00
sdu               3.00    55.00 6225.00 6120.00 99648.00 100832.00    32.48   140.79   11.38    3.62   19.27   0.08 100.00
sdv              11.00   114.00 6720.00 6707.00 107696.00 111168.00    32.60   139.65   10.40    3.45   17.37   0.07 100.00
sdw              10.00    65.00 6652.00 6769.00 106608.00 111376.00    32.48   140.81   10.47    3.42   17.40   0.07 100.00
sdx               2.00    10.00 5023.00 5242.00 80400.00 86048.00    32.43   140.82   13.75    4.24   22.86   0.10 100.00
sdy               8.00    76.00 6734.00 6867.00 107872.00 113088.00    32.49   139.83   10.27    3.25   17.15   0.07 100.00
sdz               6.00    35.00 5899.00 5763.00 94480.00 94768.00    32.46   140.77   12.08    3.90   20.45   0.09 100.00
sdaa              5.00    55.00 4345.00 4363.00 69600.00 72704.00    32.68   141.39   16.24    5.11   27.32   0.11 100.00
sdab              1.00    14.00 3147.00 3168.00 50368.00 52928.00    32.71   142.61   22.51    8.00   36.92   0.16 100.00
sdac              7.00    68.00 6468.00 6240.00 103600.00 100960.00    32.19   140.71   11.07    3.58   18.84   0.08 100.00
sdad             31.00   123.00 4385.00 4193.00 70624.00 68928.00    32.54   140.71   16.37    5.00   28.27   0.12 100.00
sdae             12.00    61.00 4644.00 4675.00 74496.00 75748.00    32.24   140.45   15.02    4.62   25.36   0.11  99.90
sdaf             10.00    72.00 6432.00 6599.00 103072.00 106800.00    32.21   140.41   10.79    3.39   18.01   0.08  99.90
sdag              2.00    15.00 3467.00 3560.00 55504.00 57200.00    32.08   141.80   20.17    7.27   32.73   0.14  99.90

02/07/2019 07:44:04 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.34    0.00   12.39   18.07    0.00   68.19

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               6.00    54.00 5880.00 5899.00 94176.00 97248.00    32.50   140.75   11.96    3.83   20.07   0.08 100.00
sdc               4.00   105.00 6523.00 6543.00 104432.00 107376.00    32.42   140.51   10.82    3.41   18.21   0.08 100.00
sdd              18.00   112.00 6896.00 6754.00 110624.00 109856.00    32.30   139.33   10.20    3.27   17.28   0.07 100.00
sde               6.00    43.00 5987.00 5860.00 95888.00 94448.00    32.13   140.53   11.90    3.71   20.26   0.08 100.00
sdf               7.00    88.00 4291.00 4084.00 68768.00 66688.00    32.35   141.98   16.97    5.47   29.05   0.12 100.00
sdg               8.00    27.00 3750.00 3723.00 60128.00 60000.00    32.15   141.69   18.93    6.96   30.98   0.13 100.00
sdh               2.00    56.00 6076.00 5780.00 97248.00 93360.00    32.15   140.21   11.83    3.82   20.25   0.08  99.90
sdi              14.00   146.00 6560.00 6642.00 105184.00 108592.00    32.39   140.62   10.68    3.43   17.84   0.08 100.00
sdj               9.00    41.00 5693.00 5768.00 91232.00 92928.00    32.14   140.38   12.28    3.75   20.69   0.09 100.00
sdk               2.00    20.00 5654.00 5558.00 90496.00 89248.00    32.06   140.58   12.50    3.92   21.23   0.09 100.00
sdl               6.00    45.00 5954.00 5945.00 95360.00 95824.00    32.13   139.50   11.74    3.71   19.77   0.08 100.00
sdm               5.00    46.00 5911.00 5700.00 94656.00 91888.00    32.13   141.05   12.17    4.01   20.62   0.09 100.00
sdn              26.00   144.00 6793.00 6629.00 109104.00 110324.00    32.70   140.90   10.53    3.33   17.91   0.07 100.00
sdo               2.00    49.00 5482.00 5690.00 87744.00 93840.00    32.51   140.84   12.57    3.90   20.91   0.09 100.00
sdp               2.00    23.00 5471.00 5374.00 87568.00 88336.00    32.44   140.43   12.83    4.04   21.78   0.09 100.00
sdq               6.00    36.00 5678.00 5504.00 90944.00 90624.00    32.48   141.30   12.58    4.10   21.32   0.09 100.00
sdr               0.00    11.00 4861.00 4936.00 77776.00 81152.00    32.44   139.63   14.25    4.24   24.10   0.10 100.00
sds               5.00    53.00 6135.00 6061.00 98240.00 99840.00    32.48   140.86   11.54    3.71   19.48   0.08 100.00
sdt               9.00    53.00 6110.00 5995.00 97904.00 98736.00    32.49   140.62   11.61    3.65   19.73   0.08 100.00
sdu               9.00    69.00 6258.00 6063.00 100272.00 100144.00    32.53   140.18   11.39    3.57   19.46   0.08  99.90
sdv              48.00   256.00 6778.00 6465.00 109200.00 109504.00    33.03   140.61   10.58    3.59   17.90   0.08 100.00
sdw              10.00    90.00 6488.00 6468.00 103968.00 106896.00    32.55   139.62   10.77    3.35   18.21   0.08 100.00
sdx               1.00    23.00 5085.00 4941.00 81376.00 81440.00    32.48   140.90   14.04    4.50   23.87   0.10 100.00
sdy               9.00   101.00 6459.00 6584.00 103488.00 108944.00    32.57   140.51   10.79    3.44   18.00   0.08 100.00
sdz               3.00    51.00 5801.00 5728.00 92864.00 94480.00    32.50   140.82   12.20    3.92   20.58   0.09 100.00
sdaa              8.00    70.00 4436.00 4272.00 71104.00 71504.00    32.75   140.94   16.21    5.08   27.77   0.11 100.00
sdab              1.00    13.00 3157.00 3185.00 50528.00 53184.00    32.71   142.32   22.54    7.64   37.30   0.16 100.00
sdac             12.00    58.00 6361.00 6107.00 101968.00 100656.00    32.50   140.17   11.26    3.67   19.17   0.08 100.00
sdad             83.00   267.00 4354.00 4157.00 70992.00 72832.00    33.80   141.31   16.67    5.37   28.51   0.12 100.00
sdae             13.00    79.00 4712.00 4759.00 75600.00 79424.00    32.74   141.68   14.91    4.74   24.98   0.11 100.10
sdaf             17.00   114.00 6539.00 6407.00 104896.00 106336.00    32.63   140.52   10.85    3.39   18.47   0.08 100.00
sdag              4.00    40.00 4494.00 4475.00 71968.00 74256.00    32.61   141.16   15.85    5.02   26.73   0.11 100.00

02/07/2019 07:44:05 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.25    0.00   12.34   18.40    0.00   68.00

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               5.00    73.00 5759.00 5699.00 92224.00 94368.00    32.57   140.29   12.18    3.86   20.59   0.09 100.00
sdc              40.00   211.00 6387.00 6400.00 102816.00 107792.00    32.94   140.61   10.97    3.43   18.49   0.08 100.00
sdd              66.00   298.00 6648.00 6458.00 107424.00 110000.00    33.18   140.26   10.70    3.41   18.20   0.08 100.00
sde               7.00    61.00 5893.00 5803.00 94400.00 95824.00    32.53   140.48   12.01    3.79   20.35   0.09 100.00
sdf              33.00   181.00 4284.00 4190.00 69072.00 71888.00    33.27   139.49   16.46    5.32   27.86   0.12 100.00
sdg               5.00    39.00 3741.00 3542.00 59936.00 59232.00    32.72   142.57   19.44    7.20   32.37   0.14 100.10
sdh               7.00    52.00 5936.00 5777.00 95088.00 95280.00    32.51   140.10   11.92    3.76   20.30   0.09 100.10
sdi             158.00   506.00 6756.00 6526.00 110608.00 114324.00    33.87   139.49   10.51    3.31   17.96   0.08 100.00
sdj               8.00    51.00 6005.00 5833.00 96208.00 96192.00    32.51   141.03   11.92    3.81   20.27   0.08 100.00
sdk               4.00    27.00 5530.00 5553.00 88544.00 91312.00    32.46   140.56   12.74    3.94   21.50   0.09 100.00
sdl               8.00    43.00 5711.00 5681.00 91504.00 93616.00    32.50   139.71   12.23    3.79   20.72   0.09 100.00
sdm               5.00    52.00 5823.00 5776.00 93248.00 95264.00    32.50   140.54   12.12    3.86   20.45   0.09 100.00
sdn             202.00   604.00 6893.00 6566.00 113456.00 114464.00    33.87   140.75   10.53    3.40   18.01   0.07 100.00
sdo               6.00    52.00 5735.00 5644.00 91856.00 91120.00    32.16   140.56   12.34    3.87   20.95   0.09 100.00
sdp               2.00    35.00 5640.00 5556.00 90272.00 89488.00    32.11   140.83   12.66    4.07   21.37   0.09 100.00
sdq               4.00    32.00 4879.00 4821.00 78128.00 77680.00    32.13   141.42   14.60    5.02   24.30   0.10 100.00
sdr               2.00     8.00 5017.00 4976.00 80288.00 79760.00    32.03   141.32   14.12    4.57   23.74   0.10 100.00
sds               4.00    68.00 6101.00 6210.00 97680.00 100464.00    32.19   139.95   11.38    3.46   19.15   0.08 100.00
sdt               5.00    65.00 5931.00 5875.00 94976.00 95040.00    32.19   141.06   11.93    3.82   20.12   0.08 100.00
sdu              12.00    83.00 6112.00 5948.00 97984.00 96480.00    32.25   141.01   11.70    3.71   19.91   0.08 100.10
sdv             346.00   680.00 6531.00 6324.00 110048.00 114160.00    34.88   139.79   10.86    3.60   18.35   0.08 100.00
sdw              34.00   227.00 6637.00 6408.00 106736.00 108080.00    32.93   140.77   10.77    3.45   18.36   0.08 100.00
sdx               2.00    22.00 5183.00 5012.00 82960.00 82544.00    32.47   140.86   13.76    4.31   23.54   0.10 100.00
sdy              48.00   190.00 6747.00 6428.00 108720.00 107872.00    32.88   141.28   10.68    3.54   18.18   0.08 100.00
sdz               6.00    45.00 5610.00 5548.00 89856.00 91488.00    32.50   139.54   12.50    3.79   21.31   0.09 100.00
sdaa             13.00    70.00 4475.00 4461.00 71808.00 74480.00    32.74   140.91   15.78    4.90   26.70   0.11 100.00
sdab              1.00    22.00 3149.00 3179.00 50400.00 53184.00    32.74   141.98   22.45    7.90   36.86   0.16 100.00
sdac              8.00    76.00 6004.00 6074.00 96192.00 100400.00    32.55   140.61   11.65    3.72   19.48   0.08 100.00
sdad            271.00   529.00 4296.00 4133.00 73104.00 76720.00    35.55   141.22   16.72    5.28   28.62   0.12 100.00
sdae             25.00   162.00 4685.00 4606.00 75360.00 78272.00    33.07   141.05   15.23    4.73   25.91   0.11 100.00
sdaf             43.00   212.00 6235.00 6141.00 100448.00 103520.00    32.96   140.35   11.32    3.58   19.18   0.08 100.00
sdag              4.00    37.00 4559.00 4547.00 73008.00 75328.00    32.58   140.57   15.47    4.83   26.12   0.11 100.00

02/07/2019 07:44:06 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.30    0.00   12.14   18.25    0.00   68.31

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               9.00    69.00 5611.00 5531.00 89920.00 91568.00    32.58   140.14   12.56    3.99   21.26   0.09 100.00
sdc             338.00   698.00 6457.00 6110.00 108736.00 110960.00    34.96   141.16   11.22    3.58   19.30   0.08 100.00
sdd             363.00   614.00 6584.00 6350.00 111152.00 113568.00    34.75   139.88   10.82    3.42   18.50   0.08 100.00
sde              14.00    84.00 5758.00 5697.00 92352.00 94452.00    32.62   139.47   12.19    4.08   20.39   0.09 100.00
sdf             138.00   376.00 4306.00 4031.00 71072.00 72272.00    34.39   141.47   16.96    5.42   29.30   0.12 100.10
sdg               6.00    42.00 3790.00 3687.00 60736.00 61696.00    32.75   142.08   19.19    6.83   31.90   0.13 100.00
sdh              12.00    56.00 5709.00 5532.00 91536.00 91408.00    32.55   140.41   12.47    3.90   21.31   0.09 100.00
sdi             244.00   428.00 6568.00 6321.00 109008.00 110192.00    34.01   140.30   10.86    3.52   18.48   0.08 100.00
sdj              11.00    70.00 5842.00 5729.00 93648.00 94752.00    32.56   140.36   12.10    3.72   20.65   0.09 100.00
sdk               3.00    40.00 5651.00 5500.00 90464.00 90576.00    32.47   140.19   12.52    3.82   21.47   0.09 100.00
sdl               6.00    72.00 5759.00 5684.00 92240.00 94052.00    32.56   140.42   12.24    3.89   20.71   0.09 100.00
sdm               7.00    62.00 5557.00 5667.00 89024.00 93668.00    32.55   140.72   12.53    4.11   20.79   0.09 100.00
sdn             186.00   210.00 6875.00 6875.00 113040.00 115664.00    33.27   140.16   10.16    3.20   17.12   0.07 100.00
sdo               5.00    61.00 5486.00 5411.00 87856.00 89568.00    32.56   140.65   12.94    3.97   22.03   0.09 100.00
sdp               5.00    58.00 5176.00 5261.00 82896.00 87044.00    32.56   140.00   13.40    4.26   22.39   0.10 100.00
sdq               5.00    49.00 4978.00 4990.00 79728.00 82516.00    32.55   140.94   14.10    4.67   23.51   0.10 100.00
sdr               5.00    20.00 4666.00 4866.00 74752.00 80128.00    32.50   139.50   14.63    4.66   24.20   0.10 100.00
sds              11.00    76.00 6161.00 6088.00 98752.00 100580.00    32.55   140.46   11.44    3.64   19.34   0.08 100.00
sdt               8.00    91.00 5770.00 5805.00 92448.00 96320.00    32.62   140.52   12.15    3.75   20.50   0.09 100.10
sdu              32.00   147.00 6205.00 6019.00 99792.00 100576.00    32.78   139.68   11.39    3.73   19.28   0.08 100.00
sdv               2.00    12.00 6704.00 6674.00 107296.00 106928.00    32.03   140.10   10.48    3.48   17.51   0.07 100.00
sdw             383.00   741.00 6556.00 6259.00 110912.00 111632.00    34.73   140.35   10.99    3.47   18.87   0.08 100.00
sdx               2.00    28.00 5195.00 5166.00 83152.00 83120.00    32.10   141.58   13.72    4.37   23.13   0.10 100.00
sdy             365.00   694.00 6802.00 6650.00 114672.00 117584.00    34.53   141.16   10.52    3.45   17.75   0.07 100.00
sdz               5.00    65.00 5819.00 5825.00 93184.00 94240.00    32.19   140.01   12.02    3.70   20.34   0.09 100.00
sdaa             33.00   134.00 4319.00 4101.00 69616.00 69760.00    33.11   141.03   16.61    5.32   28.49   0.12 100.00
sdab              2.00    19.00 3068.00 3130.00 49120.00 52400.00    32.76   141.98   23.03    7.97   37.79   0.16 100.00
sdac             18.00   136.00 6051.00 6022.00 97104.00 100480.00    32.73   140.03   11.58    3.61   19.59   0.08 100.00
sdad              1.00    15.00 4258.00 4242.00 68144.00 70144.00    32.54   140.95   16.52    5.16   27.93   0.12 100.00
sdae            153.00   420.00 4836.00 4573.00 79824.00 81712.00    34.34   141.59   15.06    4.89   25.83   0.11 100.00
sdaf            315.00   705.00 6313.00 6116.00 106048.00 111328.00    34.98   141.10   11.39    3.57   19.46   0.08 100.10
sdag             12.00    48.00 4887.00 4755.00 78384.00 78848.00    32.61   140.49   14.56    4.79   24.61   0.10 100.00

02/07/2019 07:44:07 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.33    0.00   12.22   18.23    0.00   68.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              15.00   100.00 5730.00 5612.00 91920.00 91396.00    32.33   141.06   12.44    3.96   21.10   0.09 100.00
sdc               0.00    13.00 6498.00 6466.00 103968.00 105632.00    32.34   140.09   10.79    3.40   18.23   0.08 100.00
sdd               0.00    20.00 6517.00 6636.00 104272.00 108464.00    32.35   139.00   10.54    3.33   17.62   0.08 100.00
sde              11.00    76.00 5763.00 5564.00 92384.00 92288.00    32.61   140.63   12.42    3.90   21.24   0.09 100.00
sdf             216.00   318.00 4174.00 4085.00 70272.00 72880.00    34.67   141.37   17.13    5.18   29.35   0.12  99.90
sdg               4.00    53.00 3684.00 3653.00 59008.00 61328.00    32.80   142.30   19.28    7.15   31.51   0.14 100.00
sdh              14.00    82.00 5697.00 5458.00 91376.00 90608.00    32.63   141.26   12.71    4.15   21.65   0.09 100.00
sdi               1.00    16.00 6740.00 6749.00 107856.00 110240.00    32.34   139.81   10.38    3.32   17.42   0.07 100.00
sdj               9.00    69.00 5722.00 5703.00 91696.00 94384.00    32.57   140.80   12.33    3.88   20.81   0.09 100.00
sdk               3.00    43.00 5810.00 5730.00 92992.00 94400.00    32.48   140.69   12.21    3.86   20.68   0.09 100.00
sdl              15.00   102.00 5746.00 5680.00 92176.00 94448.00    32.67   142.40   12.49    4.10   20.98   0.09 100.00
sdm              13.00    88.00 5901.00 5768.00 94624.00 95680.00    32.62   141.44   12.11    3.91   20.49   0.09 100.00
sdn               1.00    25.00 6847.00 6864.00 109568.00 112240.00    32.35   141.18   10.30    3.35   17.24   0.07 100.00
sdo               6.00    79.00 5539.00 5524.00 88720.00 91648.00    32.61   140.89   12.77    4.07   21.49   0.09 100.00
sdp               2.00    62.00 5308.00 5357.00 84960.00 88664.00    32.56   141.38   13.27    4.31   22.15   0.09 100.00
sdq               6.00    37.00 4750.00 4835.00 76096.00 80000.00    32.57   141.34   14.74    5.06   24.26   0.10 100.00
sdr               7.00    21.00 4821.00 4870.00 77248.00 80256.00    32.51   140.36   14.48    4.44   24.43   0.10 100.00
sds              23.00   140.00 6017.00 5893.00 96640.00 98432.00    32.76   140.61   11.80    3.74   20.04   0.08 100.00
sdt              31.00   192.00 5923.00 5819.00 95264.00 98112.00    32.94   141.43   12.04    3.93   20.30   0.09 100.00
sdu             207.00   539.00 6348.00 5861.00 104864.00 104240.00    34.25   141.58   11.61    3.82   20.05   0.08 100.00
sdv               3.00    15.00 6495.00 6679.00 103968.00 109104.00    32.35   140.59   10.69    3.58   17.60   0.08 100.00
sdw              16.00    15.00 6626.00 6611.00 106384.00 108512.00    32.47   140.79   10.59    3.51   17.67   0.08 100.00
sdx               2.00    42.00 4961.00 5038.00 79408.00 83216.00    32.53   140.32   14.03    4.42   23.49   0.10 100.00
sdy               1.00    15.00 6959.00 6988.00 111360.00 114000.00    32.32   140.49   10.08    3.23   16.91   0.07 100.00
sdz              11.00    84.00 5762.00 5820.00 92368.00 96416.00    32.60   140.42   12.12    3.93   20.22   0.09 100.00
sdaa            111.00   304.00 4351.00 3964.00 71392.00 68112.00    33.55   141.34   17.11    5.40   29.97   0.12 100.00
sdab              2.00    25.00 3137.00 3185.00 50224.00 51360.00    32.14   142.15   22.43    8.04   36.60   0.16 100.00
sdac            114.00   403.00 6208.00 5891.00 101152.00 100528.00    33.34   141.43   11.67    3.92   19.85   0.08 100.00
sdad              2.00    13.00 4232.00 4356.00 67744.00 69844.00    32.04   140.64   16.47    5.02   27.60   0.12 100.00
sdae            214.00   351.00 4724.00 4664.00 79008.00 80448.00    33.97   141.40   15.06    4.75   25.50   0.11 100.00
sdaf              2.00    20.00 6551.00 6612.00 104848.00 106048.00    32.04   140.24   10.62    3.38   17.79   0.08 100.00
sdag              4.00    58.00 4787.00 4828.00 76656.00 78132.00    32.20   140.59   14.63    4.39   24.78   0.10 100.00

02/07/2019 07:44:08 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.27    0.00   12.29   18.01    0.00   68.43

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     1.00    0.00    8.00     0.00   316.00    79.00     0.01    1.50    0.00    1.50   0.62   0.50
sdb              84.00   313.00 5931.00 5674.00 96224.00 97680.00    33.42   141.45   12.24    3.99   20.86   0.09 100.00
sdc               1.00    19.00 6478.00 6693.00 103664.00 107392.00    32.05   140.19   10.69    3.29   17.85   0.08 100.00
sdd               3.00    22.00 6660.00 6823.00 106608.00 109492.00    32.06   139.75   10.38    3.25   17.33   0.07 100.00
sde              21.00   123.00 5753.00 5788.00 92384.00 94544.00    32.39   140.25   12.17    3.77   20.53   0.09 100.00
sdf               1.00     8.00 4144.00 4230.00 66320.00 67776.00    32.03   141.22   16.83    5.27   28.16   0.12 100.10
sdg               8.00    66.00 3719.00 3830.00 59616.00 62304.00    32.30   141.76   18.80    6.63   30.63   0.13 100.00
sdh              66.00   210.00 5749.00 5616.00 93008.00 93104.00    32.75   140.95   12.39    3.96   21.03   0.09 100.00
sdi               2.00    29.00 6672.00 6750.00 106784.00 108480.00    32.08   141.03   10.50    3.49   17.44   0.07 100.00
sdj              17.00   153.00 5878.00 5792.00 94304.00 95056.00    32.45   140.24   11.98    3.68   20.41   0.09 100.00
sdk               9.00    63.00 5585.00 5684.00 89504.00 93968.00    32.56   140.48   12.38    3.83   20.77   0.09 100.00
sdl              41.00   189.00 5704.00 5749.00 91920.00 96944.00    32.98   140.36   12.23    3.88   20.52   0.09 100.00
sdm              40.00   173.00 5832.00 5649.00 93904.00 95072.00    32.92   141.58   12.36    3.96   21.02   0.09 100.00
sdn               1.00    23.00 6408.00 6501.00 102544.00 106384.00    32.37   139.69   10.81    3.30   18.21   0.08 100.00
sdo              17.00   146.00 5527.00 5447.00 88688.00 91488.00    32.84   140.15   12.74    3.89   21.71   0.09 100.00
sdp               6.00    67.00 5346.00 5315.00 85632.00 88144.00    32.60   140.61   13.21    4.11   22.36   0.09 100.00
sdq               4.00    59.00 5275.00 5280.00 84464.00 87456.00    32.58   140.11   13.32    4.29   22.34   0.09 100.00
sdr               0.00    37.00 4835.00 4800.00 77360.00 79392.00    32.54   140.43   14.59    4.50   24.76   0.10 100.00
sds             109.00   393.00 5964.00 5627.00 97168.00 98272.00    33.72   140.72   12.16    3.93   20.88   0.09 100.00
sdt             241.00   574.00 5975.00 5642.00 99440.00 101168.00    34.54   140.96   12.14    3.92   20.84   0.09 100.00
sdu             136.00   214.00 6203.00 5948.00 101440.00 100848.00    33.30   140.93   11.61    3.71   19.85   0.08 100.00
sdv               4.00    27.00 6805.00 6614.00 108944.00 108288.00    32.38   140.69   10.51    3.49   17.75   0.07 100.00
sdw               1.00    20.00 6555.00 6534.00 104896.00 106880.00    32.36   140.01   10.74    3.49   18.02   0.08 100.00
sdx               7.00    48.00 5176.00 5051.00 82928.00 83616.00    32.57   140.56   13.77    4.32   23.46   0.10 100.00
sdy               2.00    14.00 6524.00 6640.00 104416.00 108496.00    32.35   139.93   10.60    3.37   17.70   0.08 100.00
sdz              37.00   194.00 5865.00 5697.00 94432.00 96256.00    32.99   140.12   12.15    3.73   20.81   0.09 100.00
sdaa            224.00   446.00 4354.00 4160.00 73264.00 75860.00    35.03   142.56   16.75    5.40   28.62   0.12 100.00
sdab              6.00    27.00 3293.00 3127.00 52784.00 52448.00    32.78   141.86   22.14    7.92   37.12   0.16 100.00
sdac            236.00   451.00 6186.00 5873.00 102752.00 103440.00    34.20   140.73   11.71    3.68   20.16   0.08 100.10
sdad              2.00    14.00 4781.00 4604.00 76528.00 75888.00    32.48   140.95   15.03    4.85   25.61   0.11 100.00
sdae              0.00    12.00 4792.00 4765.00 76672.00 78432.00    32.46   140.94   14.73    4.65   24.86   0.10 100.00
sdaf              1.00    11.00 6572.00 6324.00 105168.00 103364.00    32.34   140.86   10.89    3.58   18.48   0.08 100.00
sdag              6.00    56.00 4733.00 4476.00 75824.00 74528.00    32.65   141.06   15.25    4.70   26.40   0.11 100.00

02/07/2019 07:44:09 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.34    0.00   12.31   18.10    0.00   68.26

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb             279.00   597.00 5763.00 5472.00 96688.00 99264.00    34.88   141.23   12.52    4.15   21.34   0.09 100.00
sdc               2.00    25.00 6613.00 6513.00 105840.00 106608.00    32.37   139.98   10.66    3.37   18.07   0.08 100.00
sdd               3.00    27.00 6408.00 6382.00 102576.00 104544.00    32.39   141.03   10.99    3.57   18.45   0.08 100.10
sde              82.00   306.00 5743.00 5627.00 93200.00 96832.00    33.43   140.19   12.28    3.76   20.97   0.09 100.10
sdf               1.00    14.00 4258.00 4331.00 68144.00 71568.00    32.53   140.67   16.37    5.00   27.55   0.12 100.00
sdg              26.00   140.00 3859.00 3658.00 62160.00 62704.00    33.22   142.43   18.97    7.04   31.54   0.13 100.00
sdh             352.00   647.00 5744.00 5273.00 97536.00 96256.00    35.18   141.06   12.81    4.23   22.15   0.09 100.00
