Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:46:39 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.21    0.00    2.00    3.40    0.00   94.39

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdaa             23.00    40.00  315.00  237.00 86528.00 68352.00   561.16   140.94  246.91   80.79  467.70   1.81 100.00
sdab             24.00    46.00  353.00  326.00 96000.00 97024.00   568.55   141.92  220.00   71.62  380.67   1.47 100.00
sdac              4.00    29.00  332.00  277.00 86016.00 80640.00   547.31   143.90  226.18   78.66  402.98   1.64 100.00
sdad             32.00    42.00  244.00  220.00 70912.00 71168.00   612.41   141.64  304.79   88.11  545.11   2.16 100.00
sdae              6.00    39.00  384.00  360.00 99840.00 102144.00   542.97   142.25  189.65   64.25  323.41   1.35 100.10
sdaf              7.00    31.00  408.00  316.00 106496.00 87808.00   536.75   142.93  192.12   74.97  343.38   1.38 100.00
sdag              4.00    25.00  472.00  440.00 121856.00 119552.00   529.40   142.42  154.34   51.28  264.88   1.10 100.00

02/07/2019 07:47:30 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.67    0.00    2.08   21.78    0.00   75.48

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00   11.00     0.00    64.00    11.64     0.02    2.00    0.00    2.00   0.18   0.20
sdb               5.00     6.00  265.00  322.00 68352.00 87308.00   530.36   130.08  232.93   94.29  347.03   1.70 100.00
sdc              14.00    31.00  399.00  348.00 105984.00 97548.00   544.93   127.62  171.36   76.64  279.96   1.34 100.00
sdd               8.00    24.00  305.00  294.00 80640.00 87564.00   561.62   138.22  251.54   86.91  422.33   1.67 100.00
sde              17.00    46.00  359.00  343.00 96256.00 98060.00   553.61   135.21  188.66   84.57  297.61   1.42 100.00
sdf               3.00    10.00  334.00  289.00 86272.00 76040.00   521.07   137.13  215.68   95.36  354.73   1.61 100.00
sdg               0.00    21.00  374.00  296.00 96000.00 80128.00   525.76   143.83  203.02   78.40  360.49   1.49 100.00
sdh               2.00    18.00  294.00  273.00 75776.00 72964.00   524.66   143.78  263.46   86.58  453.95   1.76 100.00
sdi              23.00    78.00  545.00  522.00 144640.00 153856.00   559.51   142.16  146.22   43.01  253.98   0.94 100.00
sdj              50.00   102.00  508.00  482.00 141824.00 150016.00   589.58   142.26  139.48   46.80  237.17   1.01 100.00
sdk              10.00    28.00  395.00  381.00 103168.00 104448.00   535.09   143.18  201.48   60.12  348.05   1.29 100.00
sdl              11.00    36.00  297.00  279.00 77824.00 79616.00   546.67   143.61  242.81   87.08  408.59   1.74 100.00
sdm              13.00    31.00  273.00  294.00 72192.00 83212.00   548.16   126.36  252.39   85.26  407.59   1.76 100.00
sdn              17.00    59.00  519.00  530.00 137216.00 147724.00   543.26   139.02  126.93   52.77  199.54   0.95 100.00
sdo               2.00     6.00  255.00  324.00 65536.00 92936.00   547.40   135.25  253.21   90.47  381.29   1.73 100.00
sdp               4.00    24.00  250.00  251.00 64768.00 70912.00   541.64   141.72  273.88   91.75  455.28   2.00 100.00
sdq               9.00    19.00  203.00  224.00 54272.00 63756.00   552.82   127.72  316.11  130.96  483.91   2.34 100.00
sdr               3.00    17.00  196.00  277.00 50688.00 76044.00   535.86   118.08  285.73   83.15  429.06   2.11 100.00
sds               3.00     6.00  177.00  230.00 45568.00 59916.00   518.35   125.41  344.14  125.03  512.75   2.46 100.00
sdt               6.00    39.00  296.00  282.00 77312.00 81160.00   548.35   142.41  283.06   82.25  493.83   1.73 100.00
sdu               5.00    17.00  191.00  251.00 49920.00 69132.00   538.70   113.86  305.83   94.97  466.28   2.26 100.00
sdv               9.00    21.00  317.00  297.00 83456.00 80912.00   535.40   124.25  214.01   96.97  338.94   1.63 100.00
sdw               6.00    31.00  410.00  390.00 106496.00 104976.00   528.68   140.04  180.98   64.37  303.57   1.25 100.00
sdx               9.00    35.00  290.00  286.00 76288.00 80400.00   544.06   131.32  231.43   97.87  366.85   1.74 100.00
sdy              20.00    53.00  530.00  475.00 140800.00 134160.00   547.18   139.74  133.33   57.85  217.54   1.00 100.00
sdz              45.00    39.00  240.00  243.00 72960.00 75024.00   612.77   118.21  268.83  129.06  406.88   2.07 100.00
sdaa             45.00    51.00  232.00  205.00 71168.00 62220.00   610.47   141.99  306.75  107.96  531.71   2.29 100.00
sdab             29.00    49.00  272.00  245.00 77568.00 70412.00   572.46   142.19  249.93   88.25  429.44   1.93 100.00
sdac              9.00    26.00  261.00  259.00 68864.00 71184.00   538.65   130.32  265.35  119.87  411.96   1.92 100.00
sdad              0.00     1.00  211.00  241.00 54016.00 67084.00   535.84   140.17  339.87  125.56  527.50   2.21 100.00
sdae             11.00    32.00  352.00  324.00 92928.00 88076.00   535.51   135.54  205.86   95.16  326.14   1.48 100.00
sdaf             19.00    55.00  552.00  480.00 145920.00 135948.00   546.26   140.34  132.96   46.95  231.87   0.97 100.00
sdag              9.00    45.00  422.00  455.00 110080.00 125708.00   537.71   141.19  163.79   59.75  260.29   1.14 100.00

02/07/2019 07:47:31 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.68    0.00    2.29   18.98    0.00   78.06

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    15.00  406.00  332.00 104704.00 89088.00   525.18   142.27  184.64   72.57  321.70   1.36 100.00
sdc               7.00    37.00  429.00  393.00 111616.00 109056.00   536.91   142.86  173.46   57.34  300.23   1.22 100.00
sdd               2.00     7.00  345.00  365.00 88832.00 96256.00   521.37   143.17  194.41   61.65  319.89   1.41 100.00
sde              16.00    46.00  420.00  367.00 111872.00 104192.00   549.08   143.44  187.82   60.64  333.38   1.27 100.00
sdf               1.00    21.00  397.00  357.00 101888.00 94724.00   521.52   142.52  191.39   63.38  333.74   1.33 100.00
sdg               5.00    18.00  377.00  352.00 97792.00 94720.00   528.15   143.55  194.21   68.07  329.32   1.37 100.00
sdh               9.00    35.00  326.00  316.00 85760.00 87808.00   540.71   141.63  214.40   74.84  358.38   1.56 100.00
sdi              30.00    56.00  343.00  288.00 95488.00 84736.00   571.23   143.56  216.32   87.92  369.23   1.58 100.00
sdj              23.00    39.00  436.00  427.00 118784.00 125440.00   565.99   143.06  178.39   55.92  303.44   1.16 100.00
sdk               7.00    23.00  276.00  241.00 72448.00 67592.00   541.74   144.01  270.90  118.59  445.33   1.93 100.00
sdl               9.00    27.00  245.00  235.00 65792.00 68616.00   560.03   142.28  288.51  115.22  469.18   2.08 100.00
sdm               7.00    49.00  262.00  163.00 69632.00 48128.00   554.16   144.78  268.70  174.37  420.33   2.35 100.00
sdn              22.00    45.00  420.00  384.00 112128.00 110592.00   554.03   142.50  174.65   55.78  304.66   1.24 100.00
sdo               2.00     8.00  337.00  294.00 87040.00 76804.00   519.32   143.08  205.69   89.85  338.49   1.58 100.00
sdp              12.00    29.00  328.00  285.00 86272.00 79112.00   539.59   140.62  222.98   74.14  394.28   1.63 100.00
sdq              12.00    30.00  323.00  226.00 85504.00 64768.00   547.44   143.63  242.13  121.98  413.85   1.82 100.00
sdr              10.00    49.00  346.00  268.00 91136.00 77824.00   550.36   144.12  195.66  101.22  317.59   1.63 100.00
sds               3.00    16.00  297.00  197.00 77312.00 53760.00   530.66   142.62  233.61  134.11  383.61   2.02 100.00
sdt               3.00    36.00  371.00  336.00 96000.00 97028.00   546.05   142.30  204.33   63.50  359.83   1.41 100.00
sdu              12.00    18.00  324.00  224.00 86272.00 61188.00   538.18   142.79  217.41  110.67  371.79   1.82 100.00
sdv               8.00    27.00  348.00  339.00 91136.00 91904.00   532.87   141.05  188.91   66.23  314.84   1.46 100.00
sdw               8.00    18.00  377.00  327.00 98560.00 90112.00   536.00   141.83  185.64   64.22  325.62   1.42 100.00
sdx              11.00    27.00  318.00  287.00 84480.00 81408.00   548.39   138.93  199.77   63.47  350.79   1.65 100.00
sdy              39.00    70.00  453.00  347.00 124928.00 104704.00   574.08   142.67  167.55   55.40  313.96   1.25 100.00
sdz               1.00     0.00  289.00  236.00 74496.00 65280.00   532.48   145.33  272.66  109.35  472.64   1.90 100.00
sdaa              2.00     9.00  317.00  349.00 81664.00 98052.00   539.69   141.57  240.28   69.14  395.72   1.50 100.00
sdab             35.00    38.00  313.00  279.00 89344.00 87300.00   596.77   144.56  260.70   85.25  457.53   1.69 100.00
sdac              2.00    30.00  269.00  225.00 69632.00 64000.00   541.02   145.66  218.46   81.54  382.15   2.02 100.00
sdad              0.00    11.00  323.00  292.00 82688.00 76544.00   517.83   143.93  241.02   81.33  417.65   1.63 100.00
sdae              9.00    33.00  374.00  309.00 98048.00 89600.00   549.48   142.62  187.99   76.11  323.40   1.46  99.90
sdaf             33.00    35.00  450.00  354.00 121856.00 99328.00   550.21   140.87  179.62   62.24  328.83   1.24 100.00
sdag             13.00    41.00  434.00  400.00 114688.00 113664.00   547.61   143.14  172.68   56.85  298.37   1.20 100.00

02/07/2019 07:47:32 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.73    0.00    2.20   17.79    0.00   79.29

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               5.00    16.00  366.00  379.00 94976.00 100608.00   525.06   141.14  188.71   59.83  313.17   1.34 100.00
sdc               9.00    48.00  403.00  382.00 104960.00 108544.00   543.96   144.95  187.03   65.39  315.35   1.27 100.00
sdd               1.00     9.00  324.00  320.00 82944.00 83200.00   515.98   143.31  214.84   79.30  352.08   1.55 100.00
sde              13.00    51.00  380.00  346.00 100352.00 103168.00   560.66   142.68  199.53   67.07  344.99   1.38 100.00
sdf               1.00    17.00  340.00  371.00 87296.00 99840.00   526.40   142.16  193.28   60.04  315.38   1.41 100.00
sdg               4.00    24.00  329.00  325.00 85248.00 89600.00   534.70   141.37  219.95   70.62  371.13   1.53 100.00
sdh               8.00    30.00  292.00  258.00 76544.00 73728.00   546.44   143.92  268.37   92.08  467.90   1.82 100.00
sdi              26.00    47.00  468.00  434.00 127232.00 130048.00   570.47   142.49  163.53   51.43  284.41   1.11 100.00
sdj               1.00    22.00  440.00  426.00 112896.00 113676.00   523.26   145.53  143.02   49.26  239.86   1.15 100.00
sdk               6.00    28.00  347.00  312.00 90880.00 83460.00   529.10   145.14  203.30   77.04  343.72   1.52 100.00
sdl              21.00    39.00  300.00  279.00 82176.00 79620.00   558.88   142.52  250.00   78.03  434.92   1.73 100.00
sdm               8.00    38.00  274.00  281.00 72448.00 84992.00   567.35   144.58  272.20   92.15  447.76   1.80 100.00
sdn              31.00    70.00  467.00  387.00 127744.00 114688.00   567.76   141.32  158.65   53.55  285.47   1.17 100.00
sdo               1.00    12.00  280.00  257.00 71936.00 67328.00   518.67   141.95  256.11   97.45  428.97   1.86 100.00
sdp              13.00    43.00  275.00  278.00 74496.00 82436.00   567.57   142.91  276.10   93.05  457.18   1.81 100.00
sdq              15.00    42.00  309.00  275.00 82944.00 80128.00   558.47   142.66  222.21   84.54  376.90   1.71 100.00
sdr              17.00    38.00  297.00  251.00 80128.00 75776.00   568.99   142.04  239.89   84.40  423.87   1.82 100.00
sds               7.00    14.00  249.00  256.00 65536.00 69888.00   536.33   142.11  310.76  101.90  513.91   1.98 100.00
sdt               9.00    23.00  257.00  238.00 68096.00 68096.00   550.27   142.67  254.24   87.28  434.53   2.02 100.00
sdu               4.00    22.00  264.00  220.00 68608.00 59392.00   528.93   143.35  269.55   93.82  480.42   2.07 100.00
sdv               8.00    31.00  359.00  324.00 93696.00 90880.00   540.49   142.81  222.21   70.18  390.67   1.46 100.00
sdw               8.00    33.00  359.00  313.00 93696.00 85248.00   532.57   142.24  215.14   71.46  379.94   1.49 100.00
sdx              37.00    51.00  302.00  292.00 86272.00 86016.00   580.09   144.98  256.10   88.67  429.26   1.68 100.00
sdy              49.00    56.00  408.00  389.00 118272.00 119808.00   597.44   142.25  192.98   56.87  335.74   1.25 100.00
sdz               2.00     8.00  349.00  259.00 89856.00 67840.00   518.74   143.66  230.21   86.94  423.25   1.64 100.00
sdaa              1.00     9.00  303.00  307.00 77824.00 81408.00   522.07   141.89  225.50   79.23  369.86   1.64 100.00
sdab              2.00    10.00  356.00  362.00 91648.00 94976.00   519.84   142.34  201.17   65.22  334.87   1.39 100.00
sdac              4.00    46.00  282.00  314.00 73216.00 91392.00   552.38   142.23  292.30   84.91  478.55   1.68 100.00
sdad              0.00    14.00  265.00  239.00 67840.00 64000.00   523.17   142.19  262.92   85.95  459.13   1.99 100.10
sdae              9.00    48.00  345.00  338.00 90368.00 96000.00   545.73   144.04  218.04   73.54  365.54   1.47 100.10
sdaf             58.00   105.00  445.00  394.00 128768.00 123904.00   602.32   141.89  177.84   54.77  316.85   1.19 100.00
sdag             10.00    51.00  442.00  398.00 115712.00 113152.00   544.91   142.79  162.64   57.11  279.84   1.19 100.00

02/07/2019 07:47:33 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.69    0.00    2.15   18.65    0.00   78.52

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               3.00    23.00  326.00  357.00 84224.00 98304.00   534.49   141.91  209.38   62.17  343.80   1.46 100.00
sdc              16.00    67.00  368.00  319.00 97792.00 96512.00   565.66   141.55  204.61   72.60  356.91   1.46 100.00
sdd               0.00    19.00  353.00  350.00 90624.00 94720.00   527.29   143.34  206.67   66.29  348.26   1.42 100.00
sde              39.00    55.00  377.00  336.00 105472.00 97280.00   568.73   141.79  191.23   65.48  332.34   1.40 100.00
sdf               6.00    25.00  314.00  293.00 81920.00 80128.00   533.93   143.01  231.25   79.40  393.99   1.65 100.00
sdg               4.00    33.00  327.00  327.00 84736.00 91392.00   538.62   143.29  217.98   78.97  356.98   1.53 100.00
sdh               3.00    44.00  288.00  295.00 74496.00 88064.00   557.67   144.09  252.37   84.15  416.60   1.72 100.00
sdi               5.00    16.00  526.00  476.00 135936.00 125964.00   522.75   141.18  147.16   51.59  252.78   1.00 100.00
sdj               5.00    24.00  490.00  468.00 126208.00 125696.00   525.90   143.84  173.22   56.92  294.99   1.04 100.00
sdk              11.00    51.00  388.00  370.00 101888.00 107520.00   552.53   143.19  202.04   60.16  350.81   1.32 100.00
sdl              35.00    59.00  307.00  256.00 87296.00 77056.00   583.84   142.54  251.68   85.78  450.62   1.78 100.00
sdm              24.00    38.00  306.00  270.00 84224.00 77824.00   562.67   142.20  245.38   93.25  417.79   1.74 100.00
sdn              27.00    66.00  415.00  415.00 114176.00 130048.00   588.49   142.77  191.93   57.17  326.69   1.20 100.00
sdo               1.00    19.00  359.00  386.00 92160.00 104704.00   528.49   140.93  201.45   60.10  332.92   1.34 100.00
sdp              25.00    45.00  290.00  242.00 80640.00 73728.00   580.33   143.43  244.87   91.58  428.57   1.88 100.00
sdq              28.00    59.00  246.00  238.00 70144.00 73216.00   592.40   143.98  311.71   92.21  538.59   2.07 100.00
sdr              34.00    48.00  273.00  264.00 78336.00 76544.00   576.83   144.03  283.88   90.86  483.47   1.86 100.00
sds               7.00    18.00  239.00  233.00 62976.00 63744.00   536.95   144.40  278.27  102.38  458.68   2.12 100.00
sdt              11.00    48.00  312.00  337.00 82432.00 94208.00   544.35   143.21  235.43   69.71  388.86   1.54 100.00
sdu               6.00    33.00  244.00  260.00 64000.00 75520.00   553.65   141.45  289.74   91.86  475.43   1.98 100.00
sdv               7.00    35.00  351.00  306.00 91648.00 86784.00   543.17   144.07  205.47   71.85  358.73   1.52 100.00
sdw               8.00    40.00  378.00  361.00 98816.00 102144.00   543.87   143.31  196.40   65.88  333.07   1.35 100.00
sdx              31.00    44.00  286.00  267.00 81920.00 82176.00   593.48   143.54  274.08   84.72  476.92   1.81 100.00
sdy               3.00    15.00  353.00  353.00 91136.00 94720.00   526.50   143.82  198.59   68.58  328.60   1.42 100.00
sdz               3.00    18.00  326.00  350.00 84224.00 93696.00   526.39   144.75  221.45   71.95  360.70   1.48 100.00
sdaa              1.00    18.00  313.00  268.00 80384.00 70916.00   520.83   142.53  240.31   73.96  434.59   1.72 100.00
sdab              2.00    15.00  309.00  312.00 79616.00 83716.00   526.03   142.69  227.76   70.79  383.21   1.61 100.00
sdac             19.00    33.00  294.00  287.00 79104.00 83712.00   560.47   144.26  240.50   80.18  404.72   1.72 100.00
sdad              6.00    11.00  246.00  210.00 64000.00 56832.00   529.96   144.32  294.24  108.10  512.28   2.19 100.00
sdae             21.00    46.00  377.00  315.00 102144.00 95744.00   571.93   142.57  208.03   70.58  372.54   1.45 100.00
sdaf              2.00     9.00  472.00  480.00 123392.00 133120.00   538.89   142.29  153.59   47.49  257.93   1.05 100.00
sdag             16.00    51.00  404.00  396.00 106752.00 115200.00   554.88   142.24  184.65   63.20  308.55   1.25 100.00

02/07/2019 07:47:34 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.69    0.00    2.37   19.55    0.00   77.39

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               4.00    17.00  392.00  342.00 101376.00 91136.00   524.56   143.20  196.37   69.62  341.64   1.36 100.00
sdc              46.00    59.00  398.00  337.00 114688.00 103424.00   593.50   143.31  198.08   65.44  354.73   1.36 100.00
sdd               2.00    24.00  323.00  323.00 83200.00 88320.00   531.02   142.80  220.81   79.61  362.00   1.55 100.00
sde               6.00     5.00  400.00  348.00 104960.00 96512.00   538.70   142.23  192.70   69.04  334.84   1.34 100.00
sdf               4.00    22.00  372.00  320.00 96256.00 90368.00   539.38   141.97  198.33   66.28  351.83   1.45 100.00
sdg              11.00    43.00  341.00  347.00 89600.00 96776.00   541.79   142.50  205.66   77.75  331.37   1.45 100.00
sdh              10.00    29.00  314.00  272.00 83200.00 76552.00   545.23   142.38  227.10   78.79  398.32   1.71 100.00
sdi               1.00    15.00  360.00  382.00 92416.00 100352.00   519.59   147.33  165.61   59.75  265.38   1.35 100.00
sdj               4.00    24.00  373.00  381.00 97024.00 103680.00   532.37   145.74  189.85   74.41  302.86   1.33 100.00
sdk              17.00    54.00  367.00  362.00 97792.00 106752.00   561.16   143.86  198.88   71.80  327.71   1.37 100.00
sdl              21.00    42.00  243.00  258.00 68096.00 83712.00   606.02   142.10  291.90   97.37  475.13   2.00 100.00
sdm              33.00    53.00  292.00  260.00 83456.00 82176.00   600.12   142.85  262.98   92.96  453.93   1.81 100.00
sdn               3.00    13.00  501.00  467.00 129024.00 122368.00   519.40   141.31  137.48   44.17  237.58   1.03 100.00
sdo               3.00    20.00  355.00  316.00 91648.00 86784.00   531.84   144.61  206.05   76.25  351.88   1.49 100.00
sdp              25.00    21.00  292.00  273.00 81408.00 79872.00   570.90   143.19  281.52   80.40  496.63   1.77 100.00
sdq              13.00    28.00  257.00  238.00 69632.00 75520.00   586.47   143.14  309.87  105.25  530.83   2.02 100.00
sdr              39.00    39.00  288.00  246.00 84480.00 77312.00   605.96   141.22  256.64   78.18  465.56   1.87 100.00
sds               4.00    29.00  298.00  273.00 77312.00 78336.00   545.18   141.66  269.82   73.13  484.52   1.75 100.00
sdt              44.00    54.00  323.00  272.00 93952.00 84992.00   601.49   141.96  243.72   72.80  446.67   1.68 100.00
sdu               7.00    22.00  225.00  172.00 59136.00 49664.00   548.11   139.80  344.01  113.81  645.13   2.52 100.00
sdv              16.00    42.00  356.00  291.00 94720.00 84480.00   553.94   143.86  223.52   78.18  401.32   1.55 100.00
sdw              13.00    53.00  320.00  332.00 85248.00 99840.00   567.75   144.17  218.56   71.08  360.72   1.53 100.00
sdx               1.00     6.00  309.00  308.00 79360.00 81920.00   522.79   144.18  222.44   82.83  362.50   1.62 100.00
sdy               3.00    20.00  485.00  478.00 124928.00 128000.00   525.29   142.83  153.42   48.93  259.43   1.04 100.00
sdz               5.00    23.00  318.00  302.00 82688.00 82944.00   534.30   142.15  223.00   76.85  376.89   1.61 100.00
sdaa              4.00    23.00  317.00  311.00 81664.00 85760.00   533.20   144.76  240.06   80.35  402.84   1.59 100.00
sdab              5.00    22.00  369.00  338.00 95744.00 90624.00   527.21   144.77  191.98   71.16  323.88   1.41 100.00
sdac             38.00    48.00  305.00  295.00 88320.00 85252.00   578.57   143.61  245.94   77.09  420.52   1.67 100.00
sdad              1.00     8.00  264.00  234.00 68352.00 62720.00   526.39   143.62  295.43  109.78  504.89   2.01 100.00
sdae             31.00    52.00  336.00  325.00 93184.00 94464.00   567.77   142.03  211.80   72.28  356.05   1.51 100.00
sdaf              2.00    15.00  489.00  464.00 125696.00 122112.00   520.06   143.79  142.79   52.85  237.58   1.05 100.00
sdag             46.00    67.00  407.00  318.00 115968.00 95232.00   582.62   143.12  191.65   69.79  347.62   1.38 100.00

02/07/2019 07:47:35 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.67    0.00    2.06   22.98    0.00   74.29

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               7.00    28.00  291.00  304.00 75776.00 82952.00   533.54   139.36  225.99   96.39  350.05   1.68 100.00
sdc               2.00     9.00  410.00  412.00 105472.00 112396.00   530.09   136.70  173.67   69.34  277.50   1.22 100.00
sdd               7.00    30.00  285.00  294.00 74496.00 80648.00   535.90   142.58  239.28   86.37  387.50   1.73 100.00
sde               2.00     7.00  319.00  313.00 82432.00 81420.00   518.52   140.57  210.37   90.24  332.80   1.58 100.00
sdf               6.00    19.00  266.00  309.00 68864.00 82700.00   527.18   127.37  260.74   83.35  413.45   1.74 100.00
sdg               7.00    35.00  303.00  306.00 79616.00 89860.00   556.57   141.13  231.92   69.24  393.00   1.64 100.00
sdh              16.00    46.00  241.00  200.00 65280.00 60420.00   570.07   143.51  301.38  119.60  520.42   2.27 100.00
sdi               6.00    40.00  566.00  586.00 146432.00 161536.00   534.67   141.20  145.63   40.73  246.95   0.87 100.00
sdj               9.00    62.00  585.00  573.00 152064.00 161024.00   540.74   142.41  124.20   42.46  207.65   0.86 100.00
sdk              55.00    60.00  313.00  290.00 92928.00 89600.00   605.40   141.90  226.56   83.15  381.34   1.66 100.00
sdl               0.00     7.00  277.00  308.00 70912.00 82176.00   523.38   142.17  245.65   82.63  392.27   1.71 100.00
sdm               2.00    13.00  231.00  302.00 59392.00 85516.00   543.74   130.18  287.56   82.93  444.08   1.88 100.00
sdn               8.00    30.00  595.00  542.00 154368.00 145168.00   526.89   142.87  130.08   46.76  221.55   0.88 100.00
sdo               5.00    19.00  256.00  325.00 66304.00 88848.00   534.09   127.62  263.03   83.02  404.82   1.72 100.00
sdp               1.00     4.00  194.00  269.00 49920.00 69136.00   514.28   121.44  295.36   84.48  447.44   2.16 100.00
sdq               0.00     8.00  184.00  249.00 47104.00 65804.00   521.52   134.57  298.45  130.66  422.45   2.31 100.00
sdr               1.00     8.00  194.00  270.00 49664.00 73232.00   529.72   118.05  316.92   92.94  477.84   2.16 100.00
sds               1.00    19.00  172.00  229.00 44288.00 61964.00   529.94   131.29  347.99  118.41  520.41   2.49 100.00
sdt              28.00    35.00  194.00  271.00 56832.00 82704.00   600.15   120.73  280.03   96.97  411.08   2.15 100.00
sdu               2.00    32.00  223.00  246.00 57856.00 72192.00   554.58   139.94  319.43  101.22  517.24   2.13 100.00
sdv              10.00    25.00  283.00  293.00 75520.00 83464.00   552.03   138.25  244.17   90.33  392.76   1.74 100.00
sdw              28.00    51.00  367.00  345.00 101376.00 99084.00   563.09   140.11  206.63   85.78  335.19   1.40 100.00
sdx               1.00     8.00  317.00  331.00 81408.00 86284.00   517.57   142.56  229.30   80.82  371.51   1.54 100.00
sdy               7.00    38.00  650.00  557.00 168192.00 148236.00   524.32   140.78  120.37   36.92  217.75   0.83 100.00
sdz               6.00    13.00  325.00  261.00 84480.00 69900.00   526.89   138.36  230.79   96.21  398.36   1.71 100.00
sdaa              8.00    20.00  219.00  261.00 58624.00 73484.00   550.45   130.08  280.84  120.72  415.19   2.08 100.00
sdab              6.00    22.00  281.00  278.00 73216.00 77576.00   539.51   139.81  262.00   85.07  440.85   1.79 100.00
sdac             17.00    23.00  251.00  240.00 68864.00 71936.00   573.52   141.62  280.50   90.76  478.93   2.04 100.00
sdad              3.00     9.00  167.00  255.00 43264.00 67592.00   525.38   119.07  358.20   94.92  530.62   2.37 100.00
sdae             36.00    65.00  278.00  259.00 81152.00 83464.00   613.09   141.64  251.92   84.44  431.68   1.86 100.00
sdaf              2.00    44.00  567.00  555.00 145664.00 151308.00   529.36   131.90  121.50   46.46  198.18   0.89 100.00
sdag              7.00    22.00  452.00  452.00 118272.00 126732.00   542.04   141.24  162.46   50.70  274.23   1.11 100.00

02/07/2019 07:47:36 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.68    0.00    2.27   21.10    0.00   75.96

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               8.00    31.00  357.00  296.00 93696.00 82692.00   540.24   142.49  221.47   85.44  385.53   1.53 100.00
sdc               4.00    13.00  387.00  377.00 100096.00 99584.00   522.72   143.14  180.46   67.10  296.82   1.31 100.00
sdd               8.00    22.00  341.00  309.00 89344.00 86788.00   541.94   141.50  224.88   77.77  387.24   1.54 100.00
sde               0.00    10.00  413.00  370.00 105728.00 97536.00   519.19   144.42  198.32   60.42  352.25   1.28 100.00
sdf               8.00    36.00  341.00  283.00 90112.00 78592.00   540.72   143.41  205.85  101.21  331.93   1.60 100.00
sdg               8.00    24.00  352.00  311.00 91904.00 87552.00   541.35   141.59  213.63   68.45  377.95   1.51 100.00
sdh              44.00    54.00  302.00  295.00 87296.00 91904.00   600.34   143.67  269.35   83.08  460.04   1.68 100.10
sdi               9.00    40.00  407.00  416.00 106496.00 116224.00   541.24   143.67  166.85   55.30  275.98   1.22 100.10
sdj              11.00    47.00  445.00  410.00 116736.00 117760.00   548.53   143.34  159.21   55.54  271.73   1.17 100.00
sdk               3.00    14.00  362.00  301.00 95488.00 85776.00   546.80   142.92  220.36   74.64  395.61   1.51 100.00
sdl               3.00     7.00  293.00  325.00 75520.00 84752.00   518.68   128.57  225.01  112.44  326.49   1.62 100.00
sdm               2.00     9.00  316.00  221.00 81664.00 57604.00   518.69   143.43  205.52  112.49  338.55   1.86 100.00
sdn               4.00    37.00  427.00  386.00 110336.00 105476.00   530.90   143.99  167.32   58.42  287.79   1.23 100.00
sdo              11.00    23.00  371.00  256.00 98304.00 69124.00   534.06   144.05  196.17  107.71  324.37   1.59 100.00
sdp               2.00    11.00  351.00  245.00 90368.00 64512.00   519.73   142.43  197.52  104.82  330.31   1.68 100.00
