Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:48:42 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.24    0.00    1.99    4.25    0.00   93.52

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util

02/07/2019 07:49:14 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.06    0.00   18.04   13.10    0.00   67.80

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              69.00     0.00 23929.00    6.00 95992.00  4104.00     8.36   140.45    5.85    5.85    9.67   0.04 100.10
sdc              49.00     0.00 24732.00    4.00 99120.00  4096.00     8.35   140.31    5.68    5.68   12.00   0.04 100.00
sdd              62.00     0.00 26577.00    6.00 106556.00  4104.00     8.33   139.90    5.26    5.26    8.50   0.04 100.10
sde               7.00     0.00 17283.00    4.00 69160.00  4096.00     8.48   140.90    8.15    8.15   14.00   0.06 100.00
sdf              19.00     0.00 9047.00    4.00 36264.00  4096.00     8.92   142.39   15.70   15.70   25.00   0.11 100.00
sdg             100.00     0.00 14280.00    6.00 57516.00  4104.00     8.63   141.38    9.88    9.87   15.83   0.07 100.00
sdh              65.00     0.00 24365.00    4.00 97716.00  4096.00     8.36   140.37    5.77    5.76   13.50   0.04 100.00
sdi              67.00     0.00 24544.00    4.00 98444.00  4096.00     8.35   140.52    5.72    5.71   30.75   0.04 100.00
sdj            1299.00     0.00 12956.00    6.00 56992.00  4104.00     9.43   141.63   10.92   10.92   11.50   0.08 100.00
sdk              22.00     0.00 9366.00    4.00 37552.00  2056.00     8.45   142.46   15.23   15.23   15.50   0.11 100.00
sdl              62.00     0.00 24394.00    2.00 97828.00  2048.00     8.19   140.92    5.80    5.80   12.50   0.04 100.00
sdm              57.00     0.00 25336.00    2.00 101572.00  2048.00     8.18   140.40    5.54    5.54   12.50   0.04 100.00
sdn               9.00     0.00 19213.00    2.00 76888.00  2048.00     8.22   141.04    7.32    7.32   15.00   0.05 100.20
sdo               6.00     0.00 16391.00    2.00 65588.00  2048.00     8.25   142.44    8.67    8.67   17.00   0.06 100.10
sdp             429.00     0.00 13807.00    2.00 56948.00  2048.00     8.54   143.18   10.36   10.36   15.00   0.07 100.00
sdq              40.00     0.00 23673.00    2.00 94852.00  2048.00     8.19   140.50    5.93    5.93   12.00   0.04 100.00
sdr              20.00     0.00 20444.00    2.00 81856.00  2048.00     8.21   140.74    6.88    6.88   15.00   0.05 100.00
sds             368.00     0.00 15743.00    2.00 64420.00  2048.00     8.44   142.20    9.02    9.02   12.00   0.06 100.00
sdt              53.00     0.00 24361.00    4.00 97652.00  4096.00     8.35   140.48    5.77    5.76   13.00   0.04 100.00
sdu              56.00     0.00 24120.00    4.00 96708.00  4096.00     8.36   140.51    5.81    5.81   19.25   0.04 100.10
sdv              39.00     0.00 24891.00    4.00 99724.00  4096.00     8.34   139.78    5.62    5.62   13.50   0.04 100.00
sdw              54.00     0.00 25963.00    4.00 104068.00  4096.00     8.33   140.10    5.39    5.39   11.75   0.04 100.00
sdx            1406.00     0.00 15681.00    4.00 68340.00  4096.00     9.24   141.41    9.00    9.00   16.50   0.06 100.00
sdy              50.00     0.00 24665.00    4.00 98864.00  4096.00     8.35   140.04    5.68    5.68   17.00   0.04 100.00
sdz              40.00     0.00 24113.00    4.00 96616.00  4096.00     8.35   140.42    5.83    5.83   12.00   0.04 100.10
sdaa             79.00     0.00 13622.00    4.00 54804.00  4096.00     8.65   142.06   10.43   10.42   19.75   0.07 100.00
sdab             32.00     0.00 14033.00    4.00 56260.00  4096.00     8.60   141.80   10.09   10.09   19.50   0.07 100.10
sdac             32.00     0.00 22486.00    4.00 90072.00  4096.00     8.37   141.01    6.27    6.27   11.50   0.04 100.10
sdad             28.00     0.00 20994.00    4.00 84088.00  4096.00     8.40   140.76    6.71    6.71   13.75   0.05 100.00
sdae             40.00     0.00 14342.00    6.00 57528.00  4104.00     8.59   141.54    9.89    9.89   13.67   0.07 100.00
sdaf             55.00     0.00 25011.00    4.00 100264.00  4096.00     8.34   140.42    5.62    5.62   12.00   0.04 100.00
sdag             15.00     0.00 8319.00    6.00 33340.00  4104.00     9.00   142.32   17.06   17.06   23.83   0.12 100.00

02/07/2019 07:49:15 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.20    0.00   18.83   13.61    0.00   66.36

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     2.00    0.00    4.00     0.00   160.00    80.00     0.00    0.25    0.00    0.25   0.25   0.10
sdb              74.00     0.00 25418.00    4.00 101972.00  4096.00     8.34   140.04    5.53    5.52   18.25   0.04 100.00
sdc              54.00     0.00 24373.00    4.00 97712.00  4096.00     8.35   140.17    5.74    5.74   12.25   0.04 100.00
sdd              59.00     0.00 25438.00    4.00 101984.00  4096.00     8.34   140.21    5.50    5.50   11.25   0.04 100.10
sde              10.00     0.00 17516.00    4.00 70100.00  4096.00     8.47   140.94    8.05    8.05   14.75   0.06 100.00
sdf              26.00     0.00 9022.00    4.00 36196.00  4096.00     8.93   143.94   15.96   15.96   24.25   0.11 100.20
sdg             138.00     0.00 14094.00    4.00 56932.00  4096.00     8.66   141.59   10.05   10.04   20.00   0.07 100.10
sdh              57.00     0.00 24017.00    4.00 96296.00  4096.00     8.36   140.39    5.83    5.83   13.00   0.04 100.10
sdi              49.00     0.00 25722.00    4.00 103088.00  4096.00     8.33   140.08    5.43    5.43   12.00   0.04 100.10
sdj            2878.00     0.00 12672.00    4.00 62092.00  4096.00    10.44   141.57   11.19   11.19   14.50   0.08 100.00
sdk              23.00     0.00 9239.00    4.00 37048.00  4096.00     8.90   142.31   15.40   15.40   23.25   0.11 100.00
sdl              71.00     0.00 24954.00    4.00 100096.00  4096.00     8.35   140.47    5.64    5.63   13.25   0.04 100.00
sdm              59.00     0.00 24706.00    4.00 99060.00  4096.00     8.35   140.40    5.69    5.69   11.75   0.04 100.00
sdn              19.00     0.00 23770.00    4.00 95156.00  4096.00     8.35   140.32    5.92    5.91   14.25   0.04 100.00
sdo               9.00     0.00 24164.00    4.00 96692.00  4096.00     8.34   140.37    5.83    5.83   11.00   0.04 100.00
sdp             974.00     0.00 16467.00    4.00 69760.00  4096.00     8.97   141.97    8.63    8.62   14.25   0.06 100.00
sdq              50.00     0.00 23474.00    4.00 94096.00  4096.00     8.36   140.15    5.96    5.96   21.00   0.04 100.20
sdr              18.00     0.00 20008.00    4.00 80104.00  4096.00     8.41   141.41    7.07    7.07   16.25   0.05 100.00
sds            1388.00     0.00 24848.00    4.00 104916.00  4096.00     8.77   140.19    5.65    5.65   12.50   0.04 100.00
sdt              58.00     0.00 24955.00    2.00 100056.00  2048.00     8.18   140.06    5.61    5.61   10.50   0.04 100.10
sdu              59.00     0.00 24796.00    2.00 99416.00  2048.00     8.18   140.16    5.65    5.65   17.50   0.04 100.10
sdv              58.00     0.00 23850.00    2.00 95632.00  2048.00     8.19   120.74    5.06    5.06   13.00   0.04  99.20
sdw              38.00     0.00 22882.00    2.00 91680.00  2048.00     8.19   140.65    6.14    6.14   13.00   0.04 100.10
sdx            2943.00     0.00 15474.00    2.00 73536.00  2048.00     9.77   141.61    9.16    9.16   20.00   0.06 100.10
sdy              62.00     0.00 24909.00    2.00 99880.00  2048.00     8.18   140.03    5.62    5.62   13.00   0.04 100.10
sdz              48.00     0.00 24190.00    2.00 96944.00  2048.00     8.18   140.41    5.79    5.79   12.00   0.04 100.10
sdaa             55.00     0.00 13675.00    2.00 54928.00  2048.00     8.33   141.72   10.36   10.36   20.50   0.07 100.10
sdab             31.00     0.00 14004.00    4.00 56144.00  4096.00     8.60   142.06   10.11   10.11   18.50   0.07 100.10
sdac             38.00     0.00 22484.00    4.00 90084.00  4096.00     8.38   140.97    6.26    6.26   11.75   0.04 100.10
sdad             48.00     0.00 23934.00    4.00 95928.00  4096.00     8.36   140.29    5.86    5.86   15.75   0.04 100.00
sdae             42.00     0.00 14070.00    4.00 56444.00  4096.00     8.60   141.64   10.07   10.07   19.25   0.07 100.00
sdaf             57.00     0.00 25028.00    4.00 100340.00  4096.00     8.34   140.45    5.62    5.61   12.00   0.04 100.00
sdag             18.00     0.00 8389.00    4.00 33616.00  4096.00     8.99   142.23   16.99   16.98   28.75   0.12 100.00

02/07/2019 07:49:16 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.14    0.00   18.68   13.74    0.00   66.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              88.00     1.00 24940.00    6.00 100112.00  4108.00     8.36   140.06    5.62    5.62   11.00   0.04 100.00
sdc              81.00     1.00 24573.00    6.00 98612.00  4108.00     8.36   140.29    5.69    5.69    7.83   0.04 100.00
sdd              74.00     1.00 24467.00    6.00 98168.00  4108.00     8.36   139.92    5.72    5.72   11.33   0.04 100.00
sde              13.00     1.00 17596.00    6.00 70440.00  4108.00     8.47   140.95    8.00    8.00   11.83   0.06 100.00
sdf              14.00     1.00 8887.00    6.00 35604.00  4108.00     8.93   142.75   16.01   16.01   18.17   0.11  99.90
sdg             219.00     1.00 14158.00    6.00 57492.00  4108.00     8.70   141.35    9.99    9.99   14.83   0.07  99.90
sdh              60.00     0.00 23734.00    4.00 95176.00  4096.00     8.36   139.92    5.91    5.91   13.25   0.04  99.90
sdi              77.00     0.00 24934.00    4.00 100044.00  4096.00     8.35   140.04    5.59    5.59   12.50   0.04  99.90
sdj            1192.00     1.00 12728.00    6.00 55844.00  4108.00     9.42   140.20   10.99   10.98   12.33   0.08 100.00
sdk              26.00     1.00 9154.00    6.00 36720.00  4108.00     8.91   142.35   15.49   15.49   16.33   0.11 100.00
sdl              63.00     0.00 25556.00    5.00 102476.00  4100.00     8.34   140.74    5.50    5.50   11.00   0.04 100.00
sdm              67.00     0.00 24971.00    5.00 100148.00  4100.00     8.35   140.50    5.62    5.62    9.60   0.04 100.00
sdn              40.00     0.00 24626.00    4.00 98664.00  4096.00     8.34   140.20    5.69    5.69   11.75   0.04 100.00
sdo              12.00     1.00 25398.00    7.00 101640.00  4112.00     8.33   140.13    5.51    5.51    7.43   0.04 100.00
sdp            1922.00     0.00 15884.00    5.00 71184.00  4100.00     9.48   140.73    8.87    8.87   12.20   0.06 100.00
sdq              52.00     0.00 23724.00    4.00 95108.00  4096.00     8.36   140.73    5.92    5.92   13.25   0.04 100.00
sdr              28.00     0.00 20459.00    4.00 81940.00  4096.00     8.41   140.96    6.88    6.88   16.00   0.05 100.10
sds            4607.00     0.00 23906.00    4.00 113864.00  4096.00     9.87   139.78    5.84    5.84   13.50   0.04 100.00
sdt              79.00     0.00 26080.00    4.00 104632.00  4096.00     8.34   139.81    5.36    5.36   11.75   0.04  99.90
sdu              75.00     0.00 25552.00    4.00 102500.00  4096.00     8.34   139.88    5.47    5.47   15.50   0.04  99.90
sdv              71.00     0.00 25272.00    4.00 101372.00  4096.00     8.35   138.72    5.49    5.49   12.50   0.04  99.60
sdw              61.00     0.00 24574.00    4.00 98540.00  4096.00     8.35   139.92    5.71    5.71   14.25   0.04  99.90
sdx            1383.00     0.00 15867.00    4.00 69200.00  4096.00     9.24   139.89    8.82    8.82   17.50   0.06  99.90
sdy              62.00     0.00 24525.00    4.00 98352.00  4096.00     8.35   139.95    5.71    5.71   13.25   0.04  99.90
sdz              49.00     1.00 23974.00    6.00 96100.00  4108.00     8.36   140.08    5.85    5.85   10.17   0.04  99.90
sdaa            100.00     1.00 13432.00    6.00 54128.00  4108.00     8.67   141.27   10.50   10.50   14.00   0.07 100.00
sdab             34.00     1.00 13972.00    4.00 56024.00  2060.00     8.31   142.04   10.17   10.17   12.25   0.07 100.00
sdac             44.00     1.00 22977.00    4.00 92084.00  2060.00     8.19   140.69    6.12    6.12    7.50   0.04 100.00
sdad             44.00     1.00 19860.00    4.00 79616.00  2060.00     8.22   140.50    7.06    7.06    9.75   0.05 100.10
sdae             38.00     1.00 14123.00    4.00 56648.00  2060.00     8.31   141.40   10.00   10.00   12.25   0.07 100.00
sdaf             56.00     1.00 25049.00    4.00 100416.00  2060.00     8.18   140.39    5.60    5.60    7.50   0.04 100.00
sdag             18.00     1.00 8594.00    4.00 34456.00  2060.00     8.49   141.59   16.38   16.38   17.75   0.12 100.00

02/07/2019 07:49:17 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.24    0.00   19.00   13.54    0.00   66.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              98.00     0.00 24683.00    2.00 99120.00  2048.00     8.20   140.18    5.67    5.67   11.50   0.04 100.10
sdc              85.00     0.00 24844.00    2.00 99716.00  2048.00     8.19   140.61    5.69    5.69   11.50   0.04 100.10
sdd              76.00     0.00 25373.00    2.00 101796.00  2048.00     8.18   140.32    5.52    5.52   12.50   0.04 100.20
sde              13.00     0.00 17839.00    2.00 71408.00  2048.00     8.23   141.39    7.92    7.92   16.00   0.06 100.10
sdf              19.00     0.00 9040.00    2.00 36232.00  2048.00     8.47   143.43   15.90   15.90   25.00   0.11 100.10
sdg             426.00     0.00 14242.00    4.00 58676.00  4096.00     8.81   142.07    9.93    9.93   18.00   0.07 100.20
sdh              70.00     1.00 23761.00    6.00 95328.00  4108.00     8.37   140.47    5.91    5.91   10.33   0.04 100.10
sdi              80.00     1.00 25623.00    6.00 102804.00  4108.00     8.34   139.89    5.47    5.47    9.33   0.04 100.10
sdj              10.00     0.00 13293.00    4.00 53212.00  4096.00     8.62   143.06   10.80   10.80   13.75   0.08 100.00
sdk              33.00     0.00 9199.00    4.00 36928.00  4096.00     8.92   142.87   15.57   15.57   22.50   0.11 100.00
sdl              82.00     1.00 24257.00    6.00 97348.00  4108.00     8.36   140.23    5.79    5.79   11.50   0.04 100.00
sdm              69.00     1.00 25434.00    6.00 102016.00  4108.00     8.34   140.66    5.53    5.53    8.33   0.04 100.00
sdn              33.00     1.00 24330.00    6.00 97452.00  4108.00     8.35   140.10    5.76    5.76   10.17   0.04 100.00
sdo              20.00     0.00 25231.00    4.00 101004.00  4096.00     8.33   139.98    5.55    5.55   11.25   0.04 100.00
sdp            3239.00     1.00 15535.00    6.00 75156.00  4108.00    10.20   139.80    8.98    8.98   11.33   0.06 100.10
sdq              55.00     1.00 23432.00    6.00 93948.00  4108.00     8.37   140.54    5.99    5.99   12.33   0.04 100.20
sdr              20.00     1.00 20369.00    6.00 81564.00  4108.00     8.41   140.75    6.91    6.91   10.50   0.05 100.10
sds             565.00     1.00 24479.00    6.00 100420.00  4108.00     8.54   140.00    5.71    5.71    9.67   0.04 100.20
sdt              76.00     1.00 24955.00    6.00 100128.00  4108.00     8.35   140.42    5.62    5.61   11.17   0.04 100.10
sdu              75.00     2.00 24843.00    6.00 99684.00  4112.00     8.35   140.30    5.65    5.65   12.67   0.04 100.10
sdv              71.00     1.00 25397.00    6.00 101872.00  4108.00     8.34   139.87    5.50    5.50    9.67   0.04 100.10
sdw              67.00     2.00 25888.00    6.00 103812.00  4112.00     8.34   140.23    5.41    5.41    9.50   0.04 100.10
sdx               5.00     1.00 16085.00    6.00 64360.00  4108.00     8.51   141.29    8.77    8.77   12.83   0.06 100.10
sdy              91.00     1.00 24039.00    6.00 96516.00  4108.00     8.37   140.45    5.84    5.84   10.83   0.04 100.10
sdz              60.00     0.00 23913.00    4.00 95892.00  4096.00     8.36   140.63    5.88    5.88   13.00   0.04 100.10
sdaa            127.00     0.00 13446.00    4.00 54284.00  4096.00     8.68   141.64   10.55   10.55   18.50   0.07 100.00
sdab             51.00     0.00 13941.00    4.00 55960.00  4096.00     8.61   141.56   10.17   10.16   19.25   0.07 100.00
sdac             54.00     0.00 23271.00    4.00 93304.00  4096.00     8.37   140.59    6.05    6.05   12.75   0.04 100.00
sdad             41.00     0.00 21571.00    4.00 86448.00  4096.00     8.39   140.54    6.51    6.51   14.00   0.05 100.20
sdae             52.00     0.00 14142.00    4.00 56776.00  4096.00     8.61   142.07   10.04   10.03   19.25   0.07 100.10
sdaf             62.00     0.00 25320.00    4.00 101532.00  4096.00     8.34   140.42    5.55    5.54   12.75   0.04 100.10
sdag             25.00     0.00 8700.00    4.00 34904.00  4096.00     8.96   143.18   16.53   16.53   29.25   0.12 100.10

02/07/2019 07:49:18 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.19    0.00   19.53   13.68    0.00   65.60

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              88.00     0.00 23935.00    4.00 96096.00  4096.00     8.37   140.17    5.86    5.86   17.50   0.04  99.90
sdc              74.00     0.00 24952.00    4.00 100104.00  4096.00     8.35   140.03    5.61    5.61   11.75   0.04  99.90
sdd              92.00     0.00 25187.00    4.00 101112.00  4096.00     8.35   139.73    5.55    5.55   14.50   0.04  99.90
sde              13.00     0.00 18909.00    4.00 75688.00  4096.00     8.44   140.66    7.44    7.44   14.75   0.05 100.00
sdf              23.00     0.00 8920.00    4.00 35776.00  4096.00     8.94   142.04   15.89   15.88   25.25   0.11 100.00
sdg             671.00     0.00 14194.00    2.00 59440.00  2048.00     8.66   141.42    9.97    9.97   19.00   0.07 100.00
sdh              55.00     0.00 23787.00    2.00 95364.00  2048.00     8.19   140.24    5.89    5.89   12.50   0.04 100.00
sdi              91.00     0.00 25624.00    2.00 102868.00  2048.00     8.19   139.60    5.45    5.45   12.50   0.04 100.00
sdj              10.00     0.00 19798.00    2.00 79232.00  2048.00     8.21   140.75    7.10    7.10   14.00   0.05 100.00
sdk              33.00     0.00 9286.00    2.00 37276.00  2048.00     8.47   141.50   15.21   15.21   23.50   0.11 100.00
sdl              99.00     0.00 24981.00    2.00 100328.00  2048.00     8.20   140.75    5.63    5.63   13.50   0.04 100.10
sdm              82.00     0.00 25194.00    2.00 101100.00  2048.00     8.19   140.83    5.58    5.58   11.50   0.04 100.10
sdn              42.00     0.00 24658.00    4.00 98800.00  4096.00     8.34   140.38    5.69    5.69   13.25   0.04 100.00
sdo              17.00     0.00 25009.00    4.00 100104.00  4096.00     8.33   140.31    5.60    5.60   11.75   0.04 100.00
sdp               9.00     0.00 16201.00    4.00 64840.00  4096.00     8.51   141.42    8.75    8.75   13.50   0.06  99.90
sdq              69.00     0.00 23595.00    4.00 94656.00  4096.00     8.37   139.86    5.93    5.93   11.25   0.04  99.90
sdr              35.00     0.00 20529.00    4.00 82256.00  4096.00     8.41   140.66    6.85    6.85   15.75   0.05  99.90
sds              11.00     0.00 24471.00    4.00 97928.00  4096.00     8.34   140.41    5.73    5.73   13.25   0.04 100.00
sdt              86.00     0.00 24586.00    4.00 98680.00  4096.00     8.36   140.41    5.71    5.70   17.25   0.04 100.00
sdu              94.00     0.00 25136.00    4.00 100904.00  4096.00     8.35   140.11    5.57    5.57   15.25   0.04 100.00
sdv              70.00     0.00 25214.00    4.00 101136.00  4096.00     8.35   139.56    5.54    5.53   12.75   0.04 100.00
sdw              65.00     0.00 25006.00    4.00 100292.00  4096.00     8.35   140.49    5.61    5.61   12.75   0.04 100.00
sdx              15.00     0.00 16080.00    4.00 64380.00  4096.00     8.51   141.67    8.81    8.81   17.25   0.06 100.00
sdy              81.00     0.00 25231.00    4.00 101252.00  4096.00     8.35   140.06    5.55    5.55   13.25   0.04 100.00
sdz              65.00     0.00 23954.00    4.00 96076.00  4096.00     8.36   140.51    5.86    5.85   12.00   0.04 100.10
sdaa            246.00     0.00 13450.00    4.00 54780.00  4096.00     8.75   141.86   10.53   10.52   20.25   0.07 100.00
sdab             49.00     0.00 13864.00    4.00 55656.00  4096.00     8.62   141.59   10.20   10.20   18.75   0.07 100.00
sdac             58.00     0.00 22646.00    4.00 90808.00  4096.00     8.38   140.89    6.22    6.22   12.75   0.04 100.00
sdad             56.00     0.00 23712.00    4.00 95068.00  4096.00     8.36   140.15    5.92    5.91   12.75   0.04  99.90
sdae             41.00     0.00 14055.00    4.00 56384.00  4096.00     8.60   141.49   10.08   10.07   18.50   0.07  99.90
sdaf             70.00     0.00 25054.00    4.00 100496.00  4096.00     8.35   140.10    5.59    5.59   18.50   0.04  99.90
sdag             25.00     0.00 8852.00    4.00 35508.00  4096.00     8.94   142.59   16.16   16.16   28.25   0.11  99.90

02/07/2019 07:49:19 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.20    0.00   19.26   14.01    0.00   65.53

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb             117.00     0.00 24556.00    4.00 98692.00  4096.00     8.37   140.25    5.71    5.71   14.50   0.04 100.00
sdc              92.00     0.00 25016.00    4.00 100436.00  4096.00     8.36   140.66    5.61    5.61   12.00   0.04 100.20
sdd             102.00     0.00 21539.00    4.00 86568.00  4096.00     8.42   140.14    6.50    6.50   13.75   0.05 100.00
sde              23.00     0.00 18941.00    4.00 75856.00  4096.00     8.44   141.01    7.45    7.45   14.25   0.05  99.90
sdf              26.00     0.00 8915.00    4.00 35764.00  4096.00     8.94   141.62   15.89   15.89   26.25   0.11  99.90
sdg            1165.00     0.00 14195.00    4.00 61436.00  4096.00     9.23   141.05    9.95    9.95   18.75   0.07  99.90
sdh              53.00     0.00 22725.00    4.00 91112.00  4096.00     8.38   140.30    6.18    6.18   13.00   0.04  99.90
sdi              94.00     0.00 25537.00    4.00 102524.00  4096.00     8.35   139.44    5.46    5.45   14.50   0.04  99.90
sdj              15.00     0.00 19869.00    4.00 79536.00  4096.00     8.42   141.17    7.10    7.10   13.75   0.05 100.00
sdk              29.00     0.00 9058.00    4.00 36348.00  4096.00     8.93   142.26   15.70   15.70   24.75   0.11 100.00
sdl             109.00     0.00 23989.00    4.00 96392.00  4096.00     8.38   141.07    5.87    5.87   15.50   0.04 100.00
sdm              99.00     0.00 24929.00    4.00 100116.00  4096.00     8.36   140.47    5.63    5.63   12.00   0.04 100.00
sdn              51.00     0.00 24795.00    2.00 99384.00  2048.00     8.18   140.11    5.65    5.65   18.00   0.04 100.00
sdo              32.00     0.00 25294.00    2.00 101304.00  2048.00     8.17   139.90    5.53    5.53   12.00   0.04 100.00
sdp               8.00     0.00 16189.00    2.00 64788.00  2048.00     8.26   141.56    8.72    8.72   12.00   0.06 100.00
sdq              79.00     0.00 23475.00    2.00 94216.00  2048.00     8.20   140.14    5.96    5.96   12.50   0.04 100.00
sdr              31.00     0.00 20156.00    2.00 80748.00  2048.00     8.21   140.98    6.98    6.98   15.00   0.05 100.10
sds              18.00     0.00 24722.00    2.00 98960.00  2048.00     8.17   140.43    5.67    5.67   13.00   0.04 100.10
sdt             113.00     0.00 24348.00    2.00 97848.00  2048.00     8.21   140.09    5.76    5.76   19.50   0.04  99.90
sdu             111.00     0.00 24498.00    4.00 98452.00  2056.00     8.20   139.94    5.71    5.71    8.25   0.04  99.90
sdv              91.00     0.00 25316.00    4.00 101628.00  2056.00     8.19   137.01    5.43    5.42    7.00   0.04 100.00
sdw              76.00     0.00 24984.00    6.00 100236.00  4104.00     8.35   140.39    5.62    5.62    8.50   0.04  99.90
sdx               7.00     0.00 16369.00    6.00 65504.00  4104.00     8.50   141.18    8.63    8.62   13.17   0.06  99.90
sdy             121.00     0.00 24835.00    6.00 99824.00  4104.00     8.37   139.95    5.63    5.63   10.17   0.04 100.00
sdz              86.00     0.00 24116.00    6.00 96808.00  4104.00     8.37   140.25    5.82    5.81   10.83   0.04 100.00
sdaa            408.00     0.00 13253.00    4.00 54640.00  4096.00     8.86   141.53   10.66   10.66   23.75   0.08 100.00
sdab             52.00     0.00 14042.00    4.00 56380.00  4096.00     8.61   141.52   10.07   10.07   18.50   0.07 100.00
sdac             56.00     0.00 23234.00    4.00 93168.00  4096.00     8.37   140.61    6.05    6.05   17.00   0.04 100.00
sdad             69.00     0.00 23385.00    4.00 93820.00  4096.00     8.37   140.09    5.99    5.99   11.50   0.04 100.00
sdae             65.00     0.00 14229.00    4.00 57176.00  4096.00     8.61   141.82    9.96    9.96   18.00   0.07 100.00
sdaf             90.00     0.00 25190.00    4.00 101116.00  4096.00     8.35   140.39    5.57    5.57   11.50   0.04 100.10
sdag             23.00     0.00 8596.00    4.00 34476.00  4096.00     8.97   143.42   16.56   16.55   28.50   0.12 100.00

02/07/2019 07:49:20 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.22    0.00   19.09   13.76    0.00   65.92

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb             193.00     0.00 25904.00    4.00 104388.00  4096.00     8.37   139.98    5.39    5.39   12.25   0.04 100.10
sdc             115.00     0.00 25058.00    4.00 100692.00  4096.00     8.36   140.28    5.59    5.59   11.25   0.04 100.10
sdd             161.00     0.00 24926.00    4.00 100340.00  4096.00     8.38   140.09    5.61    5.61   11.50   0.04 100.10
sde              31.00     0.00 18919.00    4.00 75800.00  4096.00     8.44   140.74    7.43    7.43   14.75   0.05 100.10
sdf              24.00     0.00 9190.00    4.00 36856.00  4096.00     8.91   140.98   15.35   15.34   27.75   0.11 100.10
sdg            2369.00     0.00 13914.00    4.00 64968.00  4096.00     9.92   141.62   10.17   10.16   19.75   0.07 100.10
sdh              82.00     0.00 20367.00    4.00 81800.00  4096.00     8.43   141.15    6.92    6.92   16.25   0.05 100.10
sdi             118.00     0.00 25604.00    4.00 102888.00  4096.00     8.36   140.03    5.46    5.46   11.75   0.04 100.10
sdj              19.00     0.00 19871.00    4.00 79560.00  4096.00     8.42   140.77    7.08    7.08   14.75   0.05 100.00
sdk              33.00     0.00 9070.00    4.00 36408.00  4096.00     8.93   141.91   15.70   15.69   22.75   0.11 100.00
sdl             186.00     0.00 25562.00    4.00 102992.00  4096.00     8.38   140.83    5.51    5.51   12.75   0.04 100.00
sdm             128.00     0.00 25180.00    4.00 101224.00  4096.00     8.36   140.68    5.59    5.59   12.00   0.04 100.00
sdn              64.00     0.00 23940.00    4.00 96016.00  4096.00     8.36   139.89    5.84    5.84   15.50   0.04 100.00
sdo              33.00     0.00 25140.00    4.00 100692.00  4096.00     8.34   139.82    5.57    5.56   12.25   0.04 100.00
sdp               3.00     0.00 15617.00    4.00 62480.00  4096.00     8.52   139.38    8.95    8.95   13.50   0.06 100.00
sdq              78.00     0.00 23292.00    4.00 93480.00  4096.00     8.38   140.17    6.02    6.02   13.00   0.04 100.00
sdr              47.00     0.00 20191.00    4.00 80952.00  4096.00     8.42   140.96    6.99    6.98   15.75   0.05 100.00
sds              19.00     0.00 24639.00    4.00 98628.00  4096.00     8.34   140.01    5.69    5.69   13.50   0.04 100.00
