Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:42:33 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.17    0.00    1.64    1.75    0.00   96.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdg              41.00     1.00 6006.00    4.00 96736.00  2060.00    32.88   142.60   23.63   23.63   25.25   0.17 100.00
sdh              33.00     0.00 6008.00    2.00 96688.00  2048.00    32.86   142.81   23.79   23.78   31.50   0.17 100.00
sdi              27.00     0.00 5682.00    2.00 91344.00  2048.00    32.86   142.73   25.08   25.08   35.50   0.18 100.00
sdj              26.00     0.00 5812.00    2.00 93392.00  2048.00    32.83   142.46   24.51   24.51   34.50   0.17 100.00
sdk              29.00     0.00 5719.00    2.00 91968.00  2048.00    32.87   143.01   24.85   24.85   34.00   0.17 100.00
sdl              21.00     0.00 5681.00    2.00 91232.00  2048.00    32.83   143.31   25.26   25.26   37.50   0.18 100.00
sdm              20.00     0.00 5680.00    2.00 91184.00  2048.00    32.82   142.96   25.15   25.14   37.00   0.18 100.00
sdn              23.00     0.00 5686.00    0.00 91360.00     0.00    32.14   142.57   25.13   25.13    0.00   0.18 100.00
sdo              37.00     0.00 6047.00    0.00 97344.00     0.00    32.20   143.02   23.77   23.77    0.00   0.17 100.00
sdp              28.00     0.00 6043.00    0.00 97152.00     0.00    32.15   142.46   23.58   23.58    0.00   0.17 100.00
sdq              39.00     0.00 6002.00    0.00 96672.00     0.00    32.21   143.20   23.82   23.82    0.00   0.17 100.00
sdr              28.00     0.00 6063.00    0.00 97488.00     0.00    32.16   142.77   23.57   23.57    0.00   0.16 100.00
sds              24.00     0.00 5664.00    0.00 90992.00     0.00    32.13   142.73   25.22   25.22    0.00   0.18 100.00
sdt              19.00     0.00 5801.00    0.00 93072.00     0.00    32.09   142.82   24.60   24.60    0.00   0.17 100.00
sdu              25.00     0.00 5801.00    0.00 93200.00     0.00    32.13   143.29   24.74   24.74    0.00   0.17 100.00
sdv              36.00     0.00 6068.00    2.00 97648.00  2048.00    32.85   143.05   23.62   23.62   35.50   0.16 100.00
sdw              22.00     0.00 5625.00    2.00 90368.00  2048.00    32.85   143.25   25.41   25.40   38.00   0.18 100.00
sdx              29.00     0.00 5744.00    2.00 92384.00  2048.00    32.87   143.25   24.84   24.84   36.00   0.17 100.00
sdy              26.00     1.00 5689.00    4.00 91424.00  2060.00    32.84   141.88   24.94   24.94   24.00   0.18 100.00
sdz              18.00     1.00 5800.00    4.00 93088.00  2060.00    32.79   142.79   24.66   24.66   23.50   0.17 100.00
sdaa             29.00     1.00 5859.00    4.00 94192.00  2060.00    32.83   143.31   24.40   24.40   23.25   0.17 100.00
sdab             35.00     0.00 5945.00    2.00 95648.00  2048.00    32.86   142.83   24.01   24.01   32.50   0.17 100.00
sdac             26.00     0.00 5786.00    2.00 93008.00  2048.00    32.85   143.17   24.69   24.69   35.50   0.17 100.00
sdad             28.00     1.00 5590.00    4.00 89872.00  2060.00    32.87   142.65   25.47   25.47   24.00   0.18  99.90
sdae             48.00     2.00 6005.00    5.00 96864.00  2068.00    32.92   142.76   23.71   23.72   20.00   0.17 100.00
sdaf             24.00     1.00 5778.00    4.00 92848.00  2060.00    32.83   142.38   24.79   24.79   23.00   0.17 100.00
sdag             21.00     1.00 5830.00    4.00 93584.00  2060.00    32.79   142.53   24.44   24.44   26.25   0.17 100.00

02/07/2019 07:43:04 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.27    0.00    4.10   20.22    0.00   75.41

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              46.00     0.00 6089.00    2.00 98160.00  2048.00    32.90   142.86   23.44   23.44   33.50   0.16 100.00
sdc              36.00     0.00 5757.00    2.00 92688.00  2048.00    32.90   142.94   24.85   24.85   33.00   0.17 100.00
sdd              46.00     0.00 6003.00    2.00 96768.00  2048.00    32.91   142.75   23.77   23.76   33.00   0.17 100.00
sde              38.00     0.00 5998.00    2.00 96544.00  2048.00    32.86   143.06   23.82   23.82   34.50   0.17 100.00
sdf              40.00     0.00 5901.00    2.00 95024.00  2048.00    32.89   142.54   24.16   24.15   33.50   0.17 100.00
sdg              33.00     0.00 6073.00    2.00 97696.00  2048.00    32.84   142.90   23.62   23.62   34.50   0.16 100.00
sdh              37.00     0.00 6092.00    2.00 98000.00  2048.00    32.83   142.75   23.45   23.44   33.00   0.16 100.00
sdi              33.00     0.00 5627.00    2.00 90560.00  2048.00    32.90   143.12   25.43   25.43   34.50   0.18 100.00
sdj              25.00     0.00 5759.00    2.00 92560.00  2048.00    32.84   142.37   24.71   24.71   34.50   0.17 100.00
sdk              33.00     0.00 5681.00    2.00 91392.00  2048.00    32.88   143.08   25.30   25.30   33.50   0.18 100.00
sdl              30.00     0.00 5620.00    2.00 90400.00  2048.00    32.89   143.52   25.52   25.52   35.50   0.18 100.00
sdm              26.00     0.00 5624.00    2.00 90432.00  2048.00    32.88   142.83   25.42   25.41   37.50   0.18 100.00
sdn              27.00     0.00 5633.00    2.00 90544.00  2048.00    32.86   142.25   25.33   25.33   35.00   0.18 100.00
sdo              41.00     0.00 6099.00    2.00 98256.00  2048.00    32.88   142.65   23.39   23.39   31.50   0.16 100.00
sdp              35.00     0.00 6046.00    2.00 97280.00  2048.00    32.85   142.57   23.57   23.57   32.00   0.17 100.00
sdq              49.00     0.00 6020.00    2.00 97104.00  2048.00    32.93   143.05   23.79   23.79   30.50   0.17 100.00
sdr              39.00     0.00 6058.00    2.00 97552.00  2048.00    32.87   142.90   23.60   23.59   39.50   0.17 100.00
sds              19.00     0.00 5604.00    2.00 89952.00  2048.00    32.82   143.19   25.67   25.67   39.00   0.18 100.00
sdt              22.00     0.00 5739.00    2.00 92240.00  2048.00    32.85   142.55   24.82   24.82   35.50   0.17 100.00
sdu              16.00     0.00 5744.00    2.00 92176.00  2048.00    32.80   143.08   24.93   24.93   33.00   0.17 100.00
sdv              46.00     0.00 6093.00    0.00 98240.00     0.00    32.25   142.93   23.40   23.40    0.00   0.16 100.00
sdw              21.00     0.00 5633.00    0.00 90448.00     0.00    32.11   143.36   25.50   25.50    0.00   0.18 100.00
sdx              32.00     0.00 5704.00    0.00 91760.00     0.00    32.17   143.07   25.16   25.16    0.00   0.18 100.00
sdy              29.00     0.00 5639.00    0.00 90704.00     0.00    32.17   142.15   25.08   25.08    0.00   0.18 100.00
sdz              17.00     0.00 5751.00    0.00 92272.00     0.00    32.09   142.84   24.81   24.81    0.00   0.17 100.10
sdaa             37.00     0.00 5945.00    0.00 95728.00     0.00    32.20   143.16   24.15   24.15    0.00   0.17 100.10
sdab             42.00     0.00 5978.00    0.00 96352.00     0.00    32.24   143.24   23.96   23.96    0.00   0.17 100.10
sdac             24.00     0.00 5757.00    0.00 92464.00     0.00    32.12   143.05   24.79   24.79    0.00   0.17 100.10
sdad             21.00     0.00 5551.00    2.00 89152.00  2048.00    32.85   143.19   25.76   25.76   35.00   0.18 100.10
sdae             33.00     0.00 6075.00    2.00 97696.00  2048.00    32.83   142.89   23.55   23.54   34.50   0.16 100.00
sdaf             27.00     0.00 5778.00    2.00 92880.00  2048.00    32.85   142.11   24.62   24.62   33.50   0.17 100.00
sdag             35.00     0.00 5893.00    2.00 94880.00  2048.00    32.88   142.59   24.20   24.20   36.50   0.17 100.00

02/07/2019 07:43:05 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.30    0.00    4.00   20.03    0.00   75.66

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    5.00     0.00   280.00   112.00     0.02    3.20    0.00    3.20   1.20   0.60
sdb              50.00     0.00 6076.00    0.00 98016.00     0.00    32.26   142.74   23.50   23.50    0.00   0.16 100.00
sdc              29.00     0.00 5798.00    0.00 93216.00     0.00    32.15   142.57   24.60   24.60    0.00   0.17 100.00
sdd              39.00     0.00 5970.00    0.00 96160.00     0.00    32.21   142.71   23.92   23.92    0.00   0.17 100.00
sde              47.00     0.00 5939.00    1.00 95808.00  1024.00    32.60   142.83   23.82   23.82   32.00   0.17 100.00
sdf              38.00     0.00 5828.00    2.00 93872.00  2048.00    32.91   142.84   24.42   24.41   35.00   0.17 100.00
sdg              41.00     0.00 6019.00    2.00 96944.00  2048.00    32.88   142.80   23.74   23.73   35.50   0.17 100.00
sdh              59.00     0.00 6008.00    2.00 97136.00  2048.00    33.01   142.88   23.80   23.79   32.50   0.17 100.00
sdi              40.00     0.00 5550.00    2.00 89424.00  2048.00    32.95   142.91   25.69   25.69   37.50   0.18 100.00
sdj              28.00     0.00 5799.00    2.00 93184.00  2048.00    32.83   142.69   24.61   24.61   34.50   0.17 100.00
sdk              26.00     0.00 5724.00    2.00 92000.00  2048.00    32.85   143.20   25.04   25.04   33.00   0.17 100.00
sdl              24.00     0.00 5643.00    2.00 90672.00  2048.00    32.85   143.40   25.45   25.45   39.00   0.18 100.00
sdm              41.00     0.00 5662.00    2.00 91248.00  2048.00    32.94   142.77   25.19   25.18   35.00   0.18 100.00
sdn              34.00     0.00 5655.00    2.00 91024.00  2048.00    32.91   142.15   25.12   25.11   41.00   0.18 100.00
sdo              57.00     0.00 6046.00    2.00 97632.00  2048.00    32.96   142.98   23.48   23.47   32.00   0.17 100.00
sdp              42.00     0.00 6033.00    2.00 97184.00  2048.00    32.89   142.78   23.67   23.67   40.00   0.17 100.00
sdq              53.00     0.00 5991.00    2.00 96688.00  2048.00    32.95   142.85   23.83   23.82   33.00   0.17 100.00
sdr              39.00     0.00 6015.00    2.00 96864.00  2048.00    32.88   143.01   23.74   23.74   34.50   0.17 100.00
sds              32.00     0.00 5599.00    2.00 90112.00  2048.00    32.91   142.80   25.48   25.47   38.50   0.18 100.00
sdt              37.00     0.00 5787.00    2.00 93184.00  2048.00    32.90   142.91   24.72   24.72   34.50   0.17 100.00
sdu              30.00     0.00 5786.00    2.00 93040.00  2048.00    32.86   143.01   24.68   24.67   33.50   0.17 100.00
sdv              39.00     0.00 6085.00    2.00 97984.00  2048.00    32.87   142.94   23.40   23.40   33.50   0.16 100.00
sdw              36.00     0.00 5665.00    2.00 91232.00  2048.00    32.92   143.11   25.26   25.26   35.00   0.18 100.00
sdx              42.00     0.00 5710.00    2.00 92048.00  2048.00    32.95   143.09   25.05   25.05   39.50   0.18 100.00
sdy              23.00     0.00 5648.00    2.00 90752.00  2048.00    32.85   142.13   25.30   25.30   37.00   0.18 100.00
sdz              24.00     0.00 5794.00    2.00 93088.00  2048.00    32.83   142.76   24.62   24.62   34.50   0.17  99.90
sdaa             52.00     0.00 5856.00    2.00 94544.00  2048.00    32.98   142.92   24.37   24.37   32.50   0.17 100.00
sdab             31.00     0.00 5975.00    2.00 96096.00  2048.00    32.84   142.96   23.84   23.84   33.00   0.17 100.00
sdac             28.00     1.00 5773.00    4.00 92816.00  2060.00    32.85   143.30   24.88   24.88   23.50   0.17 100.00
sdad             36.00     0.00 5617.00    0.00 90448.00     0.00    32.21   142.83   25.49   25.49    0.00   0.18 100.00
sdae             51.00     0.00 6001.00    0.00 96864.00     0.00    32.28   142.69   23.78   23.78    0.00   0.17 100.00
sdaf             28.00     0.00 5804.00    0.00 93312.00     0.00    32.15   141.94   24.40   24.40    0.00   0.17 100.00
sdag             34.00     0.00 5874.00    0.00 94528.00     0.00    32.19   142.35   24.22   24.22    0.00   0.17 100.00

02/07/2019 07:43:06 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.27    0.00    4.06   20.62    0.00   75.05

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              66.00     0.00 6057.00    2.00 97936.00  2048.00    33.00   142.86   23.53   23.53   34.00   0.17 100.00
sdc              32.00     0.00 5792.00    2.00 93200.00  2048.00    32.88   142.52   24.59   24.59   34.00   0.17 100.00
sdd              47.00     0.00 5899.00    2.00 95104.00  2048.00    32.93   142.70   24.20   24.20   36.00   0.17 100.00
sde              54.00     0.00 5986.00    1.00 96624.00  1024.00    32.62   143.00   24.14   24.14   36.00   0.17 100.00
sdf              61.00     0.00 5855.00    0.00 94656.00     0.00    32.33   142.71   24.44   24.44    0.00   0.17 100.00
sdg              60.00     0.00 6036.00    0.00 97552.00     0.00    32.32   142.77   23.65   23.65    0.00   0.17 100.00
sdh              53.00     0.00 6053.00    0.00 97696.00     0.00    32.28   142.94   23.57   23.57    0.00   0.17 100.10
sdi              36.00     0.00 5597.00    0.00 90144.00     0.00    32.21   142.80   25.56   25.56    0.00   0.18 100.00
sdj              32.00     0.00 5777.00    0.00 93008.00     0.00    32.20   142.56   24.67   24.67    0.00   0.17 100.00
sdk              35.00     0.00 5651.00    1.00 91008.00     4.00    32.21   142.95   25.27   25.27   11.00   0.18 100.00
sdl              34.00     0.00 5612.00    0.00 90320.00     0.00    32.19   143.31   25.54   25.54    0.00   0.18 100.00
sdm              45.00     0.00 5653.00    0.00 91168.00     0.00    32.25   143.02   25.31   25.31    0.00   0.18 100.00
sdn              28.00     0.00 5664.00    2.00 91056.00  2048.00    32.86   142.25   25.10   25.10   35.00   0.18 100.00
sdo              60.00     0.00 6069.00    2.00 98080.00  2048.00    32.99   142.82   23.66   23.66   36.00   0.16 100.00
sdp              51.00     0.00 6035.00    2.00 97408.00  2048.00    32.95   142.65   23.60   23.59   35.50   0.17 100.00
sdq              57.00     0.00 5994.00    2.00 96800.00  2048.00    32.97   142.83   23.82   23.82   33.50   0.17 100.00
sdr              47.00     0.00 6034.00    2.00 97280.00  2048.00    32.91   143.11   23.75   23.75   33.00   0.17 100.00
sds              26.00     0.00 5617.00    2.00 90288.00  2048.00    32.87   143.16   25.47   25.46   36.50   0.18 100.00
sdt              26.00     0.00 5769.00    2.00 92704.00  2048.00    32.84   142.90   24.73   24.72   33.50   0.17 100.10
sdu              34.00     0.00 5765.00    2.00 92800.00  2048.00    32.89   143.19   24.85   24.84   32.00   0.17 100.00
sdv              53.00     0.00 6078.00    2.00 98096.00  2048.00    32.94   143.14   23.63   23.63   33.00   0.16 100.00
sdw              33.00     0.00 5632.00    2.00 90640.00  2048.00    32.90   143.00   25.36   25.36   33.50   0.18 100.00
sdx              47.00     0.00 5703.00    2.00 92000.00  2048.00    32.97   143.37   25.08   25.08   33.50   0.18 100.10
sdy              44.00     0.00 5605.00    2.00 90368.00  2048.00    32.96   142.31   25.28   25.27   37.00   0.18 100.10
sdz              29.00     0.00 5786.00    2.00 93008.00  2048.00    32.85   142.85   24.67   24.66   33.50   0.17 100.10
sdaa             55.00     0.00 5865.00    2.00 94720.00  2048.00    32.99   142.98   24.36   24.36   34.50   0.17 100.00
sdab             53.00     0.00 5959.00    2.00 96144.00  2048.00    32.94   142.78   24.05   24.05   31.50   0.17 100.00
sdac             35.00     0.00 5760.00    2.00 92720.00  2048.00    32.89   143.13   24.79   24.79   35.50   0.17 100.00
sdad             33.00     0.00 5583.00    2.00 89856.00  2048.00    32.91   143.01   25.55   25.55   35.00   0.18 100.00
sdae             63.00     0.00 6044.00    2.00 97712.00  2048.00    33.00   142.94   23.59   23.59   34.50   0.17 100.10
sdaf             46.00     0.00 5761.00    2.00 92912.00  2048.00    32.96   142.07   24.65   24.64   32.50   0.17 100.00
sdag             39.00     0.00 5867.00    2.00 94480.00  2048.00    32.89   142.31   24.23   24.23   46.50   0.17 100.00

02/07/2019 07:43:07 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    4.11   20.72    0.00   74.88

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              76.00     0.00 6037.00    2.00 97840.00  2048.00    33.08   142.80   23.68   23.68   30.50   0.17 100.00
sdc              45.00     0.00 5770.00    2.00 93024.00  2048.00    32.94   142.82   24.70   24.70   35.50   0.17 100.00
sdd              51.00     0.00 5951.00    2.00 96048.00  2048.00    32.96   142.46   23.86   23.85   36.50   0.17 100.00
sde              57.00     0.00 5953.00    2.00 96160.00  2048.00    32.98   143.03   24.01   24.00   33.00   0.17 100.00
sdf              50.00     0.00 5836.00    2.00 94176.00  2048.00    32.96   142.62   24.38   24.38   35.50   0.17 100.00
sdg              51.00     0.00 6030.00    2.00 97296.00  2048.00    32.94   142.80   23.66   23.65   32.50   0.17 100.00
sdh              63.00     0.00 6028.00    3.00 97408.00  2052.00    32.98   142.87   23.62   23.62   26.67   0.17 100.00
sdi              34.00     0.00 5658.00    2.00 91040.00  2048.00    32.89   142.69   25.24   25.24   35.00   0.18 100.00
sdj              45.00     0.00 5777.00    2.00 93152.00  2048.00    32.95   142.44   24.66   24.66   35.00   0.17 100.00
sdk              45.00     0.00 5685.00    2.00 91696.00  2048.00    32.97   143.19   25.19   25.19   37.50   0.18 100.00
sdl              36.00     0.00 5626.00    2.00 90592.00  2048.00    32.92   143.42   25.47   25.46   35.50   0.18 100.00
sdm              37.00     0.00 5667.00    2.00 91248.00  2048.00    32.91   143.07   25.08   25.07   35.50   0.18 100.00
sdn              46.00     0.00 5662.00    0.00 91360.00     0.00    32.27   142.61   25.19   25.19    0.00   0.18 100.00
sdo              51.00     0.00 6060.00    0.00 97792.00     0.00    32.27   142.82   23.37   23.37    0.00   0.17 100.00
sdp              63.00     0.00 6018.00    0.00 97264.00     0.00    32.32   142.91   23.72   23.72    0.00   0.17 100.00
sdq              66.00     0.00 5968.00    1.00 96576.00     4.00    32.36   143.07   23.93   23.93   12.00   0.17 100.00
sdr              61.00     0.00 6023.00    0.00 97328.00     0.00    32.32   142.91   23.72   23.72    0.00   0.17 100.00
sds              36.00     0.00 5617.00    0.00 90464.00     0.00    32.21   142.84   25.47   25.47    0.00   0.18 100.00
sdt              46.00     0.00 5755.00    0.00 92800.00     0.00    32.25   142.70   24.78   24.78    0.00   0.17 100.00
sdu              37.00     0.00 5763.00    1.00 92768.00     4.00    32.19   143.23   24.80   24.80   11.00   0.17 100.00
sdv              64.00     0.00 6051.00    2.00 97840.00  2048.00    33.00   142.97   23.61   23.61   34.00   0.17 100.00
sdw              41.00     0.00 5630.00    3.00 90688.00  2052.00    32.93   143.50   25.33   25.32   28.67   0.18 100.00
sdx              36.00     0.00 5726.00    3.00 92176.00  2052.00    32.90   143.07   25.01   25.01   24.67   0.17  99.90
sdy              40.00     0.00 5656.00    2.00 91152.00  2048.00    32.94   142.10   25.26   25.25   37.00   0.18  99.90
sdz              40.00     0.00 5773.00    3.00 93056.00  2052.00    32.93   142.58   24.70   24.70   27.00   0.17  99.90
sdaa             54.00     0.00 5836.00    2.00 94240.00  2048.00    32.99   142.78   24.47   24.46   39.00   0.17 100.00
sdab             77.00     0.00 5925.00    2.00 96064.00  2048.00    33.11   143.07   24.09   24.09   34.00   0.17 100.00
sdac             45.00     0.00 5739.00    2.00 92528.00  2048.00    32.95   142.92   24.93   24.92   34.50   0.17 100.00
sdad             41.00     0.00 5596.00    2.00 90192.00  2048.00    32.95   142.75   25.56   25.56   35.00   0.18 100.00
sdae             56.00     0.00 5993.00    2.00 96784.00  2048.00    32.97   142.87   23.83   23.82   33.50   0.17 100.00
sdaf             35.00     0.00 5787.00    2.00 93104.00  2048.00    32.87   142.17   24.58   24.58   44.00   0.17 100.00
sdag             54.00     0.00 5786.00    2.00 93456.00  2048.00    33.00   142.52   24.64   24.64   34.00   0.17 100.00

02/07/2019 07:43:08 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.26    0.00    4.13   21.01    0.00   74.60

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              74.00     0.00 6036.00    2.00 97744.00  2048.00    33.05   142.68   23.59   23.58   32.50   0.17 100.00
sdc              54.00     0.00 5766.00    2.00 93120.00  2048.00    33.00   142.79   24.86   24.86   31.50   0.17 100.00
sdd              69.00     0.00 5910.00    2.00 95664.00  2048.00    33.06   142.41   24.09   24.09   35.00   0.17 100.00
sde              61.00     1.00 5946.00    4.00 96128.00  2060.00    33.00   143.03   24.03   24.03   23.50   0.17 100.00
sdf              58.00     1.00 5784.00    4.00 93456.00  2060.00    33.00   142.78   24.57   24.57   24.00   0.17 100.00
sdg              61.00     1.00 6009.00    4.00 97136.00  2060.00    32.99   142.58   23.75   23.75   23.50   0.17 100.00
sdh              82.00     1.00 5989.00    4.00 97136.00  2060.00    33.10   142.98   23.94   23.94   23.75   0.17 100.00
sdi              45.00     1.00 5643.00    4.00 91040.00  2060.00    32.97   142.78   25.30   25.30   24.50   0.18 100.00
sdj              67.00     1.00 5784.00    4.00 93584.00  2060.00    33.05   142.48   24.62   24.62   23.00   0.17 100.00
sdk              52.00     1.00 5688.00    4.00 91856.00  2060.00    33.00   143.16   25.07   25.07   22.75   0.18 100.00
sdl              39.00     1.00 5637.00    4.00 90832.00  2060.00    32.93   143.31   25.41   25.41   28.25   0.18 100.00
sdm              46.00     1.00 5674.00    4.00 91536.00  2060.00    32.97   142.84   25.21   25.21   23.50   0.18 100.00
sdn              56.00     1.00 5645.00    4.00 91184.00  2060.00    33.01   142.13   25.13   25.13   23.00   0.18 100.00
sdo              72.00     1.00 6007.00    4.00 97264.00  2060.00    33.05   142.70   23.93   23.93   22.50   0.17 100.00
sdp              61.00     0.00 5986.00    2.00 96752.00  2048.00    33.00   142.68   23.84   23.84   34.50   0.17 100.00
sdq              60.00     0.00 5973.00    2.00 96496.00  2048.00    32.99   142.93   23.85   23.84   33.00   0.17 100.00
sdr              61.00     1.00 5985.00    4.00 96736.00  2060.00    32.99   142.89   23.87   23.87   23.25   0.17 100.00
sds              33.00     0.00 5635.00    2.00 90688.00  2048.00    32.90   142.85   25.35   25.35   37.00   0.18 100.00
sdt              38.00     0.00 5767.00    2.00 92896.00  2048.00    32.92   142.87   24.77   24.77   34.50   0.17 100.00
sdu              53.00     0.00 5752.00    2.00 92912.00  2048.00    33.01   143.15   24.93   24.92   34.50   0.17 100.00
sdv              58.00     0.00 6060.00    0.00 97872.00     0.00    32.30   142.98   23.64   23.64    0.00   0.17 100.00
sdw              50.00     0.00 5642.00    0.00 91104.00     0.00    32.29   143.17   25.37   25.37    0.00   0.18 100.00
sdx              54.00     0.00 5720.00    0.00 92352.00     0.00    32.29   143.02   25.04   25.04    0.00   0.17 100.00
sdy              32.00     0.00 5669.00    0.00 91216.00     0.00    32.18   142.01   24.92   24.92    0.00   0.18 100.00
sdz              49.00     0.00 5795.00    0.00 93472.00     0.00    32.26   142.95   24.69   24.69    0.00   0.17 100.00
sdaa             62.00     0.00 5838.00    0.00 94384.00     0.00    32.33   142.90   24.51   24.51    0.00   0.17  99.90
sdab             61.00     1.00 5926.00    2.00 95808.00    12.00    32.33   142.82   24.12   24.12   13.00   0.17  99.90
sdac             44.00     0.00 5778.00    0.00 93168.00     0.00    32.25   142.83   24.75   24.75    0.00   0.17  99.90
sdad             45.00     0.00 5547.00    2.00 89488.00  2048.00    32.99   142.75   25.66   25.66   39.00   0.18 100.00
sdae             62.00     0.00 6002.00    2.00 97008.00  2048.00    33.00   143.03   23.86   23.85   33.00   0.17 100.00
sdaf             60.00     0.00 5760.00    2.00 93152.00  2048.00    33.04   142.41   24.72   24.72   33.50   0.17 100.00
sdag             60.00     0.00 5823.00    2.00 94096.00  2048.00    33.01   142.42   24.44   24.43   37.00   0.17 100.00

02/07/2019 07:43:09 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.30    0.00    3.97   22.02    0.00   73.71

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb              77.00     1.00 6069.00    2.00 98336.00    12.00    32.40   142.66   23.56   23.57   12.50   0.16 100.00
sdc              69.00     0.00 5736.00    0.00 92896.00     0.00    32.39   142.81   24.89   24.89    0.00   0.17 100.00
sdd              69.00     0.00 5926.00    0.00 95920.00     0.00    32.37   142.77   24.13   24.13    0.00   0.17 100.00
sde              81.00     0.00 5961.00    0.00 96640.00     0.00    32.42   143.04   24.02   24.02    0.00   0.17 100.00
sdf              75.00     0.00 5824.00    2.00 94416.00  2048.00    33.12   142.66   24.66   24.66   35.50   0.17 100.00
sdg              82.00     0.00 6027.00    2.00 97728.00  2048.00    33.10   142.72   23.67   23.66   32.00   0.17 100.00
sdh              61.00     0.00 6016.00    2.00 97248.00  2048.00    33.00   142.89   23.71   23.70   35.00   0.17 100.10
sdi              50.00     0.00 5612.00    2.00 90592.00  2048.00    33.00   142.97   25.43   25.42   33.00   0.18 100.10
sdj              54.00     0.00 5760.00    2.00 93024.00  2048.00    33.00   142.56   24.56   24.55   36.00   0.17 100.00
sdk              68.00     0.00 5659.00    2.00 91568.00  2048.00    33.07   143.01   25.15   25.15   36.00   0.18 100.00
sdl              53.00     0.00 5610.00    2.00 90592.00  2048.00    33.01   143.29   25.55   25.55   37.50   0.18 100.00
sdm              49.00     0.00 5638.00    2.00 90944.00  2048.00    32.98   142.78   25.46   25.45   32.50   0.18 100.00
sdn              44.00     0.00 5629.00    2.00 90800.00  2048.00    32.98   142.15   25.27   25.26   39.00   0.18 100.00
sdo              82.00     0.00 6023.00    2.00 97664.00  2048.00    33.10   142.92   23.74   23.73   33.00   0.17 100.00
sdp              76.00     1.00 5998.00    4.00 97120.00  2060.00    33.05   142.55   23.72   23.72   22.50   0.17 100.00
sdq              84.00     1.00 5976.00    4.00 96976.00  2060.00    33.12   143.10   24.04   24.04   24.00   0.17 100.00
sdr              75.00     0.00 6011.00    2.00 97360.00  2048.00    33.06   143.10   23.78   23.78   33.00   0.17 100.00
sds              46.00     1.00 5567.00    4.00 89808.00  2060.00    32.98   143.21   25.67   25.67   25.25   0.18 100.00
sdt              53.00     1.00 5734.00    4.00 92560.00  2060.00    32.98   142.43   24.81   24.81   24.25   0.17 100.00
sdu              63.00     1.00 5719.00    4.00 92496.00  2060.00    33.04   143.36   25.03   25.03   25.50   0.17 100.00
sdv              60.00     1.00 6076.00    4.00 98208.00  2060.00    32.98   142.95   23.49   23.49   23.00   0.16 100.00
sdw              55.00     1.00 5616.00    4.00 90752.00  2060.00    33.03   143.48   25.70   25.70   23.25   0.18 100.00
sdx              45.00     1.00 5696.00    4.00 91888.00  2060.00    32.96   143.18   25.10   25.10   24.00   0.18 100.00
sdy              47.00     0.00 5637.00    2.00 90928.00  2048.00    32.98   142.34   25.29   25.29   35.50   0.18 100.10
sdz              67.00     0.00 5725.00    2.00 92640.00  2048.00    33.07   142.88   24.90   24.90   37.50   0.17 100.10
sdaa             49.00     0.00 5840.00    2.00 94208.00  2048.00    32.95   143.19   24.49   24.49   35.50   0.17 100.10
sdab             71.00     0.00 5943.00    2.00 96192.00  2048.00    33.05   143.01   23.93   23.93   32.00   0.17 100.10
sdac             53.00     0.00 5743.00    2.00 92768.00  2048.00    33.01   143.25   24.90   24.89   34.00   0.17 100.10
