Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:49:43 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.26    0.00    2.34    4.43    0.00   92.97

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdk               1.00     2.00 9276.00 9493.00 37108.00 42056.00     8.44   140.64    7.48    2.89   11.96   0.05 100.00
sdl               4.00    18.00 12508.00 12519.00 50048.00 54228.00     8.33   139.79    5.58    2.18    8.98   0.04 100.00
sdm               3.00    43.00 12606.00 12504.00 50436.00 54268.00     8.34   140.93    5.61    2.19    9.05   0.04 100.00
sdn               5.00    10.00 11107.00 11224.00 44448.00 49020.00     8.37   140.34    6.29    2.47   10.06   0.04 100.00
sdo             129.00   587.00 11412.00 11118.00 46148.00 50880.00     8.61   140.26    6.21    2.52   10.00   0.04 100.10
sdp               1.00    12.00 11145.00 11200.00 44584.00 48928.00     8.37   140.00    6.26    2.48   10.03   0.04 100.10
sdq               6.00    27.00 11635.00 11696.00 46564.00 50976.00     8.36   140.93    6.04    2.36    9.71   0.04 100.10
sdr               2.00     9.00 9813.00 9716.00 39260.00 42980.00     8.42   140.97    7.23    2.75   11.75   0.05 100.00
sds               1.00    12.00 10938.00 10940.00 43756.00 45848.00     8.19   140.24    6.41    2.58   10.24   0.05 100.00
sdt               3.00    33.00 12115.00 12147.00 48472.00 50760.00     8.18   139.89    5.77    2.18    9.35   0.04 100.00
sdu               4.00    25.00 12573.00 12522.00 50308.00 52228.00     8.17   140.30    5.58    2.14    9.05   0.04 100.10
sdv               4.00    24.00 13247.00 13100.00 53004.00 54536.00     8.16   140.45    5.33    2.04    8.65   0.04 100.00
sdw              17.00    21.00 7501.00 7468.00 30072.00 31996.00     8.29    28.05    1.88    1.58    2.17   0.07  98.50
sdx               1.00    43.00 6399.00 6331.00 25600.00 27532.00     8.35   142.55   11.17    4.49   17.92   0.08 100.00
sdy               4.00    40.00 12819.00 12909.00 51292.00 53836.00     8.17   139.84    5.43    2.07    8.77   0.04 100.00
sdz               4.00    34.00 12993.00 13111.00 51992.00 54624.00     8.17   139.92    5.36    2.07    8.62   0.04 100.00
sdaa             21.00   182.00 7333.00 7192.00 29416.00 31544.00     8.39   141.04    9.71    3.62   15.92   0.07 100.00
sdab             17.00   117.00 7569.00 7532.00 30344.00 32648.00     8.34   140.83    9.31    3.48   15.17   0.07 100.00
sdac              3.00    21.00 11826.00 11952.00 47316.00 49932.00     8.18   140.49    5.90    2.26    9.51   0.04 100.00
sdad              1.00    33.00 11393.00 11372.00 45576.00 47660.00     8.19   140.01    6.13    2.36    9.91   0.04  99.90
sdae             74.00   456.00 7895.00 7312.00 31876.00 33108.00     8.55   141.13    9.25    3.48   15.48   0.07 100.10
sdaf              2.00    30.00 12687.00 12639.00 50756.00 52716.00     8.17   140.31    5.53    2.09    8.99   0.04 100.00
sdag              3.00    41.00 6552.00 6450.00 26220.00 28004.00     8.34   141.23   10.92    4.06   17.89   0.08  99.90

02/07/2019 07:50:18 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.53    0.00   18.94   11.61    0.00   67.92

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               5.00    19.00 12189.00 12398.00 48776.00 52732.00     8.26   139.37    5.65    2.32    8.92   0.04 100.10
sdc               2.00    38.00 12606.00 12343.00 50432.00 53608.00     8.34   140.33    5.60    2.12    9.16   0.04 100.30
sdd               0.00     0.00 8933.00 8890.00 35732.00 39640.00     8.46    28.41    1.60    1.21    1.98   0.06 100.00
sde               2.00     4.00 10136.00 9970.00 40548.00 43976.00     8.41   140.37    6.97    2.66   11.36   0.05 100.10
sdf               4.00     8.00 5048.00 5081.00 20208.00 24436.00     8.82   141.44   13.93    5.72   22.09   0.10 100.10
sdg               5.00    40.00 7631.00 7475.00 30544.00 34140.00     8.56   140.94    9.32    3.48   15.28   0.07 100.10
sdh               3.00    31.00 12321.00 12263.00 49296.00 51216.00     8.18   140.19    5.71    2.17    9.26   0.04 100.10
sdi               4.00    23.00 11331.00 11192.00 45340.00 46904.00     8.19   140.37    6.22    2.51    9.98   0.04 100.10
sdj              55.00   329.00 7384.00 7023.00 29752.00 31440.00     8.49   141.69    9.84    4.02   15.95   0.07 100.00
sdk               2.00     6.00 9626.00 9497.00 38512.00 40056.00     8.22   140.83    7.37    2.85   11.95   0.05 100.00
sdl               5.00    29.00 12674.00 12479.00 50712.00 52072.00     8.17   140.63    5.59    2.22    9.02   0.04 100.00
sdm               4.00    43.00 12695.00 12477.00 50796.00 52116.00     8.18   140.87    5.60    2.19    9.08   0.04 100.00
sdn               2.00    16.00 11427.00 11249.00 45716.00 47100.00     8.19   140.24    6.18    2.45    9.97   0.04 100.10
sdo             606.00  1074.00 11336.00 10669.00 47784.00 49040.00     8.80   140.61    6.37    2.62   10.37   0.05 100.20
sdp               1.00    11.00 11193.00 11146.00 44776.00 46668.00     8.19   140.54    6.29    2.48   10.12   0.04 100.00
sdq               4.00    21.00 12096.00 11766.00 48400.00 49188.00     8.18   140.94    5.90    2.33    9.56   0.04 100.00
sdr               0.00     9.00 9936.00 9733.00 39744.00 41008.00     8.21   141.23    7.17    2.75   11.69   0.05 100.10
sds               3.00    19.00 11065.00 10986.00 44272.00 46060.00     8.19   140.95    6.39    2.59   10.22   0.05 100.10
sdt               4.00    45.00 12577.00 12567.00 50324.00 52488.00     8.18   139.79    5.55    2.15    8.94   0.04 100.00
sdu               6.00    44.00 12762.00 12680.00 51072.00 52936.00     8.18   139.92    5.50    2.06    8.97   0.04 100.00
sdv               5.00    38.00 12643.00 12505.00 50592.00 52208.00     8.18   140.10    5.57    2.12    9.06   0.04 100.00
sdw              62.00    99.00 7271.00 7011.00 29332.00 30480.00     8.38    46.17    3.23    2.28    4.22   0.07  99.30
sdx               6.00    58.00 6424.00 6308.00 25720.00 27500.00     8.36   142.33   11.21    4.51   18.04   0.08 100.00
sdy               1.00    43.00 13088.00 13024.00 52356.00 54308.00     8.17   139.24    5.33    2.04    8.63   0.04 100.00
sdz               3.00    41.00 13132.00 12844.00 52540.00 53580.00     8.17   140.49    5.41    2.11    8.78   0.04 100.00
sdaa             43.00   306.00 7493.00 7224.00 30144.00 32160.00     8.47   140.57    9.55    3.48   15.83   0.07 100.00
sdab             33.00   242.00 7650.00 7428.00 30732.00 32704.00     8.41   141.36    9.38    3.50   15.44   0.07 100.00
sdac              2.00    24.00 11999.00 12178.00 48004.00 50844.00     8.18   140.40    5.82    2.21    9.38   0.04 100.00
sdad              2.00    31.00 12771.00 12769.00 51092.00 53240.00     8.17   139.34    5.46    2.12    8.81   0.04 100.10
sdae            247.00   776.00 7786.00 7353.00 32116.00 34524.00     8.80   140.69    9.32    3.50   15.50   0.07 100.10
sdaf              1.00    24.00 12530.00 12407.00 50124.00 51760.00     8.17   140.71    5.64    2.17    9.15   0.04 100.10
sdag              7.00    39.00 6614.00 6469.00 26480.00 28072.00     8.34   142.28   10.86    4.14   17.73   0.08 100.10

02/07/2019 07:50:19 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.57    0.00   18.64   11.91    0.00   67.89

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               3.00    17.00 12371.00 12430.00 49496.00 52848.00     8.25   137.84    5.57    2.30    8.83   0.04 100.00
sdc               6.00    50.00 12521.00 12632.00 50108.00 52764.00     8.18   139.75    5.56    2.07    9.01   0.04 100.00
sdd               2.00    12.00 10279.00 10204.00 41124.00 42904.00     8.20   107.69    5.23    2.40    8.07   0.05 100.00
sde               0.00    14.00 10297.00 10055.00 41192.00 42316.00     8.21   140.65    6.92    2.67   11.27   0.05 100.00
sdf               3.00    21.00 5170.00 5079.00 20692.00 22436.00     8.42   143.06   13.98    5.71   22.41   0.10 100.00
sdg               9.00    68.00 7772.00 7733.00 31124.00 33244.00     8.30   141.07    9.10    3.44   14.79   0.06 100.00
sdh               3.00    39.00 12418.00 12484.00 49684.00 52132.00     8.18   140.50    5.64    2.15    9.12   0.04 100.00
sdi               4.00    26.00 10626.00 10760.00 42520.00 45184.00     8.20   125.08    5.84    2.44    9.20   0.05  98.60
sdj              96.00   529.00 7310.00 7021.00 29624.00 32196.00     8.63   141.78    9.88    4.06   15.94   0.07 100.00
sdk               0.00     7.00 9616.00 9601.00 38464.00 40472.00     8.22   140.90    7.33    2.82   11.85   0.05 100.00
sdl               3.00    37.00 11533.00 11821.00 46148.00 49464.00     8.19   140.40    5.98    2.30    9.57   0.04 100.10
sdm               3.00    51.00 12903.00 13029.00 51624.00 54364.00     8.17   140.39    5.41    2.12    8.68   0.04 100.00
sdn               3.00    26.00 11175.00 11167.00 44712.00 46812.00     8.19   140.37    6.28    2.46   10.10   0.04 100.00
sdo               0.00     7.00 10896.00 10776.00 43584.00 45164.00     8.19   140.73    6.49    2.63   10.38   0.05 100.00
sdp               0.00    22.00 11516.00 11364.00 46064.00 47584.00     8.19   139.98    6.12    2.43    9.86   0.04 100.00
sdq               3.00    23.00 11656.00 11800.00 46636.00 49332.00     8.18   141.05    6.01    2.35    9.63   0.04 100.10
sdr               1.00     9.00 9668.00 9683.00 38676.00 40808.00     8.21   140.91    7.27    2.70   11.84   0.05 100.00
sds               4.00    21.00 10761.00 10594.00 43060.00 44500.00     8.20   140.59    6.58    2.67   10.56   0.05 100.00
sdt               2.00    34.00 12687.00 12750.00 50756.00 53176.00     8.17   139.75    5.50    2.11    8.88   0.04 100.10
sdu               7.00    38.00 12873.00 13068.00 51520.00 54464.00     8.17   139.74    5.38    2.02    8.70   0.04 100.00
sdv               8.00    50.00 12703.00 12722.00 50844.00 53132.00     8.18   140.54    5.53    2.14    8.92   0.04 100.00
sdw             151.00   232.00 7391.00 7204.00 30168.00 31784.00     8.49    39.06    2.68    1.81    3.56   0.07  98.90
sdx              10.00   104.00 6587.00 6525.00 26388.00 28560.00     8.38   141.82   10.83    4.32   17.39   0.08 100.00
sdy               5.00    32.00 12920.00 12831.00 51700.00 55532.00     8.33   139.43    5.41    2.09    8.75   0.04 100.00
sdz               3.00    41.00 12850.00 12875.00 51412.00 55740.00     8.33   139.71    5.43    2.07    8.78   0.04 100.00
sdaa            122.00   514.00 7404.00 7078.00 30104.00 34416.00     8.91   140.83    9.73    3.60   16.14   0.07 100.00
sdab             62.00   361.00 7777.00 7472.00 31356.00 35416.00     8.76   140.92    9.24    3.53   15.19   0.07 100.00
sdac              8.00    34.00 12051.00 11677.00 48232.00 50924.00     8.36   139.94    5.89    2.25    9.65   0.04 100.00
sdad              6.00    46.00 12741.00 12800.00 50988.00 55464.00     8.34   139.17    5.45    2.09    8.79   0.04 100.00
sdae            296.00   449.00 7660.00 7656.00 31840.00 36556.00     8.93   140.72    9.18    3.48   14.88   0.07 100.00
sdaf              1.00    42.00 12510.00 12631.00 50044.00 54776.00     8.34   139.70    5.57    2.13    8.97   0.04 100.00
sdag              8.00    45.00 6506.00 6402.00 26060.00 29872.00     8.67   140.73   10.93    4.20   17.76   0.08 100.00

02/07/2019 07:50:20 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.57    0.00   18.54   12.10    0.00   67.78

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               1.00    11.00 10140.00 10244.00 40564.00 43060.00     8.20    87.83    4.35    1.92    6.75   0.05  98.10
sdc               3.00    69.00 12614.00 12564.00 50468.00 52576.00     8.19   139.91    5.57    2.11    9.04   0.04 100.00
sdd               0.00    22.00 13410.00 13231.00 53640.00 55052.00     8.16   139.14    5.21    2.02    8.45   0.04 100.10
sde               1.00    14.00 10285.00 10275.00 41144.00 43192.00     8.20   140.28    6.82    2.61   11.04   0.05 100.00
sdf               4.00    12.00 5162.00 5095.00 20664.00 22472.00     8.41   142.04   13.84    5.69   22.09   0.10 100.00
sdg              14.00   112.00 7698.00 7569.00 30848.00 32760.00     8.33   140.69    9.18    3.39   15.06   0.07 100.00
sdh               7.00    49.00 12195.00 12465.00 48808.00 52096.00     8.18   140.05    5.67    2.19    9.07   0.04 100.10
sdi               4.00    33.00 11829.00 11600.00 47332.00 48572.00     8.19   131.75    5.63    2.38    8.95   0.04  99.80
sdj             439.00   891.00 7271.00 6961.00 30844.00 33508.00     9.04   139.74    9.82    4.02   15.89   0.07 100.00
sdk               2.00     6.00 9654.00 9614.00 38624.00 40520.00     8.22   140.46    7.29    2.86   11.74   0.05 100.10
sdl               4.00    49.00 12815.00 12734.00 51276.00 53176.00     8.18   140.32    5.51    2.17    8.87   0.04 100.00
sdm               5.00    48.00 12058.00 12162.00 48252.00 50880.00     8.19   140.62    5.79    2.22    9.33   0.04 100.10
sdn               1.00    19.00 11600.00 11625.00 46404.00 48616.00     8.18   139.70    6.02    2.38    9.65   0.04 100.10
sdo               0.00     6.00 11397.00 11507.00 45588.00 48096.00     8.18   140.41    6.13    2.46    9.76   0.04 100.20
sdp               4.00    22.00 11722.00 11461.00 46904.00 50012.00     8.36   139.50    5.99    2.36    9.70   0.04 100.20
sdq               1.00    30.00 11717.00 11868.00 46872.00 51668.00     8.36   140.51    5.96    2.34    9.54   0.04 100.00
sdr               2.00    20.00 9711.00 9897.00 38852.00 43744.00     8.42   140.62    7.18    2.70   11.58   0.05 100.00
sds               5.00    16.00 9622.00 9441.00 38508.00 41904.00     8.44   141.11    7.39    2.95   11.91   0.05 100.00
sdt               8.00    46.00 12789.00 13000.00 51184.00 56260.00     8.33   139.66    5.41    2.12    8.66   0.04 100.00
sdu               5.00    49.00 12284.00 12162.00 49156.00 52924.00     8.35   139.99    5.73    2.17    9.33   0.04 100.00
sdv              11.00    65.00 12370.00 12395.00 49524.00 53920.00     8.35   140.22    5.66    2.13    9.18   0.04 100.00
sdw               0.00     2.00 7504.00 7485.00 30016.00 34028.00     8.55    45.19    2.97    2.08    3.87   0.07  99.30
sdx              17.00   169.00 6389.00 6304.00 25624.00 29960.00     8.76   142.09   11.19    4.51   17.96   0.08 100.00
sdy               5.00    47.00 12882.00 12838.00 51548.00 53580.00     8.17   139.70    5.45    2.11    8.80   0.04 100.00
sdz               7.00    63.00 12915.00 13141.00 51688.00 54860.00     8.18   140.40    5.39    2.04    8.68   0.04 100.10
sdaa            530.00   910.00 7455.00 7098.00 31940.00 34112.00     9.08   140.90    9.70    3.62   16.08   0.07 100.00
sdab            135.00   621.00 7845.00 7440.00 31916.00 34236.00     8.66   140.74    9.22    3.45   15.29   0.07 100.00
sdac              4.00    37.00 11769.00 11745.00 47096.00 49172.00     8.19   141.06    5.97    2.30    9.65   0.04 100.10
sdad              8.00    52.00 12977.00 13060.00 51940.00 54492.00     8.18   138.66    5.33    2.04    8.59   0.04 100.00
sdae              0.00     1.00 7697.00 7601.00 30788.00 32448.00     8.27   141.36    9.25    3.47   15.10   0.07 100.00
sdaf              3.00    29.00 12591.00 12473.00 50376.00 52044.00     8.17   141.04    5.61    2.16    9.10   0.04 100.20
sdag             11.00    91.00 6563.00 6326.00 26292.00 27708.00     8.38   142.36   11.04    4.17   18.17   0.08 100.00

02/07/2019 07:50:21 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.51    0.00   18.50   11.91    0.00   68.08

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               6.00    17.00 11755.00 11617.00 47044.00 48576.00     8.18   125.77    5.35    2.24    8.50   0.04  99.30
sdc               9.00    82.00 12961.00 13242.00 51880.00 55336.00     8.18   140.03    5.33    2.00    8.59   0.04 100.10
sdd               1.00    31.00 13224.00 13333.00 52900.00 55496.00     8.16   139.30    5.24    2.06    8.40   0.04 100.00
sde               2.00    12.00 10263.00 10159.00 41060.00 42724.00     8.21   140.43    6.88    2.67   11.13   0.05 100.10
sdf               5.00    15.00 5056.00 5174.00 20244.00 22792.00     8.41   142.85   13.90    5.65   21.98   0.10 100.00
sdg              30.00   198.00 7834.00 7572.00 31456.00 33112.00     8.38   141.19    9.20    3.46   15.13   0.06 100.00
sdh              12.00    88.00 12449.00 12327.00 49844.00 51696.00     8.20   140.28    5.67    2.19    9.19   0.04 100.00
sdi               3.00    38.00 11531.00 11609.00 46136.00 48628.00     8.19   139.33    6.01    2.47    9.52   0.04 100.00
sdj               0.00     4.00 7193.00 7148.00 28772.00 32688.00     8.57   141.92    9.84    4.03   15.69   0.07 100.00
sdk               3.00    11.00 9506.00 9499.00 38036.00 42116.00     8.43   140.83    7.41    2.84   11.98   0.05 100.00
sdl              10.00    64.00 12554.00 12373.00 50256.00 53832.00     8.35   140.56    5.64    2.20    9.12   0.04 100.00
sdm               8.00    59.00 12602.00 12492.00 50440.00 54284.00     8.35   140.86    5.61    2.17    9.07   0.04 100.00
sdn               0.00    22.00 11423.00 11259.00 45692.00 49204.00     8.37   139.69    6.16    2.41    9.95   0.04 100.00
sdo               0.00     4.00 11191.00 11046.00 44764.00 48284.00     8.37   140.48    6.32    2.52   10.17   0.04  99.90
sdp               3.00    22.00 11190.00 11480.00 44772.00 48044.00     8.19   139.98    6.20    2.43    9.87   0.04  99.90
sdq               2.00    34.00 12056.00 12216.00 48232.00 51036.00     8.18   140.55    5.79    2.26    9.27   0.04  99.90
sdr               1.00    20.00 10047.00 9918.00 40192.00 41796.00     8.21   140.74    7.05    2.69   11.48   0.05  99.90
sds               0.00    27.00 10705.00 10785.00 42820.00 45292.00     8.20   140.17    6.52    2.60   10.41   0.05 100.00
sdt              10.00    79.00 12771.00 12503.00 51128.00 52368.00     8.19   139.76    5.53    2.17    8.96   0.04 100.00
sdu               9.00    79.00 12421.00 12628.00 49720.00 52860.00     8.19   139.49    5.57    2.10    8.98   0.04 100.00
sdv               5.00    54.00 11798.00 11709.00 47212.00 49092.00     8.19   140.18    5.95    2.26    9.67   0.04 100.00
sdw               1.00     0.00 7306.00 7403.00 29228.00 31652.00     8.28    35.36    2.45    1.78    3.12   0.07  99.30
sdx              24.00   240.00 6651.00 6363.00 26700.00 28452.00     8.48   142.25   10.93    4.59   17.56   0.08 100.00
sdy              10.00    61.00 12846.00 12739.00 51424.00 53240.00     8.18   140.19    5.47    2.11    8.86   0.04 100.00
sdz               7.00    56.00 12242.00 12220.00 48996.00 51144.00     8.19   140.52    5.73    2.18    9.28   0.04 100.10
sdaa              1.00     2.00 7459.00 7359.00 29840.00 31484.00     8.28   140.87    9.52    3.48   15.64   0.07 100.00
sdab            468.00   694.00 7762.00 7297.00 32924.00 34064.00     8.90   141.40    9.36    3.55   15.55   0.07 100.00
sdac              1.00    35.00 12094.00 11879.00 48380.00 49692.00     8.18   140.53    5.89    2.28    9.56   0.04 100.00
sdad              4.00    72.00 11773.00 11616.00 47108.00 48792.00     8.20   139.59    5.96    2.29    9.68   0.04 100.00
sdae              0.00     7.00 7607.00 7650.00 30428.00 32668.00     8.27   141.09    9.24    3.48   14.96   0.07 100.00
sdaf              3.00    54.00 12645.00 12771.00 50592.00 53332.00     8.18   140.04    5.52    2.12    8.88   0.04 100.00
sdag             15.00   124.00 6589.00 6429.00 26420.00 28240.00     8.40   141.62   10.86    4.10   17.78   0.08 100.00

02/07/2019 07:50:22 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.61    0.00   18.39   11.71    0.00   68.29

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               6.00    32.00 11789.00 11522.00 47180.00 50296.00     8.36   127.35    5.45    2.26    8.72   0.04  99.30
sdc              16.00   137.00 12124.00 11628.00 48560.00 51128.00     8.39   139.98    5.90    2.27    9.70   0.04  99.90
sdd               3.00     9.00 11213.00 11350.00 44864.00 49516.00     8.37   104.58    4.66    2.02    7.27   0.04  99.90
sde               0.00    10.00 10080.00 10092.00 40320.00 44492.00     8.41   140.43    6.96    2.68   11.23   0.05  99.90
sdf               2.00    25.00 5276.00 5218.00 21112.00 25052.00     8.80   142.46   13.62    5.49   21.84   0.10 100.00
sdg              47.00   277.00 6895.00 6644.00 27760.00 31756.00     8.79   141.26   10.40    4.12   16.91   0.07  99.90
sdh              17.00   151.00 12804.00 12573.00 51284.00 54980.00     8.37   140.32    5.53    2.12    8.99   0.04  99.90
sdi               5.00    50.00 11580.00 11546.00 46340.00 50460.00     8.37   139.47    6.04    2.42    9.67   0.04 100.00
sdj               0.00     7.00 7328.00 7286.00 29312.00 31212.00     8.28   141.14    9.72    3.93   15.54   0.07 100.00
sdk               3.00    14.00 9517.00 9532.00 38080.00 40228.00     8.22   140.82    7.39    2.83   11.94   0.05 100.00
sdl              13.00   115.00 12985.00 12950.00 51992.00 54296.00     8.20   140.12    5.40    2.10    8.71   0.04 100.00
sdm              13.00   142.00 12672.00 12686.00 50740.00 53336.00     8.21   140.38    5.53    2.15    8.90   0.04 100.00
sdn               3.00    15.00 11349.00 11538.00 45408.00 48252.00     8.18   139.85    6.12    2.41    9.76   0.04 100.00
sdo               1.00     5.00 11007.00 10909.00 44032.00 45696.00     8.19   140.80    6.41    2.59   10.27   0.05 100.00
sdp               2.00    23.00 11412.00 11252.00 45656.00 47144.00     8.19   140.39    6.19    2.47    9.97   0.04 100.00
sdq               1.00    42.00 11893.00 11913.00 47576.00 49864.00     8.19   140.63    5.91    2.29    9.53   0.04 100.00
sdr               1.00    25.00 10131.00 10062.00 40528.00 42388.00     8.21   141.03    6.98    2.68   11.32   0.05 100.00
sds               1.00    20.00 11195.00 11027.00 44784.00 46228.00     8.19   140.60    6.32    2.57   10.14   0.05 100.00
sdt              15.00   129.00 12148.00 11736.00 48652.00 49504.00     8.22   140.01    5.86    2.29    9.57   0.04  99.90
sdu              17.00   138.00 12541.00 12450.00 50232.00 52392.00     8.21   139.45    5.58    2.10    9.09   0.04  99.90
sdv              16.00   158.00 12623.00 12278.00 50552.00 51772.00     8.22   140.16    5.63    2.18    9.17   0.04  99.90
sdw               0.00     0.00 7869.00 8196.00 31476.00 34824.00     8.25    44.61    2.78    1.73    3.78   0.06  99.20
sdx              59.00   352.00 6605.00 6220.00 26656.00 28320.00     8.57   142.00   11.03    4.48   17.98   0.08 100.00
sdy              12.00   116.00 12376.00 12439.00 49552.00 52256.00     8.21   139.87    5.64    2.17    9.10   0.04  99.90
sdz              24.00   134.00 12767.00 12536.00 51164.00 52720.00     8.21   139.93    5.53    2.13    9.00   0.04  99.90
sdaa              0.00     3.00 6911.00 6826.00 27644.00 29356.00     8.30   141.28   10.24    3.86   16.70   0.07  99.90
sdab              1.00     3.00 7833.00 7742.00 31336.00 33020.00     8.26   141.15    9.07    3.38   14.82   0.06  99.90
sdac              3.00    38.00 12353.00 12140.00 49424.00 50752.00     8.18   140.22    5.71    2.18    9.30   0.04  99.90
sdad             15.00   122.00 12001.00 12054.00 48064.00 52776.00     8.38   139.21    5.79    2.23    9.33   0.04  99.80
sdae              1.00     5.00 7653.00 7665.00 30616.00 34760.00     8.54   141.13    9.20    3.46   14.92   0.07  99.80
sdaf             10.00    68.00 12621.00 12703.00 50524.00 55172.00     8.35   140.27    5.54    2.10    8.95   0.04  99.90
sdag             20.00   177.00 6694.00 6500.00 26856.00 30792.00     8.74   141.89   10.77    4.11   17.62   0.08  99.90

02/07/2019 07:50:23 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.50    0.00   18.62   11.20    0.00   68.68

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               4.00    19.00 12153.00 12109.00 48628.00 50552.00     8.18   140.06    5.77    2.38    9.17   0.04 100.10
sdc              37.00   298.00 12536.00 12236.00 50292.00 52172.00     8.27   140.28    5.66    2.17    9.24   0.04 100.10
sdd               3.00     8.00 8925.00 8734.00 35712.00 37008.00     8.24    61.18    3.46    2.09    4.85   0.06 100.00
sde               3.00    17.00 10035.00 10051.00 40152.00 42312.00     8.21   140.41    6.99    2.66   11.30   0.05 100.10
sdf               1.00    24.00 5460.00 5405.00 21844.00 23760.00     8.39   142.41   13.08    5.26   20.98   0.09 100.10
sdg              57.00   316.00 5615.00 5295.00 22688.00 24484.00     8.65   140.31   12.86    5.14   21.06   0.09 100.10
sdh              66.00   323.00 12627.00 12688.00 50772.00 54076.00     8.28   140.25    5.54    2.13    8.94   0.04 100.10
sdi              11.00    85.00 11492.00 11393.00 46012.00 47948.00     8.21   139.81    6.10    2.50    9.73   0.04 100.10
sdj               1.00     7.00 7331.00 7204.00 29328.00 30884.00     8.29   141.07    9.71    3.91   15.61   0.07 100.00
sdk               3.00    14.00 9533.00 9458.00 38144.00 39928.00     8.22   140.45    7.40    2.80   12.04   0.05 100.00
sdl              39.00   289.00 12997.00 12619.00 52144.00 53656.00     8.26   140.20    5.47    2.11    8.93   0.04 100.10
sdm              35.00   288.00 12727.00 12572.00 51048.00 53492.00     8.26   140.89    5.58    2.18    9.02   0.04 100.00
sdn               3.00    25.00 11373.00 11351.00 45504.00 47544.00     8.19   139.97    6.15    2.42    9.89   0.04 100.00
sdo               0.00     8.00 11044.00 11116.00 44176.00 46536.00     8.19   140.98    6.36    2.57   10.12   0.05 100.10
sdp               2.00    28.00 11073.00 11169.00 44300.00 46828.00     8.19   140.21    6.30    2.49   10.07   0.05 100.10
sdq               7.00    44.00 12263.00 12185.00 49080.00 50960.00     8.18   140.85    5.75    2.24    9.29   0.04 100.10
sdr               2.00    21.00 9954.00 9740.00 39824.00 41084.00     8.22   141.16    7.16    2.73   11.68   0.05 100.10
sds               2.00    25.00 10901.00 10877.00 43612.00 45648.00     8.20   140.80    6.47    2.64   10.30   0.05 100.10
sdt              38.00   288.00 12192.00 11929.00 48916.00 50888.00     8.28   140.55    5.81    2.28    9.42   0.04 100.10
sdu              51.00   276.00 12685.00 12515.00 50940.00 53192.00     8.26   140.31    5.57    2.15    9.03   0.04 100.10
sdv              63.00   352.00 12755.00 12456.00 51276.00 53268.00     8.29   140.74    5.59    2.13    9.13   0.04 100.20
sdw               0.00     0.00 7354.00 7301.00 29416.00 31244.00     8.28    29.30    2.00    1.54    2.47   0.07  99.10
sdx             121.00   551.00 6669.00 6292.00 27160.00 29392.00     8.73   142.17   10.99    4.49   17.87   0.08 100.10
sdy              36.00   304.00 12080.00 11920.00 48464.00 52960.00     8.45   140.35    5.84    2.24    9.49   0.04 100.10
sdz              51.00   360.00 12781.00 12705.00 51328.00 56324.00     8.45   140.54    5.52    2.15    8.90   0.04 100.10
sdaa              0.00     3.00 6802.00 6668.00 27208.00 30764.00     8.61   141.58   10.51    4.01   17.14   0.07 100.10
sdab              0.00     7.00 7573.00 7451.00 30292.00 33912.00     8.55   141.12    9.41    3.53   15.38   0.07 100.10
