Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:47:40 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.23    0.00    2.01    3.80    0.00   93.96

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdo               0.00    14.00    0.00  304.00     0.00 80656.00   530.63   120.65  377.10    0.00  377.10   3.29 100.00
sdp               0.00    16.00    0.00  219.00     0.00 58124.00   530.81   133.85  652.67    0.00  652.67   4.57 100.00
sdq               0.00     9.00    0.00  167.00     0.00 42508.00   509.08   109.86  848.93    0.00  848.93   5.99 100.00
sdr               0.00    12.00    0.00  222.00     0.00 58640.00   528.29   132.86  600.49    0.00  600.49   4.50 100.00
sds               0.00     5.00    0.00  196.00     0.00 51472.00   525.22   110.09  698.13    0.00  698.13   5.10 100.00
sdt               0.00    12.00    0.00  282.00     0.00 72464.00   513.93   109.34  407.95    0.00  407.95   3.55 100.00
sdu               0.00    11.00    0.00  228.00     0.00 61972.00   543.61    94.60  503.35    0.00  503.35   4.39 100.00
sdv               0.00    18.00    0.00  264.00     0.00 70672.00   535.39   122.57  480.30    0.00  480.30   3.79 100.00
sdw               0.00    20.00    0.00  396.00     0.00 107024.00   540.53   124.37  301.25    0.00  301.25   2.53 100.00
sdx               0.00    11.00    0.00  207.00     0.00 54284.00   524.48   116.33  665.12    0.00  665.12   4.83 100.00
sdy               0.00    92.00    0.00  748.00     0.00 211216.00   564.75   134.21  165.82    0.00  165.82   1.34 100.10
sdz               0.00    19.00    0.00  316.00     0.00 84240.00   533.16   138.97  426.32    0.00  426.32   3.16 100.00
sdaa              0.00     3.00    0.00  165.00     0.00 43520.00   527.52   101.77 1005.25    0.00 1005.25   6.06 100.00
sdab              0.00     4.00    0.00  229.00     0.00 60432.00   527.79   116.80  574.98    0.00  574.98   4.37 100.00
sdac              0.00    13.00    0.00  287.00     0.00 75792.00   528.17   129.35  474.47    0.00  474.47   3.48 100.00
sdad              0.00    11.00    0.00  210.00     0.00 55052.00   524.30   134.91  715.12    0.00  715.12   4.76 100.00
sdae              0.00    15.00    0.00  286.00     0.00 75024.00   524.64   117.45  435.00    0.00  435.00   3.50 100.00
sdaf              0.00    78.00    0.00  763.00     0.00 214288.00   561.70   131.27  171.69    0.00  171.69   1.31 100.00
sdag              0.00    24.00    0.00  410.00     0.00 109584.00   534.56   140.16  342.81    0.00  342.81   2.44 100.00

02/07/2019 07:47:47 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.73    0.00    1.12   22.24    0.00   75.91

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    20.00    0.00  268.00     0.00 73216.00   546.39   143.35  458.33    0.00  458.33   3.73 100.00
sdc               0.00    32.00    0.00  395.00     0.00 107008.00   541.81   143.43  357.71    0.00  357.71   2.53 100.00
sdd               0.00    11.00    0.00  264.00     0.00 71168.00   539.15   142.94  442.44    0.00  442.44   3.79 100.00
sde               0.00    19.00    0.00  274.00     0.00 74240.00   541.90   143.25  528.11    0.00  528.11   3.65 100.00
sdf               0.00     9.00    0.00  288.00     0.00 76288.00   529.78   143.28  445.06    0.00  445.06   3.47 100.00
sdg               0.00    18.00    0.00  273.00     0.00 71424.00   523.25   142.46  505.28    0.00  505.28   3.66 100.00
sdh               0.00     8.00    0.00  212.00     0.00 56576.00   533.74   143.29  569.93    0.00  569.93   4.72 100.00
sdi               0.00   129.00    0.00  711.00     0.00 213760.00   601.29   142.65  200.61    0.00  200.61   1.41 100.00
sdj               0.00   114.00    0.00  721.00     0.00 213248.00   591.53   142.57  197.86    0.00  197.86   1.39 100.00
sdk               0.00    22.00    0.00  385.00     0.00 104448.00   542.59   143.00  368.50    0.00  368.50   2.60 100.00
sdl               0.00     8.00    0.00  287.00     0.00 75264.00   524.49   143.75  398.33    0.00  398.33   3.48 100.00
sdm               0.00    15.00    0.00  249.00     0.00 66816.00   536.67   143.51  552.43    0.00  552.43   4.02 100.00
sdn               0.00   113.00    0.00  722.00     0.00 212740.00   589.31   143.25  196.18    0.00  196.18   1.39 100.00
sdo               0.00    21.00    0.00  301.00     0.00 81408.00   540.92   142.56  474.09    0.00  474.09   3.32 100.00
sdp               0.00     8.00    0.00  210.00     0.00 58372.00   555.92   142.80  739.21    0.00  739.21   4.76 100.00
sdq               0.00     7.00    0.00  169.00     0.00 45572.00   539.31   143.49  688.78    0.00  688.78   5.92 100.00
sdr               0.00    11.00    0.00  219.00     0.00 56320.00   514.34   143.92  626.72    0.00  626.72   4.57 100.00
sds               0.00    13.00    0.00  192.00     0.00 51200.00   533.33   143.46  614.78    0.00  614.78   5.21 100.00
sdt               0.00    16.00    0.00  262.00     0.00 73216.00   558.90   143.00  514.30    0.00  514.30   3.82 100.00
sdu               0.00    13.00    0.00  236.00     0.00 62464.00   529.36   142.65  511.09    0.00  511.09   4.24 100.00
sdv               0.00    22.00    0.00  263.00     0.00 71936.00   547.04   142.88  507.47    0.00  507.47   3.80 100.00
sdw               0.00    25.00    0.00  400.00     0.00 107008.00   535.04   143.11  362.07    0.00  362.07   2.50 100.00
sdx               0.00     4.00    0.00  215.00     0.00 56580.00   526.33   143.90  644.65    0.00  644.65   4.66 100.10
sdy               0.00   112.00    0.00  711.00     0.00 208384.00   586.17   142.36  200.44    0.00  200.44   1.41 100.00
sdz               0.00    21.00    0.00  314.00     0.00 83712.00   533.20   143.26  448.42    0.00  448.42   3.18 100.00
sdaa              0.00     5.00    0.00  171.00     0.00 43536.00   509.19   124.24  488.92    0.00  488.92   5.85 100.00
sdab              0.00     8.00    0.00  226.00     0.00 59136.00   523.33   143.03  539.70    0.00  539.70   4.42 100.00
sdac              0.00    13.00    0.00  263.00     0.00 69376.00   527.57   143.53  424.10    0.00  424.10   3.80 100.00
sdad              0.00     3.00    0.00  204.00     0.00 54020.00   529.61   143.52  666.74    0.00  666.74   4.90 100.00
sdae              0.00    10.00    0.00  257.00     0.00 68864.00   535.91   142.83  500.67    0.00  500.67   3.89 100.00
sdaf              0.00   109.00    0.00  726.00     0.00 213764.00   588.88   142.68  197.14    0.00  197.14   1.38 100.00
sdag              0.00    23.00    0.00  409.00     0.00 109568.00   535.78   142.99  380.60    0.00  380.60   2.44 100.00

02/07/2019 07:47:48 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.71    0.00    1.08   20.79    0.00   77.42

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    17.00    0.00  262.00     0.00 72192.00   551.08   142.34  511.81    0.00  511.81   3.82 100.00
sdc               0.00    42.00    0.00  380.00     0.00 107776.00   567.24   144.06  375.44    0.00  375.44   2.63 100.00
sdd               0.00    19.00    0.00  265.00     0.00 71168.00   537.12   143.33  523.11    0.00  523.11   3.77 100.00
sde               0.00    17.00    0.00  262.00     0.00 73472.00   560.85   144.58  543.36    0.00  543.36   3.82 100.00
sdf               0.00    16.00    0.00  298.00     0.00 79104.00   530.90   142.26  497.20    0.00  497.20   3.36 100.00
sdg               0.00    22.00    0.00  253.00     0.00 71168.00   562.59   143.08  520.70    0.00  520.70   3.95 100.00
sdh               0.00     6.00    0.00  214.00     0.00 56832.00   531.14   143.08  688.93    0.00  688.93   4.67 100.00
sdi               0.00   129.00    0.00  700.00     0.00 213504.00   610.01   142.53  203.77    0.00  203.77   1.43 100.00
sdj               0.00   149.00    0.00  694.00     0.00 214016.00   616.76   142.62  201.00    0.00  201.00   1.44 100.00
sdk               0.00    46.00    0.00  356.00     0.00 102656.00   576.72   143.47  398.82    0.00  398.82   2.81 100.00
sdl               0.00    24.00    0.00  281.00     0.00 75264.00   535.69   144.09  557.54    0.00  557.54   3.56 100.00
sdm               0.00    17.00    0.00  248.00     0.00 67332.00   543.00   144.18  585.47    0.00  585.47   4.03 100.00
sdn               0.00   123.00    0.00  714.00     0.00 213504.00   598.05   142.44  200.61    0.00  200.61   1.40 100.00
sdo               0.00    21.00    0.00  303.00     0.00 82432.00   544.11   143.36  479.51    0.00  479.51   3.30 100.00
sdp               0.00    10.00    0.00  225.00     0.00 59904.00   532.48   142.88  647.80    0.00  647.80   4.44 100.00
sdq               0.00     5.00    0.00  168.00     0.00 44288.00   527.24   143.24  859.92    0.00  859.92   5.95 100.00
sdr               0.00    11.00    0.00  203.00     0.00 55296.00   544.79   142.53  647.39    0.00  647.39   4.93 100.00
sds               0.00    10.00    0.00  184.00     0.00 51200.00   556.52   142.93  738.79    0.00  738.79   5.43 100.00
sdt               0.00    19.00    0.00  269.00     0.00 73472.00   546.26   143.12  527.17    0.00  527.17   3.72 100.00
sdu               0.00    14.00    0.00  230.00     0.00 63744.00   554.30   143.59  636.18    0.00  636.18   4.35 100.10
sdv               0.00    21.00    0.00  259.00     0.00 71680.00   553.51   143.31  453.74    0.00  453.74   3.86 100.10
sdw               0.00    47.00    0.00  376.00     0.00 106496.00   566.47   143.24  376.52    0.00  376.52   2.66 100.10
sdx               0.00    14.00    0.00  204.00     0.00 54784.00   537.10   142.27  702.05    0.00  702.05   4.90 100.00
sdy               0.00   144.00    0.00  691.00     0.00 213760.00   618.70   142.69  206.23    0.00  206.23   1.45 100.00
sdz               0.00    17.00    0.00  300.00     0.00 82688.00   551.25   142.62  474.06    0.00  474.06   3.33 100.00
sdaa              0.00     6.00    0.00  161.00     0.00 41472.00   515.18   144.07  753.78    0.00  753.78   6.21 100.00
sdab              0.00    13.00    0.00  228.00     0.00 59904.00   525.47   143.97  592.55    0.00  592.55   4.39 100.00
sdac              0.00    15.00    0.00  249.00     0.00 67584.00   542.84   143.81  479.88    0.00  479.88   4.02 100.00
sdad              0.00     8.00    0.00  210.00     0.00 54528.00   519.31   143.92  696.26    0.00  696.26   4.76 100.00
sdae              0.00    13.00    0.00  252.00     0.00 67328.00   534.35   143.04  528.10    0.00  528.10   3.97 100.00
sdaf              0.00   150.00    0.00  692.00     0.00 210176.00   607.45   142.27  203.53    0.00  203.53   1.45 100.00
sdag              0.00    34.00    0.00  402.00     0.00 109824.00   546.39   142.92  353.02    0.00  353.02   2.49 100.00

02/07/2019 07:47:49 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.69    0.00    1.18   21.40    0.00   76.74

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    14.00    0.00  271.00     0.00 72704.00   536.56   143.71  510.32    0.00  510.32   3.69 100.00
sdc               0.00    40.00    0.00  372.00     0.00 106756.00   573.96   143.31  391.69    0.00  391.69   2.69 100.00
sdd               0.00    20.00    0.00  258.00     0.00 71168.00   551.69   142.97  550.38    0.00  550.38   3.88 100.00
sde               0.00    15.00    0.00  271.00     0.00 74244.00   547.93   143.44  533.95    0.00  533.95   3.69 100.00
sdf               0.00    22.00    0.00  284.00     0.00 78848.00   555.27   143.32  509.93    0.00  509.93   3.52 100.00
sdg               0.00    16.00    0.00  259.00     0.00 71936.00   555.49   143.54  528.66    0.00  528.66   3.86 100.00
sdh               0.00    14.00    0.00  216.00     0.00 56832.00   526.22   143.00  691.45    0.00  691.45   4.63 100.00
sdi               0.00   157.00    0.00  676.00     0.00 212224.00   627.88   142.46  211.75    0.00  211.75   1.48 100.00
sdj               0.00   178.00    0.00  649.00     0.00 214272.00   660.31   142.06  220.32    0.00  220.32   1.54 100.00
sdk               0.00    42.00    0.00  383.00     0.00 106752.00   557.45   143.07  338.69    0.00  338.69   2.61 100.00
sdl               0.00    18.00    0.00  267.00     0.00 74496.00   558.02   143.72  554.22    0.00  554.22   3.75 100.00
sdm               0.00    14.00    0.00  249.00     0.00 67328.00   540.79   143.64  565.20    0.00  565.20   4.02 100.00
sdn               0.00   148.00    0.00  681.00     0.00 212736.00   624.78   142.58  206.68    0.00  206.68   1.47 100.00
sdo               0.00    28.00    0.00  292.00     0.00 81920.00   561.10   143.05  492.27    0.00  492.27   3.42 100.00
sdp               0.00    12.00    0.00  224.00     0.00 60160.00   537.14   143.03  643.97    0.00  643.97   4.46 100.00
sdq               0.00     4.00    0.00  172.00     0.00 46080.00   535.81   142.48  832.85    0.00  832.85   5.81 100.00
sdr               0.00    10.00    0.00  198.00     0.00 54784.00   553.37   143.23  741.39    0.00  741.39   5.05 100.00
sds               0.00     9.00    0.00  194.00     0.00 51968.00   535.75   143.25  740.84    0.00  740.84   5.15 100.00
sdt               0.00    22.00    0.00  263.00     0.00 73216.00   556.78   142.76  545.09    0.00  545.09   3.80 100.00
sdu               0.00    10.00    0.00  235.00     0.00 62976.00   535.97   143.28  628.77    0.00  628.77   4.25  99.90
sdv               0.00    18.00    0.00  251.00     0.00 71424.00   569.12   143.80  682.45    0.00  682.45   3.98 100.00
sdw               0.00    40.00    0.00  378.00     0.00 107264.00   567.53   142.66  379.44    0.00  379.44   2.65 100.00
sdx               0.00    17.00    0.00  204.00     0.00 56832.00   557.18   143.46  711.71    0.00  711.71   4.90 100.00
sdy               0.00   157.00    0.00  676.00     0.00 212480.00   628.64   142.64  212.01    0.00  212.01   1.48 100.00
sdz               0.00    22.00    0.00  310.00     0.00 84480.00   545.03   143.57  485.13    0.00  485.13   3.23 100.00
sdaa              0.00     6.00    0.00  160.00     0.00 44032.00   550.40   143.96  941.95    0.00  941.95   6.25 100.00
sdab              0.00    12.00    0.00  215.00     0.00 59136.00   550.10   144.64  663.55    0.00  663.55   4.65 100.00
sdac              0.00     9.00    0.00  251.00     0.00 67328.00   536.48   143.93  573.27    0.00  573.27   3.98 100.00
sdad              0.00    14.00    0.00  197.00     0.00 54016.00   548.39   143.72  659.98    0.00  659.98   5.08 100.00
sdae              0.00    18.00    0.00  249.00     0.00 67584.00   542.84   143.02  538.11    0.00  538.11   4.02 100.00
sdaf              0.00   159.00    0.00  671.00     0.00 213248.00   635.61   142.66  210.66    0.00  210.66   1.49 100.00
sdag              0.00    52.00    0.00  374.00     0.00 108800.00   581.82   143.06  356.30    0.00  356.30   2.67 100.00

02/07/2019 07:47:50 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.71    0.00    1.08   21.67    0.00   76.54

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    22.00    0.00  267.00     0.00 72192.00   540.76   143.35  545.47    0.00  545.47   3.75 100.00
sdc               0.00    50.00    0.00  367.00     0.00 107520.00   585.94   143.33  387.47    0.00  387.47   2.72 100.00
sdd               0.00    20.00    0.00  258.00     0.00 70656.00   547.72   143.52  609.74    0.00  609.74   3.88 100.00
sde               0.00    26.00    0.00  272.00     0.00 72704.00   534.59   142.95  511.26    0.00  511.26   3.68 100.00
sdf               0.00    24.00    0.00  293.00     0.00 80384.00   548.70   143.37  497.22    0.00  497.22   3.41 100.00
sdg               0.00    16.00    0.00  264.00     0.00 70912.00   537.21   143.41  577.20    0.00  577.20   3.79 100.00
sdh               0.00    20.00    0.00  203.00     0.00 56576.00   557.40   143.79  668.27    0.00  668.27   4.93 100.00
sdi               0.00   213.00    0.00  628.00     0.00 212224.00   675.87   141.47  222.06    0.00  222.06   1.59 100.00
sdj               0.00   213.00    0.00  644.00     0.00 212224.00   659.08   140.98  218.00    0.00  218.00   1.55 100.00
sdk               0.00    53.00    0.00  350.00     0.00 104448.00   596.85   142.64  423.05    0.00  423.05   2.86 100.00
sdl               0.00    18.00    0.00  280.00     0.00 75520.00   539.43   144.06  520.79    0.00  520.79   3.57 100.00
sdm               0.00    16.00    0.00  252.00     0.00 67328.00   534.35   142.96  555.31    0.00  555.31   3.97 100.00
sdn               0.00   187.00    0.00  660.00     0.00 212992.00   645.43   141.54  212.92    0.00  212.92   1.52 100.00
sdo               0.00    30.00    0.00  295.00     0.00 82176.00   557.13   142.35  482.44    0.00  482.44   3.39 100.00
sdp               0.00    21.00    0.00  211.00     0.00 58624.00   555.68   144.90  669.25    0.00  669.25   4.74 100.00
sdq               0.00    12.00    0.00  169.00     0.00 44288.00   524.12   143.32  762.75    0.00  762.75   5.92 100.00
