Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:50:44 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.29    0.00    2.69    4.58    0.00   92.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdg               0.00   231.00    0.00 18692.00     0.00 77716.00     8.32   139.98    7.47    0.00    7.47   0.05 100.10
sdh               0.00    25.00    0.00 27084.00     0.00 110476.00     8.16   139.50    5.15    0.00    5.15   0.04 100.00
sdi               0.00    15.00    0.00 25683.00     0.00 104832.00     8.16    73.16    2.85    0.00    2.85   0.04  99.90
sdj               0.00    13.00    0.00 16889.00     0.00 69648.00     8.25   140.65    8.34    0.00    8.34   0.06 100.00
sdk               0.00  3667.00    0.00 21770.00     0.00 103828.00     9.54   138.62    6.37    0.00    6.37   0.05 100.00
sdl               0.00    38.00    0.00 26629.00     0.00 109728.00     8.24   138.51    5.16    0.00    5.16   0.04 100.00
sdm               0.00    62.00    0.00 26312.00     0.00 109576.00     8.33   138.64    5.26    0.00    5.26   0.04 100.10
sdn               0.00    11.00    0.00 27339.00     0.00 113480.00     8.30   138.62    5.07    0.00    5.07   0.04 100.00
sdo               0.00    24.00    0.00 26479.00     0.00 110092.00     8.32   134.37    5.07    0.00    5.07   0.04  99.70
sdp               0.00    22.00    0.00 23469.00     0.00 98044.00     8.36   139.62    5.95    0.00    5.95   0.04 100.00
sdq               0.00    19.00    0.00 22456.00     0.00 93980.00     8.37   140.21    6.23    0.00    6.23   0.04 100.00
sdr               0.00     6.00    0.00 18948.00     0.00 79896.00     8.43   140.63    7.42    0.00    7.42   0.05 100.00
sds               0.00   120.00    0.00 13290.00     0.00 57720.00     8.69    49.35    3.66    0.00    3.66   0.07  99.60
sdt               0.00    43.00    0.00 24478.00     0.00 102164.00     8.35   139.33    5.70    0.00    5.70   0.04 100.00
sdu               0.00    45.00    0.00 25360.00     0.00 105700.00     8.34   139.59    5.50    0.00    5.50   0.04 100.10
sdv               0.00    51.00    0.00 24819.00     0.00 103560.00     8.35   140.36    5.64    0.00    5.64   0.04 100.20
sdw               0.00     0.00    0.00 15092.00     0.00 64448.00     8.54    21.49    1.42    0.00    1.42   0.07  99.90
sdx               0.00  1815.00    0.00 14585.00     0.00 69684.00     9.56   141.19    9.68    0.00    9.68   0.07 100.10
sdy               0.00    13.00    0.00 21583.00     0.00 90464.00     8.38    67.90    3.13    0.00    3.13   0.05 100.10
sdz               0.00    41.00    0.00 25955.00     0.00 108064.00     8.33   139.16    5.35    0.00    5.35   0.04 100.10
sdaa              0.00   330.00    0.00 16357.00     0.00 70812.00     8.66   141.09    8.61    0.00    8.61   0.06 100.10
sdab              0.00    47.00    0.00 12401.00     0.00 53868.00     8.69   141.07   11.41    0.00   11.41   0.08 100.00
sdac              0.00    48.00    0.00 25231.00     0.00 103152.00     8.18   139.62    5.54    0.00    5.54   0.04 100.00
sdad              0.00    19.00    0.00 23195.00     0.00 94896.00     8.18   139.10    5.99    0.00    5.99   0.04 100.00
sdae              0.00    12.00    0.00 18970.00     0.00 77972.00     8.22   139.86    7.38    0.00    7.38   0.05 100.00
sdaf              0.00    61.00    0.00 26609.00     0.00 108716.00     8.17   139.56    5.25    0.00    5.25   0.04 100.00
sdag              0.00    40.00    0.00 11490.00     0.00 48156.00     8.38   141.67   12.33    0.00   12.33   0.09 100.00

02/07/2019 07:51:15 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.90    0.00   19.28   11.90    0.00   66.92

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    50.00    0.00 25020.00     0.00 104360.00     8.34   139.39    5.57    0.00    5.57   0.04 100.20
sdc               0.00    65.00    0.00 24173.00     0.00 101032.00     8.36   139.64    5.78    0.00    5.78   0.04 100.10
sdd               0.00    46.00    0.00 25642.00     0.00 106832.00     8.33   138.77    5.38    0.00    5.38   0.04 100.10
sde               0.00    19.00    0.00 22311.00     0.00 93400.00     8.37   139.88    6.28    0.00    6.28   0.04 100.00
sdf               0.00    13.00    0.00 17855.00     0.00 75552.00     8.46   140.69    7.89    0.00    7.89   0.06 100.00
sdg               0.00   462.00    0.00 19028.00     0.00 82056.00     8.62   140.39    7.40    0.00    7.40   0.05 100.00
sdh               0.00    41.00    0.00 25157.00     0.00 104872.00     8.34   139.28    5.54    0.00    5.54   0.04 100.00
sdi               0.00    60.00    0.00 27870.00     0.00 115800.00     8.31   127.53    4.58    0.00    4.58   0.04 100.00
sdj               0.00     8.00    0.00 17325.00     0.00 73412.00     8.47   139.00    8.02    0.00    8.02   0.06 100.00
sdk               0.00    16.00    0.00 22176.00     0.00 92848.00     8.37   138.97    6.26    0.00    6.26   0.05 100.00
sdl               0.00    47.00    0.00 26232.00     0.00 108176.00     8.25   138.10    5.31    0.00    5.31   0.04 100.00
sdm               0.00    59.00    0.00 25735.00     0.00 105216.00     8.18   137.56    5.35    0.00    5.35   0.04 100.00
sdn               0.00    29.00    0.00 26439.00     0.00 107912.00     8.16   138.34    5.24    0.00    5.24   0.04 100.00
sdo               0.00    27.00    0.00 24880.00     0.00 101668.00     8.17   139.93    5.62    0.00    5.62   0.04 100.00
sdp               0.00    16.00    0.00 21574.00     0.00 88400.00     8.20   139.88    6.49    0.00    6.49   0.05 100.00
sdq               0.00    29.00    0.00 22494.00     0.00 92132.00     8.19   140.08    6.25    0.00    6.25   0.04 100.00
sdr               0.00    11.00    0.00 18910.00     0.00 77724.00     8.22   136.40    7.25    0.00    7.25   0.05 100.00
sds               0.00    16.00    0.00 18551.00     0.00 76308.00     8.23   141.22    7.60    0.00    7.60   0.05 100.20
sdt               0.00    50.00    0.00 24662.00     0.00 100888.00     8.18   139.54    5.64    0.00    5.64   0.04 100.20
sdu               0.00    45.00    0.00 24374.00     0.00 99716.00     8.18   138.83    5.70    0.00    5.70   0.04 100.00
sdv               0.00    48.00    0.00 23802.00     0.00 97436.00     8.19   139.66    5.88    0.00    5.88   0.04 100.00
sdw               0.00    47.00    0.00 27453.00     0.00 112040.00     8.16   136.24    4.95    0.00    4.95   0.04 100.00
sdx               0.00  3123.00    0.00 14425.00     0.00 72288.00    10.02   138.93    9.63    0.00    9.63   0.07 100.00
sdy               0.00     8.00    0.00 22672.00     0.00 92760.00     8.18    46.76    2.08    0.00    2.08   0.04 100.00
sdz               0.00    49.00    0.00 25208.00     0.00 103064.00     8.18   139.31    5.53    0.00    5.53   0.04 100.00
sdaa              0.00   550.00    0.00 14990.00     0.00 64220.00     8.57   140.81    9.40    0.00    9.40   0.07 100.00
sdab              0.00    45.00    0.00 12729.00     0.00 53140.00     8.35   142.29   11.17    0.00   11.17   0.08 100.00
sdac              0.00    50.00    0.00 26023.00     0.00 106332.00     8.17   139.32    5.36    0.00    5.36   0.04 100.00
sdad              0.00    27.00    0.00 22861.00     0.00 93592.00     8.19   139.94    6.12    0.00    6.12   0.04 100.10
sdae              0.00    10.00    0.00 19036.00     0.00 80260.00     8.43   140.69    7.38    0.00    7.38   0.05 100.10
sdaf              0.00    58.00    0.00 26539.00     0.00 110472.00     8.33   140.03    5.27    0.00    5.27   0.04 100.20
sdag              0.00    44.00    0.00 11845.00     0.00 51640.00     8.72   142.17   12.01    0.00   12.01   0.08 100.10

02/07/2019 07:51:16 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.82    0.00   20.16   11.15    0.00   66.88

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    67.00    0.00 25091.00     0.00 102668.00     8.18   139.46    5.55    0.00    5.55   0.04 100.00
sdc               0.00    66.00    0.00 25704.00     0.00 105120.00     8.18   139.28    5.41    0.00    5.41   0.04 100.00
sdd               0.00    62.00    0.00 27038.00     0.00 110436.00     8.17   138.62    5.15    0.00    5.15   0.04 100.00
sde               0.00    38.00    0.00 22645.00     0.00 92772.00     8.19   139.79    6.16    0.00    6.16   0.04 100.00
sdf               0.00     6.00    0.00 18385.00     0.00 75604.00     8.22   140.81    7.66    0.00    7.66   0.05 100.00
sdg               0.00  1083.00    0.00 18853.00     0.00 81756.00     8.67   140.60    7.44    0.00    7.44   0.05 100.00
sdh               0.00    49.00    0.00 24302.00     0.00 99444.00     8.18   139.62    5.74    0.00    5.74   0.04 100.00
sdi               0.00    23.00    0.00 25268.00     0.00 103204.00     8.17    80.35    3.18    0.00    3.18   0.04 100.00
sdj               0.00     5.00    0.00 17833.00     0.00 73392.00     8.23   140.85    7.90    0.00    7.90   0.06 100.00
sdk               0.00    11.00    0.00 22738.00     0.00 93036.00     8.18   140.16    6.18    0.00    6.18   0.04 100.00
sdl               0.00     9.00    0.00 12495.00     0.00 52056.00     8.33    23.14    1.88    0.00    1.88   0.08  96.00
sdm               0.00    70.00    0.00 26024.00     0.00 106416.00     8.18   136.97    5.26    0.00    5.26   0.04 100.00
sdn               0.00    33.00    0.00 25351.00     0.00 103576.00     8.17   139.45    5.48    0.00    5.48   0.04 100.00
sdo               0.00    41.00    0.00 24648.00     0.00 102836.00     8.34   140.50    5.68    0.00    5.68   0.04 100.00
sdp               0.00    12.00    0.00 22362.00     0.00 93576.00     8.37   139.76    6.25    0.00    6.25   0.04 100.00
sdq               0.00    33.00    0.00 23656.00     0.00 98836.00     8.36   140.07    5.92    0.00    5.92   0.04 100.00
sdr               0.00     8.00    0.00 18964.00     0.00 79968.00     8.43   139.98    7.34    0.00    7.34   0.05 100.10
sds               0.00    12.00    0.00 19783.00     0.00 83260.00     8.42   141.02    7.12    0.00    7.12   0.05 100.10
sdt               0.00    61.00    0.00 23786.00     0.00 99468.00     8.36   139.78    5.89    0.00    5.89   0.04 100.00
sdu               0.00    69.00    0.00 25535.00     0.00 106496.00     8.34   139.40    5.46    0.00    5.46   0.04 100.00
sdv               0.00    74.00    0.00 24916.00     0.00 104044.00     8.35   139.60    5.60    0.00    5.60   0.04 100.00
sdw               0.00    60.00    0.00 28107.00     0.00 116748.00     8.31   138.94    4.93    0.00    4.93   0.04 100.10
sdx               0.00    12.00    0.00 15567.00     0.00 66396.00     8.53   141.44    9.08    0.00    9.08   0.06 100.00
sdy               0.00     8.00    0.00 21781.00     0.00 91236.00     8.38    70.79    3.25    0.00    3.25   0.05 100.00
sdz               0.00    44.00    0.00 25120.00     0.00 104740.00     8.34   139.66    5.56    0.00    5.56   0.04 100.00
sdaa              0.00  1027.00    0.00 15502.00     0.00 70164.00     9.05   140.73    9.08    0.00    9.08   0.06 100.00
sdab              0.00    39.00    0.00 12586.00     0.00 54580.00     8.67   143.29   11.38    0.00   11.38   0.08 100.00
sdac              0.00    55.00    0.00 25071.00     0.00 104580.00     8.34   140.36    5.59    0.00    5.59   0.04 100.00
sdad              0.00    39.00    0.00 24318.00     0.00 101504.00     8.35   138.94    5.71    0.00    5.71   0.04 100.00
sdae              0.00     8.00    0.00 19361.00     0.00 79520.00     8.21   139.92    7.23    0.00    7.23   0.05  99.90
sdaf              0.00    64.00    0.00 25909.00     0.00 105936.00     8.18   139.99    5.40    0.00    5.40   0.04 100.00
sdag              0.00    63.00    0.00 12071.00     0.00 50564.00     8.38   142.42   11.80    0.00   11.80   0.08 100.00

02/07/2019 07:51:17 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.93    0.00   20.08   11.14    0.00   66.86

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     2.00    0.00    4.00     0.00   168.00    84.00     0.01    1.25    0.00    1.25   0.50   0.20
sdb               0.00    72.00    0.00 24210.00     0.00 101212.00     8.36   139.21    5.74    0.00    5.74   0.04 100.00
sdc               0.00    56.00    0.00 24504.00     0.00 102316.00     8.35   139.22    5.68    0.00    5.68   0.04 100.00
sdd               0.00    61.00    0.00 26500.00     0.00 110328.00     8.33   138.84    5.23    0.00    5.23   0.04 100.00
sde               0.00    26.00    0.00 22841.00     0.00 95548.00     8.37   139.78    6.13    0.00    6.13   0.04 100.00
sdf               0.00    12.00    0.00 16815.00     0.00 71388.00     8.49   140.59    8.35    0.00    8.35   0.06 100.00
sdg               0.00  2379.00    0.00 18641.00     0.00 88092.00     9.45   140.16    7.52    0.00    7.52   0.05 100.00
sdh               0.00    52.00    0.00 25320.00     0.00 105568.00     8.34   139.63    5.51    0.00    5.51   0.04 100.00
sdi               0.00    20.00    0.00 25370.00     0.00 105640.00     8.33    66.03    2.60    0.00    2.60   0.04 100.00
sdj               0.00     9.00    0.00 17413.00     0.00 73768.00     8.47   141.76    8.13    0.00    8.13   0.06 100.00
sdk               0.00    17.00    0.00 22408.00     0.00 93776.00     8.37   139.48    6.22    0.00    6.22   0.04 100.00
sdl               0.00     0.00    0.00 12013.00     0.00 52132.00     8.68    12.86    1.07    0.00    1.07   0.08  97.20
sdm               0.00    61.00    0.00 26056.00     0.00 108548.00     8.33   136.03    5.22    0.00    5.22   0.04 100.00
sdn               0.00    28.00    0.00 23333.00     0.00 97524.00     8.36   139.71    5.99    0.00    5.99   0.04 100.00
sdo               0.00    31.00    0.00 24546.00     0.00 100348.00     8.18   140.53    5.75    0.00    5.75   0.04 100.00
sdp               0.00    34.00    0.00 23818.00     0.00 97444.00     8.18   140.04    5.88    0.00    5.88   0.04 100.00
sdq               0.00    36.00    0.00 23851.00     0.00 97588.00     8.18   140.44    5.88    0.00    5.88   0.04 100.00
sdr               0.00    12.00    0.00 19545.00     0.00 80268.00     8.21   138.57    7.09    0.00    7.09   0.05  99.90
sds               0.00    10.00    0.00 19692.00     0.00 80848.00     8.21   139.48    7.09    0.00    7.09   0.05  99.90
sdt               0.00    67.00    0.00 23817.00     0.00 97572.00     8.19   139.70    5.86    0.00    5.86   0.04 100.00
sdu               0.00    63.00    0.00 26240.00     0.00 107252.00     8.17   139.17    5.30    0.00    5.30   0.04 100.00
sdv               0.00    69.00    0.00 25409.00     0.00 103952.00     8.18   139.58    5.49    0.00    5.49   0.04 100.00
sdw               0.00    68.00    0.00 28126.00     0.00 114816.00     8.16   138.24    4.91    0.00    4.91   0.04 100.00
sdx               0.00    12.00    0.00 15754.00     0.00 65104.00     8.27   141.54    8.99    0.00    8.99   0.06 100.00
sdy               0.00    22.00    0.00 21472.00     0.00 88016.00     8.20    86.61    4.02    0.00    4.02   0.05 100.00
sdz               0.00    65.00    0.00 25443.00     0.00 104072.00     8.18   139.48    5.48    0.00    5.48   0.04 100.00
sdaa              0.00  2132.00    0.00 15549.00     0.00 72716.00     9.35   140.24    9.03    0.00    9.03   0.06 100.00
sdab              0.00    59.00    0.00 12942.00     0.00 54040.00     8.35   140.85   10.90    0.00   10.90   0.08 100.00
sdac              0.00    57.00    0.00 25024.00     0.00 103392.00     8.26   140.44    5.57    0.00    5.57   0.04 100.20
sdad              0.00    27.00    0.00 21848.00     0.00 91584.00     8.38   139.75    6.40    0.00    6.40   0.05 100.00
sdae              0.00    18.00    0.00 19379.00     0.00 81664.00     8.43   140.50    7.24    0.00    7.24   0.05 100.00
sdaf              0.00    78.00    0.00 25334.00     0.00 105728.00     8.35   139.84    5.52    0.00    5.52   0.04 100.10
sdag              0.00    73.00    0.00 12279.00     0.00 53496.00     8.71   142.17   11.59    0.00   11.59   0.08 100.00

02/07/2019 07:51:18 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.90    0.00   20.05   11.60    0.00   66.45

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    79.00    0.00 25262.00     0.00 103404.00     8.19   139.44    5.52    0.00    5.52   0.04 100.10
sdc               0.00    76.00    0.00 26216.00     0.00 107208.00     8.18   139.25    5.31    0.00    5.31   0.04 100.00
sdd               0.00    79.00    0.00 26614.00     0.00 108812.00     8.18   138.51    5.20    0.00    5.20   0.04 100.10
sde               0.00    24.00    0.00 22601.00     0.00 92536.00     8.19   139.58    6.18    0.00    6.18   0.04 100.00
sdf               0.00    16.00    0.00 18361.00     0.00 75548.00     8.23   140.65    7.66    0.00    7.66   0.05 100.00
sdg               0.00  3029.00    0.00 17859.00     0.00 85696.00     9.60   139.28    7.79    0.00    7.79   0.06 100.00
sdh               0.00    68.00    0.00 26481.00     0.00 108232.00     8.17   139.42    5.27    0.00    5.27   0.04 100.00
sdi               0.00    39.00    0.00 25005.00     0.00 102216.00     8.18    85.03    3.40    0.00    3.40   0.04  99.80
sdj               0.00    22.00    0.00 17900.00     0.00 73728.00     8.24   141.33    7.89    0.00    7.89   0.06 100.10
sdk               0.00    25.00    0.00 22233.00     0.00 93116.00     8.38   139.73    6.29    0.00    6.29   0.04 100.00
sdl               0.00    44.00    0.00 22745.00     0.00 95236.00     8.37    95.78    4.19    0.00    4.19   0.04  98.70
sdm               0.00    61.00    0.00 23934.00     0.00 100060.00     8.36   126.73    5.30    0.00    5.30   0.04  99.90
sdn               0.00    25.00    0.00 20597.00     0.00 86568.00     8.41   140.01    6.81    0.00    6.81   0.05 100.00
sdo               0.00    46.00    0.00 25119.00     0.00 104736.00     8.34   140.14    5.58    0.00    5.58   0.04 100.00
sdp               0.00    24.00    0.00 23283.00     0.00 97312.00     8.36   139.91    6.01    0.00    6.01   0.04 100.00
sdq               0.00    45.00    0.00 23027.00     0.00 96368.00     8.37   140.13    6.09    0.00    6.09   0.04 100.10
sdr               0.00    13.00    0.00 19053.00     0.00 80344.00     8.43   138.62    7.28    0.00    7.28   0.05 100.00
sds               0.00    14.00    0.00 20763.00     0.00 87180.00     8.40   140.72    6.78    0.00    6.78   0.05 100.00
sdt               0.00    83.00    0.00 24728.00     0.00 103328.00     8.36   139.60    5.65    0.00    5.65   0.04 100.00
sdu               0.00    73.00    0.00 25517.00     0.00 106440.00     8.34   139.49    5.47    0.00    5.47   0.04 100.00
sdv               0.00    74.00    0.00 25186.00     0.00 105120.00     8.35   139.89    5.56    0.00    5.56   0.04 100.10
sdw               0.00    30.00    0.00 19646.00     0.00 82784.00     8.43    60.34    3.10    0.00    3.10   0.05  99.50
sdx               0.00     5.00    0.00 15390.00     0.00 65660.00     8.53   141.42    9.19    0.00    9.19   0.06 100.00
sdy               0.00    28.00    0.00 23584.00     0.00 98528.00     8.36    78.00    3.32    0.00    3.32   0.04 100.00
sdz               0.00    63.00    0.00 24935.00     0.00 104068.00     8.35   140.12    5.61    0.00    5.61   0.04 100.00
sdaa              0.00  3010.00    0.00 14577.00     0.00 74516.00    10.22   138.78    9.52    0.00    9.52   0.07 100.00
sdab              0.00    55.00    0.00 12489.00     0.00 54260.00     8.69   141.49   11.30    0.00   11.30   0.08 100.00
sdac              0.00    63.00    0.00 24008.00     0.00 99340.00     8.28   140.10    5.86    0.00    5.86   0.04 100.00
sdad              0.00    36.00    0.00 22799.00     0.00 93380.00     8.19   139.63    6.13    0.00    6.13   0.04 100.00
sdae              0.00    13.00    0.00 18754.00     0.00 77112.00     8.22   140.47    7.51    0.00    7.51   0.05 100.00
sdaf              0.00    77.00    0.00 24743.00     0.00 101320.00     8.19   140.37    5.66    0.00    5.66   0.04 100.10
sdag              0.00    62.00    0.00 11982.00     0.00 50212.00     8.38   142.02   11.85    0.00   11.85   0.08 100.00

02/07/2019 07:51:19 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.89    0.00   20.13   11.48    0.00   66.50

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    73.00    0.00 24127.00     0.00 100880.00     8.36   139.07    5.77    0.00    5.77   0.04 100.00
sdc               0.00    93.00    0.00 24827.00     0.00 103760.00     8.36   139.41    5.60    0.00    5.60   0.04 100.20
sdd               0.00    59.00    0.00 23313.00     0.00 97568.00     8.37   139.18    5.96    0.00    5.96   0.04 100.10
sde               0.00    45.00    0.00 22978.00     0.00 96176.00     8.37   139.32    6.07    0.00    6.07   0.04 100.00
sdf               0.00    17.00    0.00 18218.00     0.00 77020.00     8.46   139.92    7.69    0.00    7.69   0.05 100.00
sdg               0.00    12.00    0.00 18897.00     0.00 79716.00     8.44   139.83    7.40    0.00    7.40   0.05 100.00
sdh               0.00    52.00    0.00 22646.00     0.00 94876.00     8.38   139.95    6.18    0.00    6.18   0.04 100.00
sdi               0.00    53.00    0.00 24911.00     0.00 103936.00     8.34   102.84    4.13    0.00    4.13   0.04 100.00
sdj               0.00    11.00    0.00 17635.00     0.00 74664.00     8.47   141.19    8.02    0.00    8.02   0.06 100.10
sdk               0.00    25.00    0.00 22773.00     0.00 93232.00     8.19   139.55    6.11    0.00    6.11   0.04 100.00
sdl               0.00    80.00    0.00 27951.00     0.00 114160.00     8.17   138.34    4.95    0.00    4.95   0.04 100.10
sdm               0.00    88.00    0.00 26279.00     0.00 107504.00     8.18   132.82    5.05    0.00    5.05   0.04 100.00
sdn               0.00    41.00    0.00 20584.00     0.00 84540.00     8.21   140.44    6.82    0.00    6.82   0.05 100.00
sdo               0.00    53.00    0.00 24713.00     0.00 101108.00     8.18   139.17    5.63    0.00    5.63   0.04 100.00
sdp               0.00    42.00    0.00 23612.00     0.00 96656.00     8.19   139.71    5.91    0.00    5.91   0.04 100.10
sdq               0.00    46.00    0.00 23641.00     0.00 96788.00     8.19   140.24    5.93    0.00    5.93   0.04 100.10
sdr               0.00    24.00    0.00 19236.00     0.00 79080.00     8.22   139.70    7.26    0.00    7.26   0.05 100.10
sds               0.00    19.00    0.00 21591.00     0.00 88488.00     8.20   140.11    6.48    0.00    6.48   0.05 100.00
sdt               0.00    83.00    0.00 25674.00     0.00 105064.00     8.18   139.31    5.42    0.00    5.42   0.04 100.00
sdu               0.00    62.00    0.00 26295.00     0.00 107456.00     8.17   139.38    5.30    0.00    5.30   0.04 100.00
sdv               0.00    98.00    0.00 26039.00     0.00 106588.00     8.19   139.65    5.36    0.00    5.36   0.04 100.00
sdw               0.00    12.00    0.00 15892.00     0.00 65652.00     8.26    30.91    1.91    0.00    1.91   0.06  99.80
sdx               0.00    10.00    0.00 15666.00     0.00 64744.00     8.27   141.48    8.98    0.00    8.98   0.06 100.10
sdy               0.00    36.00    0.00 22596.00     0.00 92568.00     8.19   114.46    5.07    0.00    5.07   0.04 100.00
sdz               0.00    79.00    0.00 25351.00     0.00 103764.00     8.19   139.54    5.49    0.00    5.49   0.04 100.00
sdaa              0.00    13.00    0.00 17004.00     0.00 72148.00     8.49   140.98    8.28    0.00    8.28   0.06 100.00
sdab              0.00    93.00    0.00 13059.00     0.00 56680.00     8.68   142.68   10.94    0.00   10.94   0.08 100.00
sdac              0.00    66.00    0.00 24056.00     0.00 100572.00     8.36   139.65    5.81    0.00    5.81   0.04 100.00
sdad              0.00    53.00    0.00 22384.00     0.00 93828.00     8.38   139.30    6.21    0.00    6.21   0.04 100.00
sdae              0.00    17.00    0.00 19043.00     0.00 80320.00     8.44   140.08    7.36    0.00    7.36   0.05 100.00
sdaf              0.00    70.00    0.00 24755.00     0.00 103372.00     8.35   139.89    5.65    0.00    5.65   0.04 100.10
sdag              0.00    82.00    0.00 12193.00     0.00 53184.00     8.72   141.44   11.58    0.00   11.58   0.08 100.10

02/07/2019 07:51:20 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.87    0.00   19.41   11.98    0.00   66.74

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    73.00    0.00 25092.00     0.00 102700.00     8.19   139.46    5.54    0.00    5.54   0.04 100.10
sdc               0.00    89.00    0.00 24714.00     0.00 101256.00     8.19   139.69    5.65    0.00    5.65   0.04 100.10
sdd               0.00    85.00    0.00 26196.00     0.00 107164.00     8.18   138.34    5.28    0.00    5.28   0.04 100.00
sde               0.00    48.00    0.00 22819.00     0.00 93508.00     8.20   139.79    6.12    0.00    6.12   0.04 100.00
sdf               0.00    21.00    0.00 18347.00     0.00 75512.00     8.23   140.62    7.66    0.00    7.66   0.05 100.00
sdg               0.00     8.00    0.00 18540.00     0.00 76232.00     8.22   140.66    7.58    0.00    7.58   0.05 100.00
sdh               0.00    64.00    0.00 21673.00     0.00 88988.00     8.21   139.77    6.45    0.00    6.45   0.05 100.00
sdi               0.00   110.00    0.00 26510.00     0.00 108520.00     8.19   128.58    4.82    0.00    4.82   0.04 100.10
sdj               0.00    17.00    0.00 17754.00     0.00 75164.00     8.47   139.94    7.86    0.00    7.86   0.06 100.00
sdk               0.00    32.00    0.00 22435.00     0.00 93948.00     8.38   139.84    6.26    0.00    6.26   0.04 100.00
sdl               0.00    95.00    0.00 27480.00     0.00 114380.00     8.32   137.89    5.02    0.00    5.02   0.04 100.00
sdm               0.00   105.00    0.00 25190.00     0.00 105260.00     8.36   138.45    5.50    0.00    5.50   0.04 100.00
sdn               0.00    58.00    0.00 23352.00     0.00 97720.00     8.37   139.12    5.95    0.00    5.95   0.04 100.00
sdo               0.00    57.00    0.00 24192.00     0.00 101076.00     8.36   139.95    5.78    0.00    5.78   0.04 100.00
sdp               0.00    33.00    0.00 22729.00     0.00 95128.00     8.37   139.26    6.13    0.00    6.13   0.04 100.00
sdq               0.00    52.00    0.00 23241.00     0.00 97252.00     8.37   139.72    6.02    0.00    6.02   0.04  99.90
sdr               0.00    32.00    0.00 19263.00     0.00 81260.00     8.44   138.14    7.17    0.00    7.17   0.05  99.90
sds               0.00    16.00    0.00 22002.00     0.00 92152.00     8.38   131.31    5.99    0.00    5.99   0.05 100.00
sdt               0.00    87.00    0.00 24829.00     0.00 103748.00     8.36   138.97    5.60    0.00    5.60   0.04 100.00
sdu               0.00    74.00    0.00 25382.00     0.00 105916.00     8.35   138.72    5.47    0.00    5.47   0.04 100.00
sdv               0.00    80.00    0.00 25299.00     0.00 105596.00     8.35   139.32    5.50    0.00    5.50   0.04 100.00
sdw               0.00    58.00    0.00 22142.00     0.00 92884.00     8.39   127.41    5.77    0.00    5.77   0.05 100.00
sdx               0.00    17.00    0.00 15518.00     0.00 66216.00     8.53   140.80    9.11    0.00    9.11   0.06 100.00
sdy               0.00    18.00    0.00 23923.00     0.00 99844.00     8.35    61.56    2.57    0.00    2.57   0.04 100.10
sdz               0.00    94.00    0.00 24843.00     0.00 103824.00     8.36   139.63    5.63    0.00    5.63   0.04 100.20
sdaa              0.00    15.00    0.00 16244.00     0.00 67076.00     8.26   140.24    8.65    0.00    8.65   0.06 100.00
sdab              0.00   105.00    0.00 12615.00     0.00 52924.00     8.39   141.92   11.21    0.00   11.21   0.08 100.00
sdac              0.00    76.00    0.00 24420.00     0.00 100024.00     8.19   140.08    5.75    0.00    5.75   0.04 100.00
sdad              0.00    58.00    0.00 23042.00     0.00 94436.00     8.20   139.66    6.04    0.00    6.04   0.04 100.20
sdae              0.00    23.00    0.00 18891.00     0.00 77696.00     8.23   140.45    7.43    0.00    7.43   0.05 100.00
